nc_rep1,nc_rep2,lpm_rep1,lpm_rep2,mpm_rep1,mpm_rep2,hpm_rep1,hpm_rep2,rlpm_rep1,rlpm_rep2,rmpm_rep1,rmpm_rep2,rhpm_rep1,rhpm_rep2,sl_rep1,sl_rep2,sm_rep1,sm_rep2,sh_rep1,sh_rep2
1.279800853,0.505301592,0.942697003,0.210064882,0.589428092,1.193309858,0.418735257,0.241603563,0.565037797,1.429311189,0.10184954,0.056731083,0,0,0.162295249,0.72855746,1.338452825,1.065783938,0.210334351,0.184431152
1.683903287,1.842399101,2.515497775,1.47324963,2.00032213,1.272877709,2.265836567,4.872974547,2.795606748,2.985534065,3.216047392,3.223189441,1.434148027,1.645652291,4.733757048,3.225368922,6.159209004,3.710309181,1.686132535,1.229099824
4.285074043,4.57422901,7.187152392,2.094223786,0.738714598,7.061101037,7.321706085,1.876409402,1.994899006,5.85210282,5.73767505,2.089847164,2.288293637,4.919907269,3.251636097,5.676467198,2.2763831,2.668664414,4.583835326,4.524043631
47.86783144,45.60412426,52.53275172,46.59278766,43.25943507,68.18675862,40.13810406,36.30794494,44.69359605,62.46657661,55.74455895,53.36130636,40.94163306,30.51270492,46.87209252,45.08638782,47.05800357,49.26369347,45.537403,41.81239104
0.369126822,0.252213741,0.125880577,0.127700421,0.061961703,0.115736191,0.128296835,0.069920615,0.335897522,0.401833261,0.092534826,0.128567614,0.046415991,0.049115042,0.24982747,0.332707121,0.146394361,0.186000221,0,0.075301184
0.395289162,0.502538275,0.478980325,0.339749174,0,0,0,0.168891699,0.113990984,0.239001653,1.560524756,1.760567483,0,0,0.657540031,0.734549034,1.654543215,1.713089638,0,0
5.867367033,4.85629409,6.11580466,6.634695733,8.64323025,7.037607002,11.08032774,8.095536027,4.148667695,5.703424974,8.561228611,6.347714244,6.676407466,6.466306499,7.876781622,8.798751787,9.589031622,9.147360483,6.573522089,8.470845469
2.831346488,1.115853593,6.582725369,4.399459301,2.848075377,3.818924205,4.02636256,5.442421327,1.168640387,1.667472139,1.553338388,2.10708637,2.474458251,2.442477789,2.243170418,2.558653931,1.689474925,3.824277723,1.289539853,2.389456752
6.249099346,6.053731318,7.620030276,5.91328811,5.47168452,4.881353576,9.263604948,7.949632428,4.741675187,6.005963085,6.996864563,10.77894919,7.159439021,7.095558729,15.53270584,11.9457506,12.24425743,11.38102518,4.738152375,8.812491873
0.201555718,0,0,0,0.857080606,1.344149879,0.893045465,0,0,0,0.130575324,0,0.229765047,0.594556283,1.034115891,0.711891618,0.493313371,0.23175582,0,0
0,0.063448195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178886396,0,0,0
0,0,0,0,0.36060909,0.125360428,0,0,0.335000402,0.187188978,0.506087668,0.369970712,0,0,1.045787785,1.527404126,0.001099614,0.414164845,0,0
9.87971851,6.053167376,8.683701685,4.619150467,6.704480878,5.143530374,10.07097332,8.293425638,5.245992742,3.47337245,5.439883769,6.306947316,5.178948888,6.066858596,9.898745174,11.21977025,9.698816996,9.276861195,4.921283811,6.511300669
12.26604097,8.694578555,12.07630284,12.07906889,17.05260594,18.19706572,9.350318453,12.88339062,5.660144086,7.112927806,8.090767609,10.39946981,5.523815191,6.348177089,14.50250387,13.31316264,10.09595727,14.01852632,6.818551096,11.36284505
2.646095985,1.895033704,2.460984754,2.408374262,1.396055613,2.705764351,2.191444901,2.773425186,1.566779848,1.608968385,2.124211657,3.7813494,1.532820134,2.318381016,2.758550966,2.734173705,2.832933955,4.21950717,1.425287631,2.319307563
2.332940713,1.193489633,0.979331978,1.165298751,1.362038188,1.070621097,0.985505324,2.687162682,1.359647396,1.67484269,1.138990123,2.088546092,0.890236269,1.737354813,2.232407114,2.06632056,0.958917024,0.567567293,1.609102074,0.333663625
1.519265537,1.233247557,0.730908356,0.677841366,0.18515721,0.550841561,0.195675416,0.247761906,0.329435989,0.481458251,0.877928074,1.49991936,0.26146893,0.969464932,0.196625996,0.161439169,0.453737961,0.271298551,0.095586926,0.353302089
0,0,0,0,0,0,0,0,0,0,0,0,0.002161186,0.008614313,0,0.012012414,0,0,0,0
0.241301333,0.294058251,0.165752958,0.146705003,5.420841272,1.057210785,0.403879956,0.427964848,0,0,0.384962911,0.396436688,0,0,0.508901597,0.861664697,0,0,0.213952157,0.302253664
39.18669161,36.91095556,25.07598949,33.34143138,28.84409401,20.22607712,28.79049604,32.66206879,37.66767236,41.55954629,38.36043917,48.69696265,29.03414575,26.48169102,26.50638359,34.94623897,20.17860722,25.37284012,15.83467942,21.10597181
0,0,0,0,0,0,0.066297254,0.282015547,0,0,0,0,0,0,0.08646288,0.069920932,0,0,0,0
0,0.143222516,0.16381719,0.022503409,0.064088097,0.077887924,0.020873426,0.089890099,0.120509297,0.026438399,0,0.081824428,0.096573501,0.29415441,0.133674645,0.150114526,0.198888958,0.28535665,0.052884004,0.08049454
5.491184307,3.816666682,9.995462963,7.193335761,3.961140154,9.419028923,4.636236033,7.817553681,6.73498436,4.358759963,5.328741172,7.630354552,5.984001479,7.04514061,3.89470857,5.174784695,4.983867858,4.483158353,3.890369086,4.69610768
0,0,0.103235423,0.020639021,0,0,0,0,0,0,0,0,0,0,0.212882779,0.07820914,0,0,0,0
0.544137016,0.356646433,0.825794387,0.206897452,0.539548061,0.851877077,0.453593396,0.419818468,0.271679648,0.341728716,1.100164047,0.836181732,0.319080316,0.549447898,0.47773694,0.4726189,0.351978563,0.739934819,0.488414527,0.384803046
693.5134019,697.6340724,680.8898779,341.6315975,375.4597079,818.2785275,346.9576638,376.4358556,493.393135,607.3219368,534.7150087,451.0383502,487.1631454,585.6174183,601.2842943,373.5668885,489.7231673,407.3979631,380.1364647,410.2403989
4.383645281,2.18104638,4.393304459,4.78563782,2.196013768,7.400205206,4.524994006,3.145439374,4.160818557,2.98968,6.325775914,6.535068635,5.706941871,5.905130908,6.47217044,6.640159369,6.603340745,6.659640915,3.135218714,3.456088407
1.933898973,1.120741092,1.565413701,0.954264477,2.320256622,2.065084095,0.950439902,1.197849124,0.637204833,0.772963568,1.18496319,1.809249267,0.278566424,0.589356153,1.743445586,2.827421125,2.584253448,2.050741228,1.257566556,1.428627942
0.239055071,0.387456475,0.283501083,0.277347415,0,0,0.38241462,0.372482634,0.115626241,0.41321155,0.238193647,0.268194342,0.105165995,0.289465769,0.361521212,0.800139285,0.435509708,0.250958332,0.03601158,0.029400617
0,0,0.607631053,0.220919813,0.849960112,0.092739065,0,1.609281278,0.204952111,0.048042177,0.689280989,1.697357061,0,0,0.387597763,0.841909577,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222079732,0.815824809,0,0
0.586234598,0.363686312,0,0,0,0,0,0,0.24750284,0,0,0.390766182,0,0.444714606,0.659357212,1.564963244,1.06554191,0.661996957,0.300160534,0.241311556
0.658062111,0.369006166,0.371812176,0.34876677,0.637796237,0.656377598,0.972861044,1.739303436,0.734320882,0.84369783,0.482697517,0.422946034,0.497018204,0.711979353,0.609161076,0.407036778,0.78360697,1.152744309,0.312433328,0.395821763
0.11660211,0.142000641,0.266946925,0.108855902,0.640588348,0.239847069,0.11596348,0.379817803,0.235181638,0.432271336,0,0,0,0,0.374535025,0.283164856,0.426416374,0.493092017,0.1738468,0.704858721
1.769789754,0.96246132,0.705509738,1.218840723,0.495288831,0.998870729,1.375094249,1.877323442,0.746994118,0.658259358,1.824353065,1.519543865,1.154730982,1.066684219,1.514550646,1.198965087,2.297730256,4.098712388,0.449803249,0.599221322
0,0,0,0,3.498673871,0,0,6.228267023,0,0,0,0,0,0.427616287,83.04518122,13.83346211,66.12489526,47.42060847,25.89239446,44.49261949
16.98570053,16.05543386,14.71184051,14.18693179,13.63379377,14.36525099,13.67880791,15.04076442,14.04049144,15.06932311,15.29022869,18.31584339,12.1529524,14.22302458,12.9998348,11.15717172,17.02227772,14.75655177,9.512162654,10.44296418
5.647101278,3.991676738,4.231879167,2.962730932,2.69432637,8.719197756,6.263870412,6.003298984,4.168313481,6.591346114,6.899307154,5.317048244,3.572853779,3.474587843,6.402907879,6.763974383,3.166448614,4.762440638,3.208001721,6.429322077
0,0.097552598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.30241206,8.356401228,0,0,5.459126116,11.2540586,0,0,0,0,0,2.055910865,0,9.135300477,11.44404812,9.632043904,0,0,3.020814927,0
0.127201822,0.064426634,0.108257296,0.113678061,0.09794336,0.07794406,0.224787202,0.238792891,0.109152216,0.042766474,0.155481504,0.196732953,0.129573974,0.086777621,0.152496449,0.164861764,0.234333554,0.156518775,0.08285737,0.079258657
91.35809572,76.83806188,64.53674137,65.77997603,100.4855226,79.0023312,55.39991134,70.88949726,69.78001602,71.37688252,90.94693389,100.72467,70.87865289,72.20386199,105.8438162,109.3604445,96.02200322,92.12160304,62.27962888,98.43221703
83.6507763,73.78149527,70.23724581,67.33438402,61.9531684,80.5616698,78.03524554,64.61347166,68.66826892,84.76825349,84.30889551,85.84257294,64.6812669,69.72314437,75.21033455,62.66438016,67.16452949,73.60765093,53.32369061,63.01432164
0.097572312,0.074384913,0.053205821,0.095704866,0.124608632,0.132656054,0.097667275,0.126457403,0.02891678,0.060031991,0.119795772,0.167925047,0.053585516,0.01319883,0.207312419,0.225655505,0.349067587,0.257131628,0.122574267,0.207180005
0.159405283,0.195575148,0.241770809,0,0,0,0,0,0.164184265,0.13174861,0.476436517,0.296796245,0.30189776,0.258131029,0,0,0,0,0,0
8.045579972,6.08268035,12.72267151,7.676227989,11.82757824,5.173261763,6.791636674,7.074782109,3.241327622,5.778166974,11.59958567,12.87736174,4.847935566,5.038767377,39.73546278,9.452377994,9.832444649,12.77298471,5.842490426,8.29050911
280.7034011,260.2217198,209.2521235,338.1372793,227.343694,295.317941,342.2246955,209.6235968,297.537137,291.2174043,291.5893469,284.3384792,211.6346555,230.1696759,220.0256985,303.5297022,185.0133067,171.9718017,164.0840587,217.5286645
2.304399979,2.765196488,0.402662096,3.820304244,0,0,0,0,2.497172491,3.256862496,2.529306243,3.45694874,1.695531895,3.755297422,2.759249882,0.742776269,1.184074074,1.696073502,0,0
2.681771902,1.782151278,0,2.653314694,5.732240926,7.218282369,3.675593187,4.858464166,2.569736985,2.515085575,1.377026261,2.627406813,2.453192711,3.261711339,2.708997832,2.542313276,1.893936323,1.850208039,4.390458776,6.512872408
4.11290471,2.976110863,2.817210656,3.537377192,7.297652106,6.899761469,5.683822699,7.379614374,3.665812878,3.726044172,3.680503347,4.309801544,2.750424204,2.879921956,5.551768158,5.28412888,7.038878177,7.926155903,5.435887414,5.567678265
0.989478168,0.737391996,0,0,0,0,0.122481387,0.574565402,0.048535313,0.069339616,0,0,0,0,0.123701116,0.320219934,0,0,0,0
0,0,0,0,0,0,0,0.256982283,0,0,0,0,0,0,0,0,0,0,0,0
11.96583473,13.75173005,11.17294421,14.99626096,10.54723064,12.11418977,12.43584524,14.73889136,8.278257401,7.830520105,7.280479994,11.74542896,7.669204398,9.992895639,10.73604636,17.00484996,13.96436691,20.67460572,7.674018222,7.977898514
6.388235423,5.039293327,8.263172669,8.231824579,5.226490822,8.372608762,8.160627582,5.38940702,3.256544589,5.200845485,4.549758558,3.371403245,2.060813116,13.5179016,3.451036789,3.994030089,4.927588992,3.965749089,3.135859034,4.373322143
10.19485578,10.40567312,9.00254723,9.629326409,7.912160429,7.435966038,11.91533389,10.84416788,6.205343046,9.778994524,8.907650931,12.86218257,4.236703184,7.971908458,11.86479546,11.1880645,9.243041352,7.449506222,6.121456377,9.51894715
0,0,0.045595135,0,0,0,0,0,0,0,0,0.091758114,0,0,0.59168818,0.587743287,0,0,0,0
12.07999766,11.36437482,19.66696283,18.60893508,10.66171939,15.79111021,18.75337899,14.43954334,17.13839347,20.7031885,18.11260093,15.37867298,20.17917484,12.70926316,28.36130625,26.96126807,20.07187144,23.90173577,13.91542782,12.530068
14.39985721,7.862293888,13.8207195,6.950311568,1.500424487,0,18.2478381,23.05436821,6.454719617,9.427396178,7.917605671,13.56909845,8.839902762,13.9295278,11.93468704,11.28236878,23.8117823,23.72860647,8.585193161,9.705901356
18.07051268,13.05996098,14.02319643,14.29176133,8.906103255,11.59607353,9.612762117,15.94770896,12.30643851,20.14463889,19.49474624,16.33062411,15.7413604,13.10627541,27.99856892,19.85430252,9.780047084,25.09385463,8.298970253,13.5252269
0,0,0.291221906,0.516696938,0,0,0.193130438,0.139722405,0,0,0.12668681,0.390571021,0,0,0.182102525,0.720248928,0,0,0,0
0,0,0,0.132874267,0,0,0,0,0,0,0,0,0,0,0,0,0.255555954,0.19390481,0,0
0,0,0,0.029277878,0.070489225,0.073783745,0,0,0,0,0,0,0.015345214,0.183806927,1.00937427,0.347234858,0.480421906,0.1874644,0.051234114,0.197551036
0,0,0.042044002,0.109505168,0,0,0,0,0,0,0,0,0,0.033859299,0.185639039,0.047644798,0.099642703,0,0,0
0.211386415,0.098078944,0,0,0.02828811,0.202077809,0.072343016,0.158974368,0,0,0,0,0.230639973,0.189421118,0.272709975,0.427865016,0.186330177,0.166570168,0.088308625,0.103221885
18.91484272,14.34950876,13.75285635,10.81356211,10.295331,9.625069531,12.8722917,12.86168218,14.15177971,14.30232508,13.71611874,20.40297999,11.58911179,10.39015145,9.930895303,8.278452319,8.481890481,9.928717722,3.949705379,5.1198154
0.822290249,0.614245822,0.598274839,0.250260813,0.396394446,0.441874979,0.492435979,0.625774481,0.68393455,0.429611027,0.676207706,1.245559752,0.547435762,0.801514139,0.666374327,0.54686726,1.163461592,1.013548357,0.248230606,0.471662301
0.40616371,0.210453822,0,0,0.06606696,0.07011618,0.243742106,0.389129583,0.431207976,0.319835874,0,0.26617768,0,0,0.102272356,0.310594393,0.298596811,0.324464084,0.163411723,0
64.26554001,53.03594229,53.39717248,42.00959485,37.3960015,38.93564546,47.42871765,41.96719935,48.09583743,59.36789306,49.31325171,75.53157604,49.65442865,45.44328813,50.86919226,34.89908683,51.81536979,48.41189734,36.72409808,42.73558084
35.56360403,29.6765173,33.2329174,24.24155053,30.05116393,18.32908972,26.72917898,30.33469501,31.11415601,31.89260718,35.69163863,44.07056688,24.47116842,26.57181037,29.47887269,22.73220895,32.04568536,31.64308852,18.00835138,18.51177538
0.693315202,0.17516984,0.940516483,0.288055809,0.084085222,0,0.189710264,0.325055395,0.311152916,0.066868178,0.274863814,0.223947046,0.322215464,0.34620442,0.69218529,0.240630374,0.340168319,0.147219259,0.592018255,0.18116359
0,0,0,0,0.209018178,0.159229263,0,0,0,0,0,0,0,0,0,0,0,0,0.04924272,0.098283315
0.070440116,0.042829529,0.052473789,0.046147544,0.023184277,0.007217035,0.037139406,0.125417683,0.051738825,0.049512832,0.023410825,0.031434988,0.01395384,0.028128196,0.144899234,0.07148996,0.122905558,0.095989806,0.046423179,0.027804061
63.2785063,56.68370829,62.86797543,69.96639464,62.68106814,74.97507935,53.27871244,58.66307272,54.01796319,73.40493587,54.31909853,63.70266161,52.83332311,59.78322429,72.4566061,61.98880382,41.92359668,76.00672829,67.83546952,77.7580598
113.7546437,94.87387269,80.67037045,75.9721131,82.53066236,93.00311277,53.38465723,59.61253154,63.60011029,109.0910738,85.05411204,107.1714826,76.92535733,73.12210504,87.44136191,105.2224378,105.8527845,63.302006,71.64964056,90.61488405
1.37008735,1.241518709,1.28472727,0.860864734,0,0,0,0,0,0,1.447905508,1.286109834,0.720622321,0.691909531,1.85694952,3.342029818,0,0,0,0
16.73861177,10.78257448,18.41427587,15.61396624,11.3913261,15.27444935,3.949898061,14.42469019,7.940190893,16.88432145,13.4079909,21.06761102,4.566015262,9.86806817,14.17471234,26.97021071,41.59645844,13.34480603,13.87956992,29.7935518
29.1089057,30.37110609,23.12687088,22.51242664,16.34177588,22.79129308,18.89617413,18.78008972,17.53812276,30.13403963,18.94641651,27.72693204,19.86566002,28.94292338,22.5029936,20.69328541,25.61104259,16.30680094,13.96921468,18.05679833
0.989610301,0.300778562,0,0,0,0,0,0,0,0.185795483,0,0,0,0,0,0,0,0,0,0
218.9576379,193.6483455,173.807535,164.1540502,148.9085345,141.596262,144.8104027,158.8829638,142.4376287,196.125772,206.0125005,231.9486401,123.4859537,178.3266965,154.0969665,147.9276425,79.13695723,176.2159427,127.5303412,149.5633653
0,0,0.075373707,0.227085593,0.055904407,0.376590669,0.233550678,0.108832431,0,0.097005672,0,0,0,0,1.546980341,0.554631103,0.141944726,0.101493339,0,0
19.00337184,13.04868213,13.46582861,10.91951885,11.59201671,11.43514979,11.85199733,16.93487192,12.29621816,17.60064693,18.68554151,12.51631422,13.09957273,17.94836341,23.39970264,23.64435896,27.46159152,28.89577394,14.25116879,18.80792408
1.770186153,2.237534588,0.359986188,2.250453624,1.680631491,0.876972033,1.080487129,0.692750745,0.926168231,1.864634394,0.803327666,1.150581484,0,0,4.404288116,3.08805864,2.692929879,2.776004576,1.088330058,0.886791635
0,0,0,0,0,0,1.13068423,0.892365606,0.650525358,1.220171787,0,0,1.3835968,1.173012867,2.228772752,1.72877628,0,0,0,0
0,0,0,0,0.705062951,1.163058689,0,0,0,0,1.444164659,1.333490546,0,0,0.983514383,1.083442346,1.601036707,1.876226899,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.359448387,0.556097244,0,0,0,0,0,0
0.998093241,0.264864844,1.53292839,0.608248074,2.021415372,0.328646205,0.111547194,1.103108902,1.479225505,0.085521432,0.656341828,1.621027494,0.477502514,0,0,0,0.961426008,0.97912036,0.484060353,0.643784256
11.49319489,8.869964573,12.01066471,11.91111618,17.51592571,7.795445565,12.60052029,17.79406931,7.320951166,11.43114973,13.53202959,13.99628381,12.97927053,9.185353247,22.42611286,17.19914929,25.67757919,17.93025907,8.142518806,18.18005575
3161.546921,3697.956853,2835.233328,3392.193908,3034.012915,3351.330535,2929.143063,2670.367201,3357.726067,3189.606213,3559.024193,3611.234214,3701.905228,2790.655092,2308.099701,3578.196999,2451.734739,2455.764847,3247.701543,3157.623461
20.11328926,15.10425138,13.6327052,18.16820011,12.80225671,22.82663809,9.921038418,20.93265338,12.30189613,12.9687159,13.97207158,16.00535607,8.882676877,12.82982823,14.40605349,12.84489312,16.54543215,15.36596689,11.83673662,13.90658039
4.037060353,3.215786289,5.403130353,5.425661645,7.197550651,3.171694727,8.75979142,6.654209558,6.281655002,6.006193414,3.685917734,8.213451727,3.483660028,2.833157323,9.071927724,7.294110763,5.536398794,7.967608003,6.217717773,6.003049941
0,0,0.428305466,0.262738911,0,0,0.209436723,0.39837281,0.169203593,0.213101074,0.3116718,0.320551654,0.332860386,0.241361524,1.484147806,1.036859284,1.23717859,0.645722804,0.646616182,0.840797591
357.0762903,288.0616654,205.9257167,191.8718837,127.4007433,266.3766165,223.3131872,169.6572076,226.0514579,285.9774028,171.1143156,259.7590576,208.0255896,212.6207604,204.5796583,174.8124916,174.4367612,125.31593,150.4004267,142.8876111
8.532622307,5.232443524,5.659007797,4.826780598,3.03937767,6.282471293,3.939649054,3.038153955,4.268927161,3.971806003,4.980153097,7.255537346,4.941990012,3.083786526,4.285122964,4.144510451,5.075494288,3.026003278,1.514847014,2.695366777
7.708112223,6.314178615,6.78075226,3.265834854,2.904405307,5.334601331,5.026043757,3.063861324,4.531135951,5.744769162,9.299455658,7.79125381,4.589954185,2.360761465,5.870403893,4.932764145,5.933816304,5.125220709,2.684220202,3.097235598
0.569295144,0.250493717,0.962121439,0.418664405,3.094610264,2.670003519,0,0,0.080965623,0.450847429,0.824857238,0.044949875,0,0,0.882800609,0.295879674,0.264219573,0.263255459,0,2.886291692
0.601020283,0.198216277,0.637446338,0.237388196,0.302803853,0.597268269,0.5580872,0.463452442,0.352976865,0.534606839,0.73698666,0.74083049,0.375282101,0.479568871,0.714711348,0.392574078,0.554125042,0.313769641,0.16475426,0.156503833
177.2597185,157.2664617,167.6553512,196.3120349,184.4256524,167.5103905,160.3105857,219.7123108,151.1880663,163.6202573,166.664674,168.7165329,140.5955997,142.449455,184.8152965,180.3095368,181.8962061,200.7058234,150.9028386,198.0344696
0,0,0,0,0,0,0.103601335,0.462012829,0,0,0,0,0,0,0.371075392,2.321267299,0,0.176967818,0,0
14.22412028,9.400916135,6.6435797,11.32046369,8.913540756,18.80707899,6.97277923,12.21956923,10.90091309,8.614332203,10.92524839,13.98869422,9.202389083,11.73889704,18.93852277,20.298183,23.38761153,20.37088747,12.69049623,13.95869594
0.2868608,0.357614534,0.509474241,1.970231851,0.683518582,1.012177086,1.834917659,4.17487667,0.717116624,0.802180895,2.298358029,2.851950184,0.709406267,1.926970784,6.752016346,4.857808503,4.962104848,3.692897321,2.921778813,4.011656748
2.48912195,2.425139353,4.574977444,3.474930344,4.025517216,6.014472964,4.962361727,4.297929274,3.493656739,4.817000977,3.713284999,4.93865309,2.904386714,3.253795451,6.169330202,6.064334192,6.946004186,5.753927376,4.366553507,5.977571226
0.683973397,0.341795956,0.520799599,0.385953078,0.92193318,0.162227351,0.049344936,0.383314005,0.05305725,0.101735494,0.233301011,0.510605771,0.166515255,0.169192979,0.614871218,0.736548935,0.463136255,0.460593176,0.03750566,0.300243492
20.45815646,13.59664595,21.16773967,16.2621059,16.10401968,18.31973369,15.47830316,19.90093099,16.39117223,21.00031387,20.36006372,17.95696432,15.17022875,18.30396947,26.01854032,26.62307341,31.04486415,31.5253606,19.68065301,23.04665574
