Bcells_H9_ne,Bcells_H10_ne,Bcells_H11_ne,Bcells_H3_ne,Bcells_H1_ne,Bcells_H2_ne,CLL1_ne,CLL10_ne,CLL11_ne,CLL14_ne,CLL15_ne,CLL16_ne,CLL2_ne,CLL4_ne,CLL8_ne,,,,,,,,,,,,,,,,,,,,,,,,,
20.9134,23.2012,22.4617,22.2344,20.8641,21.884,22.4258,20.8022,22.2064,21.2102,22.965,24.3362,21.1314,23.1477,23.126,,,,,,,,,,,,,,,,,,,,,,,,,
22.4519,21.7186,20.8473,20.7346,20.8227,22.6134,21.0397,20.597,23.0818,20.2713,21.1987,20.2033,17.9609,19.4977,20.1431,,,,,,,,,,,,,,,,,,,,,,,,,
22.6453,21.0521,22.6434,22.1596,23.3339,20.2367,19.8229,21.3877,23.7058,21.4408,21.616,22.6615,22.7403,21.4475,21.1953,,,,,,,,,,,,,,,,,,,,,,,,,
18.0614,18.618,20.8272,17.5111,18.0056,15.7746,18.3682,16.6064,16.3188,17.1985,20.8647,20.6402,17.9818,17.4491,15.1746,,,,,,,,,,,,,,,,,,,,,,,,,
20.6379,19.3781,16.6435,17.9358,21.2792,21.3065,16.1073,21.8451,19.8369,20.2452,21.0029,22.5331,20.6751,21.4401,18.3721,,,,,,,,,,,,,,,,,,,,,,,,,
16.865,18.7257,18.363,16.6893,17.7034,17.7565,17.908,17.2947,15.7811,16.232,20.7966,19.7363,16.615,16.965,15.5352,,,,,,,,,,,,,,,,,,,,,,,,,
18.7225,18.9392,19.4786,15.6198,16.7443,16.1527,17.8924,16.7868,16.7067,16.7977,19.1309,16.9374,16.7428,15.5521,17.7707,,,,,,,,,,,,,,,,,,,,,,,,,
27.8919,28.2066,28.1754,27.9775,27.9733,28.0083,28.2769,28.1273,28.1857,28.3962,28.4233,28.2525,28.1818,27.6468,28.3798,,,,,,,,,,,,,,,,,,,,,,,,,
17.255,18.1344,18.3481,18.8314,18.149,16.4093,17.0698,15.3048,18.7834,17.3035,17.0768,18.9283,16.2259,17.7376,17.0601,,,,,,,,,,,,,,,,,,,,,,,,,
19.283,18.8678,17.5626,17.6177,16.6477,17.613,19.905,17.5974,17.6271,17.3256,18.0506,20.0678,17.1156,18.9738,22.5409,,,,,,,,,,,,,,,,,,,,,,,,,
23.3476,22.1652,21.756,19.9845,18.905,20.2466,20.9705,19.8489,19.9512,19.4624,19.9594,21.7719,22.4346,21.0037,22.0087,,,,,,,,,,,,,,,,,,,,,,,,,
17.109,20.137,16.5403,16.0009,17.6603,18.5452,22.3634,18.8942,20.5045,20.0419,20.3352,20.951,22.1869,19.0097,22.9037,,,,,,,,,,,,,,,,,,,,,,,,,
22.6923,22.237,20.7646,16.2596,21.5227,21.0405,20.9184,22.0604,16.8201,21.1317,21.1136,20.1423,22.754,20.1756,22.8026,,,,,,,,,,,,,,,,,,,,,,,,,
21.3842,17.0824,18.4499,17.4731,20.0795,18.064,15.9992,22.5339,16.8566,23.1286,23.2816,24.0528,19.1118,16.3536,18.0623,,,,,,,,,,,,,,,,,,,,,,,,,
18.5792,15.3057,15.3781,18.4128,16.7989,17.7629,17.9991,16.1455,19.5213,15.878,16.8393,15.4522,18.0004,16.6301,16.8157,,,,,,,,,,,,,,,,,,,,,,,,,
18.1222,24.5624,18.9545,22.1852,20.1099,22.7027,23.5084,22.8994,22.5508,22.2629,24.3872,25.9631,17.2246,26.102,23.6266,,,,,,,,,,,,,,,,,,,,,,,,,
21.2758,22.3696,16.9045,17.9277,15.9845,17.4555,16.3806,17.2296,20.735,16.0134,21.1766,19.3454,20.7961,19.9995,21.0808,,,,,,,,,,,,,,,,,,,,,,,,,
24.815,26.9248,26.082,25.4235,25.4851,26.1416,26.7792,27.4364,27.4014,25.6753,26.9183,26.6884,27.6041,25.9449,27.9921,,,,,,,,,,,,,,,,,,,,,,,,,
23.6708,21.7508,23.9604,22.9723,22.7099,23.844,22.8929,22.4205,24.2088,23.2893,22.0828,22.1441,24.0594,23.7157,24.665,,,,,,,,,,,,,,,,,,,,,,,,,
18.6341,19.3849,18.558,18.8007,18.2491,18.8098,16.6397,20.1652,17.0074,15.466,19.5004,20.9595,17.2597,19.1103,20.1799,,,,,,,,,,,,,,,,,,,,,,,,,
21.0463,21.4932,22.125,19.6277,17.5965,21.0205,23.1394,16.2564,18.9751,20.4554,20.1046,19.1517,21.29,17.387,23.0604,,,,,,,,,,,,,,,,,,,,,,,,,
21.1881,24.1344,22.481,23.3843,22.6123,24.236,21.1542,23.6948,23.6694,21.1647,24.2517,23.0699,18.7896,23.0246,21.7938,,,,,,,,,,,,,,,,,,,,,,,,,
20.9015,21.3157,21.2314,25.6346,25.3318,25.5195,20.3215,20.4098,22.2879,16.4082,21.2567,20.0329,21.576,16.4593,20.9715,,,,,,,,,,,,,,,,,,,,,,,,,
24.3446,22.2445,24.0634,23.7079,23.0388,23.5163,23.7247,23.9999,22.4732,24.865,23.5495,23.1829,21.2376,23.4653,23.6096,,,,,,,,,,,,,,,,,,,,,,,,,
16.9977,20.2032,17.1519,24.3803,21.4361,22.0729,17.8543,16.826,18.4473,18.5224,17.5064,17.9835,19.8211,17.0023,17.5022,,,,,,,,,,,,,,,,,,,,,,,,,
22.7762,24.8676,24.7058,24.1121,24.484,23.2252,21.6315,21.8713,17.85,23.1338,22.4684,23.5021,17.4046,23.1786,23.5588,,,,,,,,,,,,,,,,,,,,,,,,,
23.9722,25.0748,24.634,26.1818,24.6984,25.5218,24.3684,26.305,25.6105,26.6089,26.8011,26.4816,22.961,24.1471,26.1724,,,,,,,,,,,,,,,,,,,,,,,,,
20.5332,20.3542,18.3117,19.9431,21.4151,16.4801,19.4876,17.3353,20.4695,19.9312,20.6288,21.2097,19.296,19.4269,20.5691,,,,,,,,,,,,,,,,,,,,,,,,,
21.3977,21.1515,19.2881,19.9599,23.6276,17.9086,21.4054,22.1141,21.5131,22.4887,21.2729,22.4053,21.7921,20.6045,16.9957,,,,,,,,,,,,,,,,,,,,,,,,,
23.4711,16.8116,21.1438,17.6241,17.5944,16.3819,20.649,17.3576,18.0312,20.7942,19.9363,20.4036,20.6049,20.1889,15.5174,,,,,,,,,,,,,,,,,,,,,,,,,
19.1535,22.8956,19.21,21.0809,21.6775,20.1356,19.7349,21.055,20.6601,20.1045,21.5284,22.4674,18.7887,23.2515,21.1192,,,,,,,,,,,,,,,,,,,,,,,,,
24.7441,24.8133,25.0101,21.3052,21.4848,23.4499,21.187,20.9585,21.7612,21.5126,21.431,23.0205,21.2796,21.783,21.3574,,,,,,,,,,,,,,,,,,,,,,,,,
16.6489,17.5585,18.7463,17.3143,19.158,17.4116,18.795,15.9,17.1166,24.9643,24.1425,17.6516,18.2146,17.4878,17.8041,,,,,,,,,,,,,,,,,,,,,,,,,
22.711,21.7716,22.7989,21.2621,20.8931,23.204,21.0252,20.477,24.6352,17.3453,25.2166,22.0329,21.272,25.2687,24.7467,,,,,,,,,,,,,,,,,,,,,,,,,
24.2927,23.7798,23.3906,23.4856,23.6734,22.1351,26.1355,24.5204,22.9745,25.031,26.2928,25.6973,24.6247,23.9633,24.2624,,,,,,,,,,,,,,,,,,,,,,,,,
20.7735,18.2931,20.0209,18.9187,18.1587,19.872,18.3094,16.0363,18.316,19.4853,20.3368,19.5271,18.3888,18.4854,20.8288,,,,,,,,,,,,,,,,,,,,,,,,,
20.2017,20.5454,22.145,22.9266,22.6502,21.6637,21.2169,20.2769,19.8676,21.5953,19.3034,21.1391,17.5096,22.1717,19.0119,,,,,,,,,,,,,,,,,,,,,,,,,
21.1089,19.1278,18.4561,16.331,15.4884,16.5356,20.9578,22.5061,23.4525,16.5237,23.4063,19.5579,21.4016,24.4744,21.4417,,,,,,,,,,,,,,,,,,,,,,,,,
18.1889,17.3808,18.16,17.7711,18.7302,15.7074,21.0022,15.4851,18.7191,16.5608,17.0142,18.5829,18.6625,20.2481,20.7681,,,,,,,,,,,,,,,,,,,,,,,,,
17.844,17.5099,17.22,16.232,21.9592,19.1563,20.3782,16.4339,18.6508,19.2736,15.5778,20.74,21.2144,21.0716,20.3284,,,,,,,,,,,,,,,,,,,,,,,,,
18.095,20.6393,18.7456,18.5405,18.1842,19.291,22.299,22.7292,21.2943,22.1498,23.8215,22.4951,18.5542,19.5893,20.9065,,,,,,,,,,,,,,,,,,,,,,,,,
21.627,22.3977,18.7585,20.2446,20.5235,20.1829,17.7302,21.7976,19.899,19.1491,21.8822,22.2656,18.9929,18.5521,21.5809,,,,,,,,,,,,,,,,,,,,,,,,,
26.4412,26.831,27.9623,26.4153,27.2981,26.7843,26.3001,26.8858,26.0663,25.755,27.6302,26.5067,27.208,27.7356,24.9848,,,,,,,,,,,,,,,,,,,,,,,,,
23.0107,22.3492,22.8197,21.6107,21.9638,22.6535,21.357,22.1589,21.2131,16.7143,21.9969,21.2092,23.4372,20.9836,19.0977,,,,,,,,,,,,,,,,,,,,,,,,,
19.4814,21.4456,18.5966,21.177,21.7827,21.3278,21.8902,23.8302,23.0827,24.2184,23.6248,21.7823,19.05,23.4403,22.7984,,,,,,,,,,,,,,,,,,,,,,,,,
29.2913,28.7542,29.4243,28.9637,28.982,28.4569,30.0492,29.0174,28.8155,28.9231,29.0598,28.5604,29.7163,29.2051,29.4117,,,,,,,,,,,,,,,,,,,,,,,,,
24.3694,22.8675,24.1437,17.2701,17.0698,17.3468,24.8788,22.1877,22.9612,18.7175,22.0542,15.612,24.9237,23.5344,23.858,,,,,,,,,,,,,,,,,,,,,,,,,
16.9688,21.2081,17.1254,19.6295,18.7901,21.4537,19.3252,20.9311,23.149,20.0885,21.5962,23.8214,20.2264,22.1481,22.5314,,,,,,,,,,,,,,,,,,,,,,,,,
17.6769,25.9972,18.1177,21.1999,21.6483,21.4068,22.3508,21.344,16.2312,20.7878,18.986,19.9791,18.1867,20.5339,22.2189,,,,,,,,,,,,,,,,,,,,,,,,,
25.6381,26.9801,26.2006,25.0049,25.8144,25.4002,25.0454,25.1401,25.1197,25.7804,25.7674,25.8457,25.8966,25.3422,25.423,,,,,,,,,,,,,,,,,,,,,,,,,
20.4251,19.7465,20.4884,23.84,22.7799,19.8269,21.2115,18.5626,18.0811,20.98,19.8527,22.0858,20.2728,19.0475,16.356,,,,,,,,,,,,,,,,,,,,,,,,,
22.8115,20.9268,17.2736,22.6207,23.3062,20.6599,25.0303,21.651,21.2786,22.4285,21.8771,24.5616,20.954,21.7847,22.2501,,,,,,,,,,,,,,,,,,,,,,,,,
21.0516,26.199,22.8961,19.0421,21.236,21.0896,20.8341,19.6276,22.3975,23.3485,19.6276,20.5482,20.7328,20.9775,23.3981,,,,,,,,,,,,,,,,,,,,,,,,,
19.5272,21.7997,23.5365,19.3659,16.926,17.3447,18.0055,17.3774,17.5078,18.1802,17.7998,15.9552,16.6585,17.509,19.8515,,,,,,,,,,,,,,,,,,,,,,,,,
17.3541,18.8347,16.4755,20.2847,16.9061,18.4624,19.506,19.7933,19.0921,17.9262,16.9304,17.5057,19.4266,18.9251,18.2545,,,,,,,,,,,,,,,,,,,,,,,,,
23.2067,22.9349,23.0366,22.294,22.6576,22.5087,21.5232,22.8585,23.0127,21.5072,22.4998,21.8449,23.1567,16.1196,23.5835,,,,,,,,,,,,,,,,,,,,,,,,,
20.9594,17.8951,21.6567,19.7503,18.5754,18.9348,17.6954,16.5501,16.1223,17.5721,19.0566,23.0947,18.4367,16.2495,17.4373,,,,,,,,,,,,,,,,,,,,,,,,,
20.898,20.9073,21.2592,16.387,15.1198,17.9185,20.8882,21.455,16.9678,20.6219,21.2903,21.1225,19.5402,21.8456,21.5381,,,,,,,,,,,,,,,,,,,,,,,,,
23.0075,22.3162,21.1564,19.8947,21.2676,21.7472,22.0972,19.531,18.1835,20.1239,22.1124,23.8171,19.996,19.9001,22.3373,,,,,,,,,,,,,,,,,,,,,,,,,
17.7096,20.0505,19.6769,21.8835,17.764,15.2029,16.711,16.5875,17.1936,17.7567,21.1419,22.811,20.7574,15.7241,16.4666,,,,,,,,,,,,,,,,,,,,,,,,,
20.6871,21.4801,21.7972,21.0796,19.5637,19.6373,21.474,20.4875,21.167,16.8255,21.1487,21.1188,20.7262,21.2134,17.0347,,,,,,,,,,,,,,,,,,,,,,,,,
18.5562,17.5976,17.9626,15.552,16.6736,16.3435,18.1988,19.319,17.4229,18.0466,18.3698,18.8124,17.8856,18.1809,18.0644,,,,,,,,,,,,,,,,,,,,,,,,,
24.263,23.6794,24.4803,23.7619,22.0817,21.6525,24.1011,23.0387,24.712,22.7145,23.9214,23.9151,24.9918,23.1392,25.2389,,,,,,,,,,,,,,,,,,,,,,,,,
19.3996,19.4221,18.0552,17.2047,16.5487,18.4998,21.3557,21.0188,21.6948,19.5857,23.6954,25.5084,21.0516,21.2635,21.5392,,,,,,,,,,,,,,,,,,,,,,,,,
19.7656,21.4459,22.4079,21.0196,19.5918,20.2429,19.1523,20.3478,20.4681,19.5378,18.6591,19.014,19.7431,16.6285,20.6986,,,,,,,,,,,,,,,,,,,,,,,,,
21.4721,20.6325,20.9142,17.2026,21.7534,16.8111,21.6644,21.1159,17.0804,18.457,22.3215,21.5881,16.5539,18.6577,17.5427,,,,,,,,,,,,,,,,,,,,,,,,,
22.0405,21.2695,22.5621,20.316,21.3778,22.2189,20.7042,22.0043,21.2238,19.1063,19.8977,22.2717,22.6123,19.7939,20.4046,,,,,,,,,,,,,,,,,,,,,,,,,
29.403,27.8072,28.7867,27.6612,27.8483,27.9419,28.3469,28.3328,27.7383,28.2368,27.6515,28.074,28.7096,27.0135,28.0225,,,,,,,,,,,,,,,,,,,,,,,,,
25.954,25.4754,24.0984,24.6383,24.2542,25.1663,25.7456,23.9019,24.8625,25.6707,25.1622,26.4316,23.6594,24.7105,25.7752,,,,,,,,,,,,,,,,,,,,,,,,,
29.3309,28.3902,28.8815,28.405,28.7342,28.7584,30.2106,30.1269,30.599,30.2663,29.8797,29.6129,29.5411,30.0996,30.2353,,,,,,,,,,,,,,,,,,,,,,,,,
25.0176,26.5791,26.1717,25.4739,25.7987,25.7944,25.2163,26.7036,27.1891,25.7189,26.9032,27.2836,23.725,26.7179,26.7042,,,,,,,,,,,,,,,,,,,,,,,,,
21.3943,21.9049,21.4161,21.4952,21.3465,21.6208,22.2116,20.7228,20.0487,21.6619,21.0456,18.7781,22.6128,22.3548,21.1886,,,,,,,,,,,,,,,,,,,,,,,,,
17.6052,21.6282,22.2425,21.92,21.6946,21.3827,21.4534,21.357,21.2672,22.1437,22.1899,20.9397,21.3701,21.3807,21.5405,,,,,,,,,,,,,,,,,,,,,,,,,
22.268,22.7083,21.8125,22.5499,22.7362,22.2755,22.5949,23.5252,23.1286,22.7696,24.1534,22.5524,22.6079,21.4331,23.8349,,,,,,,,,,,,,,,,,,,,,,,,,
20.2401,18.4641,17.8921,16.4793,18.2035,17.5338,25.0215,27.3544,25.5295,18.2084,28.3426,17.8305,17.7801,24.4935,26.0138,,,,,,,,,,,,,,,,,,,,,,,,,
19.0976,17.6012,18.0531,18.8056,17.4107,18.5607,18.1526,16.7421,17.6127,15.9242,16.3926,18.0834,17.3666,17.5279,17.565,,,,,,,,,,,,,,,,,,,,,,,,,
24.9665,25.4109,25.4052,23.1888,22.9739,23.5402,22.3219,25.6382,22.3057,23.1224,22.9941,23.8696,24.1637,22.966,25.9539,,,,,,,,,,,,,,,,,,,,,,,,,
17.9505,17.7473,18.2214,20.3729,20.2299,19.3472,16.6119,18.3703,17.6994,20.5166,17.0697,18.5668,20.4883,18.4794,16.1111,,,,,,,,,,,,,,,,,,,,,,,,,
28.9801,28.5923,28.3987,27.9874,27.9989,28.1401,28.9287,29.3447,29.0216,29.1899,28.9244,28.2508,29.0628,29.3673,29.1563,,,,,,,,,,,,,,,,,,,,,,,,,
26.1328,25.8813,25.5364,25.2757,25.14,25.4642,27.4584,27.0696,26.6738,26.9361,26.7543,25.9164,24.8668,26.2483,27.7426,,,,,,,,,,,,,,,,,,,,,,,,,
18.5227,20.4848,21.0364,20.5882,20.5729,20.1513,17.6511,19.1788,20.7494,20.1927,17.4433,17.4069,20.5438,21.5883,19.4863,,,,,,,,,,,,,,,,,,,,,,,,,
21.5697,20.3333,21.277,17.781,19.2744,19.8598,20.3916,20.6022,18.3573,20.3784,20.835,19.8405,20.1834,20.42,21.4473,,,,,,,,,,,,,,,,,,,,,,,,,
18.855,17.7073,18.7706,18.0878,19.6255,17.2042,20.8608,20.1152,21.0307,20.9941,19.2356,21.8743,19.0261,21.9765,21.7072,,,,,,,,,,,,,,,,,,,,,,,,,
21.8212,20.9196,22.7938,24.218,18.66,16.6649,23.3222,22.1062,23.4149,23.3326,22.6207,22.1297,23.1558,24.3776,23.1171,,,,,,,,,,,,,,,,,,,,,,,,,
22.2533,22.1938,23.665,18.5007,19.2473,22.0797,20.1338,19.2588,16.6744,17.8074,18.6417,18.361,18.1735,19.3547,19.5064,,,,,,,,,,,,,,,,,,,,,,,,,
21.0692,21.2237,21.5238,15.0434,16.1205,20.7012,16.7671,19.4854,23.2268,18.8534,21.7163,17.1743,18.5351,21.2194,22.5863,,,,,,,,,,,,,,,,,,,,,,,,,
18.0048,17.7868,19.5854,20.5048,16.9961,16.6446,21.0486,18.7591,22.0015,17.2238,21.4553,20.0221,17.5836,20.344,22.4879,,,,,,,,,,,,,,,,,,,,,,,,,
21.7714,21.5312,18.6061,18.367,17.7217,19.5598,15.9313,18.2181,21.4343,15.8134,20.4199,17.8279,21.7491,19.2925,16.2471,,,,,,,,,,,,,,,,,,,,,,,,,
17.7257,20.1065,20.4072,19.7941,17.2058,20.0438,20.8578,21.2643,22.1103,21.1616,21.4099,22.4977,19.6369,22.1639,21.1284,,,,,,,,,,,,,,,,,,,,,,,,,
27.3543,27.6167,28.9824,26.3894,22.8877,26.1052,17.579,19.1573,20.5683,23.5341,19.3175,18.1283,17.6874,22.2802,19.9586,,,,,,,,,,,,,,,,,,,,,,,,,
22.7944,21.1018,21.5001,24.3168,20.3312,20.5915,17.5857,17.6058,15.9736,16.6741,16.5001,19.7997,17.804,16.7393,15.6972,,,,,,,,,,,,,,,,,,,,,,,,,
22.3033,20.3129,22.031,21.6826,21.3911,22.8959,20.5868,19.2911,23.2123,17.9117,20.5952,21.1876,17.4748,22.4261,23.2142,,,,,,,,,,,,,,,,,,,,,,,,,
26.265,22.6257,24.1523,21.2956,19.4497,18.3423,21.6521,21.4848,21.4902,19.984,21.1402,24.277,21.4946,19.0704,21.4791,,,,,,,,,,,,,,,,,,,,,,,,,
30.889,30.5439,31.0504,30.9865,30.9116,31.0851,31.729,30.2572,30.5183,30.2326,30.3792,31.6751,31.7911,29.4645,31.2163,,,,,,,,,,,,,,,,,,,,,,,,,
32.2011,31.56,32.1554,31.0324,31.3192,31.5104,31.5464,30.6596,31.1463,30.7334,30.8442,31.5516,32.2151,30.5403,31.1278,,,,,,,,,,,,,,,,,,,,,,,,,
25.9836,29.6097,26.9374,28.5515,28.274,29.6965,29.4675,28.6099,28.8065,28.2875,28.9157,30.4151,26.3504,29.3289,28.0724,,,,,,,,,,,,,,,,,,,,,,,,,
20.4708,18.2564,20.5309,19.1196,19.5165,20.0653,20.0581,18.6864,19.4633,20.2471,19.6597,19.2336,17.9865,19.311,20.0645,,,,,,,,,,,,,,,,,,,,,,,,,
17.4982,23.7675,21.7501,16.6647,18.8092,14.828,21.1197,20.9924,22.0259,21.9686,21.3375,17.3456,21.5901,20.6684,21.642,,,,,,,,,,,,,,,,,,,,,,,,,
25.6294,24.3285,25.2465,25.1987,25.2471,24.9604,25.8177,24.2243,23.9506,25.1986,24.9564,24.8162,24.7021,24.9907,25.1567,,,,,,,,,,,,,,,,,,,,,,,,,
17.9552,22.6136,21.8051,20.2031,18.1507,19.331,17.5835,17.7916,18.816,16.904,18.7861,19.2793,18.0699,20.3607,16.6436,,,,,,,,,,,,,,,,,,,,,,,,,
22.9527,23.4405,23.5783,22.1189,21.4542,23.2256,20.7875,22.8583,22.7789,22.459,22.027,22.3876,21.0949,23.4139,24.8913,,,,,,,,,,,,,,,,,,,,,,,,,
23.9901,22.203,24.0025,22.0836,22.4738,23.1764,22.948,23.3798,23.1814,17.1374,23.9602,23.8043,23.3029,23.1009,23.9167,,,,,,,,,,,,,,,,,,,,,,,,,
21.9597,21.7623,22.1966,22.1235,16.6512,21.3115,19.2997,22.3518,23.2245,22.8495,22.6688,21.0104,23.6446,22.302,20.4232,,,,,,,,,,,,,,,,,,,,,,,,,
20.5976,16.0562,15.9893,18.4284,18.9916,17.5171,19.1881,16.854,20.5539,19.9832,17.0521,15.9383,18.7022,16.775,18.7669,,,,,,,,,,,,,,,,,,,,,,,,,
19.466,23.4534,20.9064,21.8165,21.2909,20.2983,22.6136,23.2268,23.3887,22.7515,23.5151,23.305,20.8486,22.8524,23.2987,,,,,,,,,,,,,,,,,,,,,,,,,
23.8424,22.5888,23.9476,26.0443,25.112,24.8544,21.5172,25.3364,23.9507,25.6652,23.3421,24.0812,20.6622,22.9513,23.6839,,,,,,,,,,,,,,,,,,,,,,,,,
25.855,24.6707,23.419,24.208,24.7355,24.6309,26.2788,26.3445,25.4874,25.429,25.978,25.5752,24.72,24.4291,27.5603,,,,,,,,,,,,,,,,,,,,,,,,,
20.4764,20.3053,19.9628,16.5173,21.2158,16.4082,20.4925,21.9084,22.4494,19.7804,19.5118,20.5044,20.5855,21.0701,19.9175,,,,,,,,,,,,,,,,,,,,,,,,,
22.4853,21.4241,21.0922,19.0853,19.959,22.3301,23.4564,23.0068,21.4474,22.0852,22.5666,22.6887,17.0845,22.015,20.9563,,,,,,,,,,,,,,,,,,,,,,,,,
20.4777,20.6751,21.1143,19.3309,16.7019,20.089,20.3653,18.0835,18.3469,16.7887,17.8035,18.1153,16.4109,19.3788,19.1475,,,,,,,,,,,,,,,,,,,,,,,,,
21.2615,22.9654,18.2496,24.4796,21.9073,22.0547,18.2237,20.2147,25.2141,17.3306,22.0526,19.3467,26.6248,21.0038,24.4077,,,,,,,,,,,,,,,,,,,,,,,,,
18.183,17.6171,19.1662,16.4968,17.2432,16.2811,18.1626,18.4967,15.4088,17.4189,17.5458,16.7366,19.7653,16.9223,17.5847,,,,,,,,,,,,,,,,,,,,,,,,,
19.1551,20.5989,16.778,18.2082,17.3589,20.6448,18.5954,14.8034,17.0598,18.9137,16.687,16.3348,19.1431,19.1587,16.7596,,,,,,,,,,,,,,,,,,,,,,,,,
16.3876,19.8734,17.539,18.1473,21.4627,17.1578,21.4168,20.5576,18.1316,21.6835,20.7757,20.0248,18.6922,22.17,19.3647,,,,,,,,,,,,,,,,,,,,,,,,,
23.8495,24.8543,24.8603,23.2377,22.9409,23.8869,22.6968,15.9465,23.2197,23.0182,23.3049,23.4271,21.6154,22.9212,23.2082,,,,,,,,,,,,,,,,,,,,,,,,,
18.277,17.8091,19.2248,18.3055,17.9997,18.4284,16.4155,17.8427,18.4713,18.1634,19.5944,21.8098,15.868,19.7278,16.7969,,,,,,,,,,,,,,,,,,,,,,,,,
23.3101,22.0039,21.0346,24.2477,25.8176,22.6879,26.8047,22.6531,24.3224,19.1581,23.2239,25.7965,25.265,23.7037,24.6191,,,,,,,,,,,,,,,,,,,,,,,,,
21.5686,22.6845,19.5323,14.6655,18.9684,15.8457,15.4222,17.255,18.7673,18.0887,20.9368,20.8432,21.5319,21.9324,21.6605,,,,,,,,,,,,,,,,,,,,,,,,,
22.0781,21.1905,17.3981,17.3764,22.911,16.7361,20.9046,22.019,23.5807,16.3754,17.5674,17.766,24.3609,20.6419,23.122,,,,,,,,,,,,,,,,,,,,,,,,,
27.4409,27.147,27.2855,26.2192,26.5223,26.538,27.3979,26.693,27.3821,26.447,26.8708,26.5403,27.9751,26.8644,27.7392,,,,,,,,,,,,,,,,,,,,,,,,,
20.3914,20.1262,20.8382,16.2585,18.564,18.8784,18.8729,21.3477,19.0621,19.6259,20.8406,21.7866,18.7371,18.7259,20.4359,,,,,,,,,,,,,,,,,,,,,,,,,
23.499,23.7817,23.8182,20.6679,22.5173,22.097,21.9368,21.9128,21.7072,22.5326,22.9734,20.9467,22.333,22.1872,21.9377,,,,,,,,,,,,,,,,,,,,,,,,,
20.05,19.127,20.0398,16.1304,18.371,17.4741,18.7491,20.0997,18.557,15.6619,16.1547,16.8419,17.455,18.845,19.5214,,,,,,,,,,,,,,,,,,,,,,,,,
23.7723,24.6859,23.6903,22.2506,22.9687,24.0982,25.0786,22.3053,22.2208,19.2145,24.7712,22.0254,24.2849,24.5758,22.8084,,,,,,,,,,,,,,,,,,,,,,,,,
19.061,16.5821,17.3786,17.0141,17.7887,16.9494,20.1728,19.8164,19.7259,19.748,20.1276,20.9164,18.4853,20.0776,20.1336,,,,,,,,,,,,,,,,,,,,,,,,,
22.2445,21.5811,21.778,20.0372,19.2484,21.4087,21.6955,19.5064,19.3768,22.0479,20.7991,23.1986,19.5712,20.8172,20.1985,,,,,,,,,,,,,,,,,,,,,,,,,
24.2399,25.0504,24.6098,21.6913,22.0916,23.7117,24.295,22.7451,22.1163,20.6824,24.3031,24.5854,22.781,21.763,22.7395,,,,,,,,,,,,,,,,,,,,,,,,,
26.719,27.1888,27.0931,26.4382,26.4073,26.3368,26.9293,27.481,27.4486,26.046,27.1542,26.156,26.9335,26.4977,27.4535,,,,,,,,,,,,,,,,,,,,,,,,,
24.7935,26.8938,26.0725,25.2344,24.9706,25.2625,26.1458,26.5924,26.5456,24.4646,26.2944,25.8657,26.744,26.7407,27.0605,,,,,,,,,,,,,,,,,,,,,,,,,
23.7897,24.2168,23.3202,23.7186,22.4602,24.1311,25.5525,25.1499,25.138,25.2593,24.9185,24.8706,25.1067,24.1565,25.9414,,,,,,,,,,,,,,,,,,,,,,,,,
25.0612,23.4647,24.2734,25.2819,24.6683,24.9789,24.0708,23.9629,24.1243,25.3755,22.9378,23.9322,23.3773,22.6266,24.7331,,,,,,,,,,,,,,,,,,,,,,,,,
21.0839,20.0245,19.0144,16.5056,20.3332,18.5801,20.0338,19.0832,21.2447,19.4401,18.2943,21.7462,20.6894,20.622,19.5123,,,,,,,,,,,,,,,,,,,,,,,,,
20.7463,20.7431,20.7073,22.052,20.5929,20.9566,23.6049,22.4546,21.206,22.8711,22.5365,22.4821,20.9475,22.5381,21.5165,,,,,,,,,,,,,,,,,,,,,,,,,
23.8512,22.543,24.1141,23.0042,21.1132,21.9601,24.8389,25.6333,21.8859,22.279,24.1319,22.6,24.0544,22.66,23.8851,,,,,,,,,,,,,,,,,,,,,,,,,
25.6194,24.9098,24.7424,24.7408,24.7984,24.7921,24.557,25.7028,25.5759,23.7613,25.7402,26.4176,25.4444,24.9186,23.8534,,,,,,,,,,,,,,,,,,,,,,,,,
17.8011,21.9823,19.8994,21.2561,21.135,20.6761,17.0451,15.8349,18.8098,18.5556,19.4882,20.1664,18.8118,22.1842,16.951,,,,,,,,,,,,,,,,,,,,,,,,,
24.8812,23.3631,24.2383,24.22,25.3337,23.6287,24.6963,23.7614,22.9752,24.8867,24.6771,23.7836,22.1874,23.6392,22.9071,,,,,,,,,,,,,,,,,,,,,,,,,
22.1728,22.452,21.5894,22.1248,23.143,17.7303,21.7484,20.9777,18.3514,22.9566,23.5612,22.2403,19.0964,21.812,23.6667,,,,,,,,,,,,,,,,,,,,,,,,,
20.1541,19.0756,20.298,21.9335,21.6447,18.7161,18.9892,18.8831,17.3208,18.0781,19.5459,21.8057,18.7359,20.4753,18.9629,,,,,,,,,,,,,,,,,,,,,,,,,
22.1288,22.8263,22.2938,18.295,19.7751,16.3854,23.0173,23.1563,22.9824,22.978,22.9542,24.092,22.049,22.0696,23.5258,,,,,,,,,,,,,,,,,,,,,,,,,
