LFQ intensity IN_1,LFQ intensity IN_2,LFQ intensity IN_3,LFQ intensity IN_5,LFQ intensity IN_6,LFQ intensity PD_1,LFQ intensity PD_2,LFQ intensity PD_3,LFQ intensity PD_5,LFQ intensity PD_6
850360000,664690000,751660000,679880000,608980000,0,0,0,0,0
69009000,119470000,105090000,115500000,81649000,0,0,0,0,0
66502000,53393000,50552000,79710000,48323000,0,0,0,0,0
400690000,373170000,449250000,389100000,296830000,0,0,0,0,0
423360000,245570000,318500000,257760000,214750000,29830000,38778000,36478000,0,29729000
0,0,0,0,0,78294000,81145000,69011000,0,35171000
719280000,372740000,500520000,319170000,271310000,320010000,196770000,156770000,269280000,294440000
0,8037000,0,6331900,0,0,0,0,0,0
3302400000,3618900000,3129000000,3622700000,2911000000,3904500000,3616400000,3623700000,3436300000,4244500000
0,13648000,16354000,13284000,26657000,0,0,0,0,0
0,0,16299000,0,0,0,0,0,0,0
23167000,24830000,32887000,57042000,47156000,0,0,0,0,0
1555900000,2150900000,2956200000,3702900000,2480200000,467250000,712310000,541860000,229500000,678610000
0,22763000,15240000,0,22609000,0,0,0,0,0
120780000,225410000,350700000,26337000,173960000,0,0,0,0,0
7327200000,8233200000,6302600000,3581100000,7035800000,462650000,374550000,397540000,330960000,318460000
510000000,694350000,483740000,599170000,472580000,0,0,0,0,0
158220000,172780000,184550000,195680000,149940000,0,0,0,0,0
1728300000,2263900000,2034300000,1056100000,1882700000,52440000,31367000,14590000,12831000,198730000
20541000,22838000,24491000,15324000,26844000,0,0,0,0,0
35460000,0,37979000,61873000,86155000,0,0,0,0,0
72627000,75587000,90248000,87963000,98957000,0,0,0,0,0
469080000,547580000,454290000,402300000,334850000,0,0,0,0,0
198460000,206770000,193980000,280570000,130520000,0,0,0,0,0
61842000,45089000,57970000,61631000,44636000,0,0,0,0,0
56431000,34155000,28634000,25867000,137040000,100980000,80208000,54788000,99155000,69200000
0,0,0,0,0,675570000,430410000,598540000,701810000,374490000
1429900000,1377200000,1185300000,934690000,1054200000,0,0,0,0,0
161340000,198210000,169490000,124840000,166160000,0,0,0,0,0
146410000,180330000,143730000,253930000,194130000,0,0,0,0,0
92481000,62786000,78582000,88363000,58780000,0,0,0,0,0
76263000,78315000,64428000,61270000,51778000,0,0,0,0,0
14080000000,16353000000,12966000000,20786000000,12875000000,25000000000,24736000000,27189000000,23270000000,22325000000
0,0,0,0,0,194820000,239510000,214120000,482440000,279790000
1091400000,1225200000,899420000,1191100000,1116300000,0,0,0,0,0
47591000,99400000,95338000,125340000,164960000,0,0,0,0,0
182770000,259950000,183850000,159760000,65111000,0,0,0,0,0
1624500000,1590200000,1845700000,1281900000,2262500000,525520000,417960000,303380000,261660000,462730000
5398200000,4315500000,5949400000,5035100000,6481300000,8227300000,6601000000,6769900000,7893100000,9270900000
7562200000,4738500000,2121900000,2258900000,7451600000,134970000,904810000,249930000,28148000,1220400000
2180500000,2079000000,1622700000,1630800000,1664700000,318390000,229410000,361620000,149760000,225270000
253660000,267700000,133710000,289910000,504540000,0,0,0,0,0
2085600000,2307100000,1818200000,1812200000,1460500000,0,0,0,0,0
78465000,89817000,75056000,90648000,110390000,0,0,0,0,0
99134000,114480000,126200000,144610000,108810000,0,0,0,0,0
12981000,16053000,12039000,17593000,16560000,0,0,0,0,0
67683000,88866000,75126000,29677000,53826000,0,0,0,0,0
93426000,99451000,93531000,60364000,39843000,0,0,0,0,0
1147300000,1266900000,902870000,1242900000,1366000000,0,0,0,0,0
26698000,23418000,23777000,37492000,37867000,0,0,0,0,0
26471000,21462000,24997000,28279000,17302000,0,0,0,0,0
9574000,10332000,5404900,6376900,4822700,0,0,0,0,0
0,0,0,0,0,51447000,57123000,47861000,0,49226000
380940000,271500000,102220000,256700000,735700000,5092900000,6071200000,6104200000,6637300000,4347200000
88408000,97947000,137290000,175260000,101280000,0,0,0,0,0
1792800000,1892600000,1529900000,784290000,1507900000,489680000,324200000,1077300000,609800000,661880000
54600000,48986000,39437000,71055000,38063000,0,0,0,0,0
75541000,48837000,55931000,73097000,169810000,235710000,233920000,178490000,186520000,229980000
1625500000,1316000000,2663700000,2324000000,1758300000,1650200000,1170500000,1789400000,457320000,1239200000
0,0,0,0,0,7215200,5609800,10583000,0,10463000
0,0,6336700,0,0,0,0,0,0,0
648830000,724040000,822690000,670270000,912170000,447260000,720820000,888260000,573960000,691150000
13170000,3979900,2569800,11237000,9685500,0,0,0,0,0
374790000,346200000,362850000,272810000,336100000,0,0,0,0,0
766340000,622680000,625150000,771100000,540280000,432970000,17828000,309460000,0,0
5958700,4278800,5705800,13203000,4651500,0,0,0,0,0
1857900000,1970000000,1501500000,1981300000,2107800000,0,0,0,0,0
2777800000,3831600000,2799900000,2155200000,3801000000,4895500000,3626800000,3541200000,1977300000,1604200000
274080000,356240000,265900000,340890000,255320000,0,0,0,0,0
0,0,0,0,0,69400000,54455000,69137000,77937000,70026000
0,0,0,0,0,0,0,0,0,0
14911000,11669000,16763000,8456900,10071000,0,0,0,0,0
174590000,166730000,161070000,173970000,150000000,0,0,0,0,0
218870000,152920000,181590000,155820000,186770000,0,0,0,0,0
956360000,1422100000,563010000,1124100000,809810000,0,0,0,0,0
6021700000,3635800000,5585000000,7147700000,6270700000,543920000,638380000,799220000,1162600000,636640000
192370000,163170000,223310000,19063000,129750000,78247000,71804000,197920000,0,0
329400000,432440000,283230000,484670000,296380000,17925000,16845000,29560000,0,0
738200000,665060000,1309900000,1538600000,1081800000,0,0,0,0,0
1368600000,970330000,1040400000,1228400000,1066400000,0,0,0,0,0
9223300000,6502900000,7832200000,7960100000,10936000000,7626700000,7777200000,6983100000,7805800000,9205900000
1098100000,812350000,1776800000,492590000,740600000,1340000000,1494700000,1471600000,1414600000,1813700000
0,25437000,0,0,0,0,0,0,0,0
482020000,972520000,669200000,745720000,953880000,986670000,1047600000,575460000,382770000,1114900000
60913000,133430000,9511500,147020000,169940000,75960000,63229000,61234000,87691000,62689000
761750000,846860000,828770000,408820000,800550000,0,0,0,0,0
136350000,237150000,226740000,95555000,202410000,0,0,0,0,0
350900000,364450000,406170000,467510000,738120000,2649600000,1782300000,1638800000,2532400000,2289200000
1649600000,1581900000,1714200000,1664200000,1622600000,104590000,118930000,424790000,53161000,123810000
445110000,504810000,542800000,2097000000,525190000,131970000,152040000,113690000,83807000,0
18565000,20408000,19750000,17792000,20210000,0,0,0,0,0
5311700000,5360500000,9894800000,4923400000,5821500000,700240000,695980000,919090000,353390000,686040000
165120000,231190000,140430000,168240000,122380000,0,0,0,0,0
313810000,510150000,415190000,552330000,191580000,0,0,0,0,0
15580000,12591000,20232000,23166000,8941600,0,0,0,0,0
6313500000,5848300000,4707300000,5593500000,4538000000,4543900000,4429800000,4477800000,6591100000,2938400000
3409800000,3221200000,2222800000,4842200000,3429700000,2439900000,2432000000,2593700000,1768800000,3987800000
382540000,248870000,302480000,183260000,247100000,185000000,193840000,183110000,198380000,216230000
2546600000,2983000000,2253300000,1841300000,1499600000,946020000,343330000,704660000,310910000,382760000
277370000,302160000,267930000,320410000,324490000,0,0,0,0,0
413430000,384770000,451020000,448250000,361270000,0,0,0,0,0
537440000,618460000,457800000,591870000,383580000,0,0,0,0,0
1053800000,1579700000,1837000000,843710000,1785700000,130110000,60553000,122840000,194100000,56490000
4777300000,5303200000,4312100000,4205500000,4449100000,211330000,327200000,360190000,141800000,250640000
0,0,0,0,0,92020000,141580000,142360000,85944000,18891000
301820000,143140000,262250000,223280000,219050000,0,0,0,0,0
15208000,8579600,0,8248100,6588000,0,0,0,0,0
0,0,0,0,26022000,0,0,0,0,0
128090000,136650000,32716000,165950000,209870000,0,0,0,0,0
366890000,346040000,338480000,739430000,554820000,0,0,0,0,0
0,0,0,0,3725600,0,0,0,0,0
281320000,208640000,345770000,264220000,16669000,450810000,379310000,352430000,362240000,248200000
60788000,72690000,33648000,59282000,40044000,0,0,0,0,0
40765000,46179000,49473000,46432000,54118000,37262000,0,0,0,63561000
152560000,321820000,159290000,220690000,207770000,0,0,0,0,0
440720000,1014100000,478910000,1198400000,1059700000,18674000,410940000,476040000,471440000,0
170040000,121020000,183800000,153790000,225280000,0,0,0,0,0
110760000,136780000,85310000,73416000,90784000,0,0,0,0,0
188730000,177570000,163590000,259210000,204020000,0,0,0,0,0
77157000,59818000,82301000,41016000,113800000,0,0,0,0,0
6078300000,5967600000,6753100000,6567000000,5084200000,0,0,0,0,0
10897000,10676000,14414000,22987000,28972000,0,0,0,0,0
29861000,10823000,30002000,15203000,20159000,0,0,0,0,0
1271600000,1126100000,866260000,1176000000,824390000,430500000,253020000,283630000,332650000,353280000
118390000,129820000,126950000,105330000,46282000,54109000,60045000,7719200,0,42864000
55504000,55686000,80461000,0,0,0,0,0,0,0
2329800000,1994800000,2161400000,2081500000,1951300000,3651500000,3533600000,2932700000,1834200000,4269300000
406440000,398350000,467640000,612500000,747300000,0,0,0,0,0
152400000,291400000,443760000,90742000,306180000,0,0,0,0,0
22387000,0,9508200,0,12648000,0,0,0,0,0
691850000,333850000,585260000,709000000,375460000,351250000,330990000,563290000,320810000,298850000
314480000,153890000,649070000,277960000,929650000,39511000,27775000,69210000,164640000,49622000
42300000,69055000,34041000,67231000,33856000,0,0,0,0,0
37844000,19988000,23544000,20073000,16007000,0,0,0,0,0
1338200000,3945300000,2074900000,1906500000,4022700000,147920000,655750000,198850000,84661000,328270000
953860000,1006800000,855670000,1078800000,953420000,0,0,0,0,0
63589000,0,20863000,19255000,23707000,0,0,0,0,0
254410000,315460000,162830000,270010000,158860000,0,0,0,0,0
0,0,0,0,0,171730000,236370000,169100000,220250000,221160000
37159000,18469000,20542000,0,19171000,0,0,0,0,0
452440000,445840000,321570000,161550000,856740000,0,0,0,0,0
0,0,5933800,0,7149400,0,0,0,0,0
105660000,257220000,175730000,230250000,84175000,0,0,0,0,0
681400000,929590000,943530000,114340000,792350000,22287000,23677000,17721000,16264000,18315000
835830000,898470000,1020200000,1069000000,867610000,475840000,580310000,565280000,499340000,130660000
16634000000,3400100000,946590000,854700000,1216700000,708740000,330280000,348700000,261370000,300250000
1054000000,950590000,1057500000,877430000,1058800000,158190000,169950000,293990000,90817000,193420000
36733000,70339000,74837000,73735000,77456000,0,0,0,0,0
20915000,14529000,8788700,12261000,5901400,0,0,0,0,0
14131000,8665600,10801000,16397000,10903000,0,0,0,0,0
400050000,459570000,507850000,664360000,487480000,0,0,0,0,0
228310000,286800000,163200000,290770000,155200000,0,0,0,0,0
111340000,108570000,159100000,78995000,100690000,43898000,61378000,94902000,82769000,99622000
30418000,30976000,31193000,23120000,19033000,0,0,0,0,0
906470000,868130000,784660000,653060000,558760000,0,0,0,0,0
28089000,0,33071000,27623000,57084000,0,0,0,0,0
84803000,50334000,41766000,0,24307000,56805000,54636000,53846000,40122000,48736000
1752900,4157000,4302600,10893000,10056000,0,0,0,0,0
1656700000,1091600000,2405100000,498570000,2021500000,321640000,567450000,241350000,75799000,246640000
1186400000,1523500000,1244900000,1729300000,832580000,671630000,889330000,1031600000,333630000,887650000
0,0,0,0,0,423380000,374390000,413090000,0,474760000
143280000,111410000,63986000,232890000,119360000,0,0,0,0,0
1435600000,723130000,815010000,1103200000,729680000,1165600000,757520000,1130700000,1017700000,1657100000
3864200000,2354900000,1939200000,1581100000,3480200000,885340000,981620000,1119200000,442690000,744290000
29616000,41139000,48118000,44016000,48245000,0,0,0,0,0
0,14351000,0,0,23516000,0,0,0,0,0
66037000,62911000,29241000,45173000,50968000,0,0,0,0,0
71947000,66502000,68044000,67243000,63464000,0,0,0,0,0
237440000,322700000,372180000,263340000,359080000,0,0,0,0,0
42849000,58348000,66409000,35526000,32994000,0,0,0,0,0
275640000,293650000,301600000,251720000,335120000,1248600000,1591500000,1229200000,900950000,1152100000
641130000,583850000,689370000,725590000,565310000,0,0,0,0,0
3617900000,1585600000,2174400000,1921300000,1852100000,919940000,1102000000,797070000,594840000,805080000
68511000,126290000,74592000,125980000,141590000,0,0,0,0,0
1020300000,1088700000,1199000000,1251400000,901600000,0,0,0,0,0
491660000,270060000,346650000,511730000,868520000,0,0,0,0,0
24579000000,31406000000,18337000000,29219000000,23277000000,11040000000,10316000000,12017000000,5495000000,9587200000
1852000000,1652200000,1599000000,1578900000,1329500000,0,0,0,0,0
311450000,220300000,298110000,442390000,301100000,0,0,0,0,0
9395700000,7131800000,8969300000,8462200000,8633200000,6758400000,3690200000,3755400000,3653600000,6884100000
14606000,14366000,18447000,13397000,13912000,0,0,0,0,0
9427500,15082000,36470000,0,8743200,0,0,0,0,0
146160000,213320000,114060000,224110000,171730000,0,0,0,0,0
2663100000,2342300000,2095400000,2236600000,2231400000,0,0,0,0,0
3166500000,3966100000,3350100000,3889200000,3188900000,176070000,91718000,90111000,56371000,76024000
2740000000,2400000000,2471500000,2745500000,3280200000,228840000,148940000,95296000,198070000,228460000
15211000,0,0,0,0,0,0,0,0,0
24622000,37206000,17638000,0,48640000,0,0,0,0,0
19684000,15091000,28341000,15769000,15578000,0,0,0,0,0
25328000,19463000,0,0,12619000,0,0,0,0,0
0,0,0,0,0,189140000,143500000,261030000,243110000,198290000
283730000,331990000,278120000,293330000,342790000,0,0,0,0,0
134990000,173270000,207780000,116660000,103410000,641140000,825500000,1011800000,613020000,1083500000
411160000,501700000,233500000,715200000,487860000,1197200000,1001200000,988320000,381820000,564970000
1706100000,1325500000,1824700000,1709500000,1543300000,0,0,0,0,0
17284000,0,0,0,8926600,0,0,0,0,0
125190000,136530000,176320000,223950000,217310000,0,0,0,0,0
116090000,110640000,76937000,91741000,78488000,0,0,0,0,0
266060000,284520000,220230000,279150000,196940000,0,0,0,0,0
12063000,14399000,4748400,7028500,6564000,0,0,0,0,0
87780000,206570000,47303000,236940000,184040000,0,0,0,0,0
49362000,63685000,49771000,99399000,0,0,0,0,0,0
344700000,552950000,307040000,391910000,496920000,0,0,0,0,0
1852200000,1194300000,690150000,1631800000,921200000,0,0,0,0,0
254340000,99847000,530890000,93212000,198940000,0,0,0,0,0
45368000,23055000,36457000,24394000,35825000,19159000,24824000,11867000,0,18360000
825150000,2463200000,2112000000,2105100000,1676800000,46868000,36873000,31854000,15037000,44507000
208050000,737930000,501140000,233980000,261440000,82716000,0,73347000,0,89906000
4156800000,3654600000,4053100000,4913100000,4934500000,195490000,130150000,291600000,99323000,112230000
154970000,118120000,142420000,111950000,273330000,0,0,0,0,0
4763100000,5486800000,3856000000,3788000000,3738500000,75446000,31232000,57166000,36034000,84427000
51572000,68225000,44694000,57380000,45206000,0,0,0,0,0
10463000,16769000,10833000,16427000,5982900,0,0,0,0,0
2140100000,2194500000,2529000000,2986100000,2875800000,2143000000,1790600000,1681500000,330510000,1426800000
8421600000,7892900000,9090500000,7299300000,7274100000,1135200000,1183600000,1349800000,1262600000,1548500000
276540000,352080000,326530000,307140000,381440000,447740000,377880000,422010000,252760000,368370000
376230000,507050000,756380000,336590000,630380000,0,0,0,0,0
68971000,153890000,104640000,168320000,147810000,0,0,0,0,0
92616000,80643000,101590000,59246000,90525000,26543000,8989100,28860000,29661000,68416000
72104000,54455000,40868000,28022000,41943000,0,0,0,0,0
724260000,3786900000,2553000000,2908100000,1522200000,208910000,157090000,184750000,441320000,301650000
52554000,112960000,159210000,20407000,90141000,0,0,0,0,0
203820000,207930000,396330000,226400000,182550000,0,0,0,0,0
57541000,16392000,23805000,12591000,70211000,0,0,0,0,0
582800000,569610000,644260000,319170000,532150000,289260000,204230000,198050000,52175000,101770000
151060000,141590000,169480000,106760000,265850000,9298300,9833500,6525900,90811000,28408000
316420000,309860000,381710000,456330000,394140000,0,0,0,0,0
24003000,15155000,15063000,12879000,10303000,0,0,0,0,0
116010000,84802000,320890000,112660000,136390000,0,0,0,0,0
39572000,32160000,48380000,53776000,51739000,0,0,0,0,0
102200000,195280000,59743000,118630000,59261000,0,0,0,0,0
135390000,165820000,160140000,108310000,105320000,0,0,0,0,0
5467200000,5585800000,2995100000,5278200000,4432000000,1334000000,1379100000,1087200000,413560000,1367900000
0,53547000,56551000,59035000,57651000,94031000,122020000,123810000,0,77902000
1422500000,167570000,558230000,398900000,842140000,122830000,292870000,91635000,68348000,75609000
36573000,47794000,38032000,27812000,43376000,0,0,0,0,0
4732000000,5060900000,4685800000,5007000000,3903300000,456410000,669770000,598130000,770540000,886410000
16460000,21076000,0,18999000,18156000,0,0,0,0,0
