"Raw Abundance:127N, WT Rep1","Raw Abundance:127C, WT, Rep2","Raw Abundance:128N, WT Rep3","Raw Abundance:128C, pup2-ts Rep1","Raw Abundance:129N, pup2-ts Rep3","Raw Abundance:129C, pup2-ts Rep3","Raw Abundance:130N, rpn5-ts Rep1","Raw Abundance:130C, rpn5-ts Rep2","Raw Abundance:131, rpn5-ts Rep3"
4882.2,6259,7503.8,5450,3453.3,3911.4,4356.5,4400.9,3722.6
10015.1,10074.9,9191.6,2843.4,2555.4,1649,1784.2,1643.6,1431.4
9662,11485.9,13025.2,6277.4,4424.3,4096.1,4587.1,4008.4,3378.8
4130.4,4781.5,5440.1,4112.6,2919.7,3075.8,3182.5,3182.1,2819.6
13931.4,13754.1,13400.3,5600.8,4554.3,4012.4,3569.1,3489.3,2981.1
459.6,408.7,486.8,228.2,176.9,137.8,141.1,142.8,122.7
8116.9,7088.5,8662.7,4821.1,2942.8,3074.1,3511.8,2679.8,1996
8113.4,9936.3,10055.8,3488.4,2922.8,2193.7,2448.4,2348.4,2221.7
6919.4,9435.6,10622.6,7226.2,5269.1,5292.1,5317.4,5395.6,4589.1
16594.4,16127.6,17824.2,6851.6,6019.5,4338.6,4743.9,4352.3,4054.9
8704.3,4255.9,5438.2,12959,10292.6,11048.5,7154.5,8442.2,3944.7
4766,5598.9,6567,4641.2,3351.8,3490.2,3632.2,3638.6,3157.6
5144.1,7156.7,8328.6,6114,3965,4156.9,4355.3,4517.2,3701.5
9113.2,8403.4,9988.2,4059.1,3323.3,2840.2,3149,3319.3,2729.6
7185.7,9287.3,10685.7,6035.2,4386.8,4254.3,4522.9,4245.6,3363.6
8953.3,9523.5,12177,7005.4,5943.1,5284.3,5072,4865.3,4196.2
10953,10406.2,11292.9,6497.8,4844.6,4435,4818.1,4405,3287.4
4072.7,2147,2665.2,2950.2,2664.7,2733.1,2378.9,2369.7,1290.8
25647.8,7969.4,10488,11071.9,8867.4,9253.6,7451.8,6845.9,3923.2
15665.6,9588.1,11958,8451.5,6410.3,7081.4,5224.4,5291.4,3985.6
15814.1,12252.8,13608,7956.1,5407.9,5762.3,5676.9,5428.6,4839.7
13287.1,16392.7,15041.4,6978.6,4553.4,4228.4,5030.5,5088.2,4883.9
4153.8,5229.4,6514.7,4830.1,4572.7,4604,3796.2,4214.6,3230.1
14485.6,12372.3,13446.2,7242.4,5688.9,4798.7,5410.9,5467.6,4790.5
16709.8,9531.9,15222.4,8277.3,4020.9,3891.5,5728.6,3327,2237
10763.4,15890.8,17221,3678,4064.2,3299.2,2059.8,1887.2,1264.4
4068.5,5950,6438.1,4222.6,3129,3050.8,3319.5,3187.4,2874.1
5050.4,6496.3,8017.3,5609.9,3958.1,4052.9,4550.2,4678,3829.8
6477.4,7183.3,8463.2,7274.4,5005.4,5341.4,5627.2,5806.3,4797.7
5419.6,7765.1,10116.4,8019.1,5514.1,5950.4,6461.1,6518.9,5432.3
7192.7,7079,8998.3,9376.8,5017.9,7349.5,7147.1,7223.1,7588.3
11509.9,13013.9,12274.8,6920.2,4336.4,4523.1,4821.6,4768.4,4476.8
537.3,287.1,424.5,354.1,454.8,412.2,180.6,179,152.9
6984.1,2378.2,4254.3,4932.4,21771.8,12964.3,3378.7,5770.9,927.4
14532.7,15959,14413.2,7184.2,5705.2,5133.2,5052.7,5082.3,3728.5
5250,6207.3,7095.4,7575.4,5729.5,5534.5,5716.1,5767.1,4515.2
3027.3,3358.9,3721,2475.3,1520.4,1698.8,1850.4,1731.3,1517.4
4568.9,4750.9,4718.9,4164.3,2353.9,3270.6,3157.5,3804,3025.5
7566,7977.1,8978.1,9496.9,5974,6924.4,7030.1,6838.7,5645.5
6070.1,6420.4,8688.7,7026.3,5262,5268.6,4984.7,4868.2,3697.2
8720.5,9899.4,11471.5,7488.6,4447.4,4879.6,5403,5014.7,3906.4
435.4,398.8,327.5,143.8,124.2,83.5,97.5,106.9,81.6
8273.4,10862.6,11298.8,5844.4,4506,4237.8,4588.5,4514.7,4198.5
15652.6,14169.1,11576.3,5324.3,3864.1,3609.4,3464,3415,3074.3
4393.1,7480.6,9115.8,7372.7,4691.3,5181.5,4582.9,4611.7,3666.2
11658.4,14464.2,15570.2,8082.8,6440.1,5551.4,5623.6,5462.5,4920.7
4641.5,5200.5,5825.9,6027.3,4154.9,4781,4383.8,4601,3833
14685.5,14442.3,15367.6,5532.8,4051.5,3643.5,4106.4,3861.4,3298.3
9317.6,10191.9,11378,8227.4,5625.8,5994.4,6571.3,6744.2,5824.2
18177.2,18307.1,18941.7,9164.4,6266.8,6213.3,7118.3,7997.5,6964.6
6368.6,6503.7,7257.9,4360.8,3430.4,3197.8,3146,2920.2,2670.9
8324.4,9519.8,10506.8,6192.3,4495,4310.8,4705.4,4627.8,4076
6306.3,7139.7,8109.2,4209.4,3771.1,3064.4,3168.2,3188.1,2324.5
6868.5,7856,9391.2,6890.2,4581.3,4927.8,5056.9,4899.1,4380.8
9435,8843.4,10678.4,8194.8,6178.1,6590.2,7370.7,6775.5,5035.3
8742.4,11714.5,13640.8,11702.4,6538.2,8529.8,8566.7,8808.7,8259.8
5989.6,6505.5,7026.6,4113.5,3218.6,2824.5,3269.2,3165,2959.4
4699.5,5530.7,6938.9,4119.9,2930.6,2911.6,3119.9,3191.5,2731.8
6968.5,6079.8,6675.6,5459.9,3688.3,4347.4,3809.9,3774.6,3498.7
8274.1,9044.1,11951,7138.2,7364.4,7135.4,5735.4,6643.4,3970.2
8093.7,8309.7,9533.1,6055.3,4070.5,4269.9,4742.3,4542.5,4132.2
5881.8,6631.8,8439,10298.9,6766.2,7648.1,7760.5,7561,6692.3
5353.8,5808,7009.8,4997.3,3303.5,3646.4,3975.6,3815.4,3120.1
8374.9,8843.2,9623.4,6550.8,5228.8,4660.4,4655.6,4762.3,3913.2
6336.8,7430.5,7300.2,4393.8,3101.1,3353.8,3122.4,3367.5,2715.8
6776.2,7334.8,8827.3,6032,3967.3,4381.4,4447.2,4381.3,3918
11685.9,13910,12600.5,6096.2,4476.5,3994.1,4588.1,4444.8,4129
5895,5215.3,5309.8,3315.8,2448.8,2537.6,2474.1,2372.3,2133.5
8049.3,9844.1,11049.2,7748.2,5502.8,5630.4,5988.9,5917.1,5276.2
9035.5,10929.8,12657.1,6635.6,4998.9,4489.9,5461.2,5842.7,4808.5
10754,11959.5,14180.1,9254.7,6155.2,6569.5,6371.3,6003.9,5331.6
8715.3,9219.7,10900.2,8007.3,6521.1,6425.5,6579.5,6494.8,4736.8
5674.7,6411.4,7048.9,4037,4083.1,3296.4,3437.6,3642.8,2718
2607.1,5931.3,7182.1,2323.3,2480.3,2091.2,1820,1732,782.6
6959.5,8263.4,9463.7,6511.7,4567.8,4641.7,4995.3,5019.2,4313.9
9420.8,11754.9,13108.2,9847.7,6358.7,6816.8,7070.7,7290.8,6372.6
431.1,521.7,582.7,339.3,271,254.6,242.4,235,197.9
9689.6,12104.7,12713,8303,5837.3,5854.8,4984.7,5042.4,3980.3
20807.3,16524.8,16536,8942.3,7544.2,7003.8,5188.1,4171.5,3182.8
12529.1,14167.7,15385.5,7703.2,6181.1,5361,5438.9,5238.8,4513.2
5398.3,7536.1,8402.1,7220.3,3959.9,4244.8,5879,5048.6,3464
7833.1,11059.8,12664.6,8248.5,5840.2,5620.1,6112.8,6123,4931.1
14390.9,10849.9,13228.1,7257.1,5875.6,5470.8,5120.9,5363.2,4447.2
15802.2,10204.9,13432.4,9126.6,3382.9,4402.4,6046.9,4089.6,2505.7
523.7,913.9,1020.8,577.1,446.2,410,818.1,702.2,615.8
23051.3,8140.4,11361.2,18767.9,7773.4,8188.2,12844.9,8909.8,6048.2
7354.1,8040.1,9101.7,6387.4,4701.4,4460.2,4869.3,4822.6,3892.4
10732.2,11863.9,13447,8154.1,4973.7,5614.4,6385.4,6354.8,5438.2
4735.7,5054.4,6079.4,6761.3,4844.6,4778.3,4043.1,3944.2,3309.3
3776.5,5103.1,5772.1,4278.1,3079.8,2974.3,3214.5,3287.1,2843.8
4932.8,5601.8,6393.2,6681.3,5269.2,4980.1,5188.9,5469.7,4447.7
14370.5,11303,13708.6,8474,5688.4,6416.2,6210.8,6138.2,5425.2
6743.2,7559.1,8532.9,6098.5,4530.6,4368.9,4567.7,4490.8,3860.7
2192.6,3276.1,4721.8,8492.9,5937.8,6739,6229.9,5041.4,1836.2
7483.9,8038,8856.7,6870.6,5399,4917.5,5406.7,5651.7,4405.3
26731.3,23642.4,23921.1,10495.1,8596.1,6969.8,6515.5,6640.8,5612.2
78.6,198.6,242.7,76.6,63.6,58.9,55.2,52.7,50.5
12950,13401.4,15093.7,8380,6320.2,5725.7,5916,5613.8,4432
7280.9,8399.6,9691.2,9656.3,7954.6,7366.4,7440.8,7151.5,5815.6
9447.1,12168.1,14662,11836.4,8107.8,9160.2,8427.6,8255.7,7047.9
9670,14840.9,13837.9,6250.1,3880.1,3872.1,4816.6,4655.3,4170
11987.9,14100.1,14974.1,8167.7,6250.9,5767.3,5656.9,5619.3,4878.6
13607.7,13362.9,15270.3,7405.4,7871.4,7441.2,5717.2,6708.2,3963.7
4594.1,6822.5,8044.7,13028.2,25515.2,23529.5,7374.6,9167.2,1209.3
8705.5,11361.8,12774.7,8103.4,5939.5,5688.3,6030.4,6169.7,5173.1
15032.7,12627.1,13400.5,8062.8,5946.1,6130,6133.2,6118.6,5467.7
5870.7,7050.2,9003.4,8177.7,5933.7,6751.7,5375.1,5526.1,4010.6
19087.6,12190.4,13567.5,7317.9,5315.8,4796.3,5296,5441.4,4936.9
229.1,311.2,458,785.5,288.6,658.6,569,658.7,654.2
22710.2,24628.8,27737.2,14036.5,10123.9,9381.7,10349.2,9404.1,8278.7
4732.9,6840.9,8997,5707.4,3255.4,3741.7,4739.1,3972.1,3121.7
8027.8,11737.2,14891.8,9799.7,7967.4,8145.3,7794.8,6998.4,6371.5
8526.1,13520.1,14636.6,8201,5815.9,5820.1,6576.6,6347.3,5285.5
13877.8,18082.2,22601.2,13909.1,11564.9,10661,10382.7,9622.9,8366
16656.2,18802.9,20832.2,12230.8,10081,9428.5,9500.2,10193.3,8755.2
10244.5,12154.4,12972.5,8170,5574.5,6119.9,6020.2,5879,5635.8
7843.2,13996,16542.7,10136.7,7573.8,7018.6,8487.9,8360.4,6877.5
7710.5,9800.7,9941.7,6892.5,4944.9,4856.2,4842.6,5087.2,4443.2
15676.6,14263.8,15722.5,9400.4,7777.6,6941,6749.5,6534.8,5526.6
7258.1,10966.8,11750.6,5573.2,4669.4,3762.9,3952.1,3902.5,3259.1
4440.9,3378.7,3540.3,3863.9,2802.9,2896.9,2920.8,3126.1,2194.2
5894.7,6793,6966.5,4385.8,3609.3,3374.1,3487.2,3806.4,2963.1
8878.7,12065.4,11384.9,6133.4,3645.2,3531.4,4719.7,4358.4,3321.3
12842.2,12702.9,14743.3,7272.8,5536.1,4600.8,5555.6,4314,3668
23422.1,19849.6,22373,8585.6,6433.6,5286.8,4757.8,4547.5,3324.1
19636.5,20291.8,21747.3,11281.6,8489.4,7568.3,7350.3,7262.6,6188
7676.2,10808,12206.2,9050,6505.8,6714.6,6828.3,6757,5803.9
9846.7,12051.2,12745.5,4670.9,4227.8,3107,3134.1,3077,2634.4
19660.8,20737.6,23120.3,13966.2,9561.2,9540.4,9868.3,9008.8,8297.8
12732,14841.3,17385.8,9647.1,6482.6,6684.2,6712,6492.8,5611.8
7051.4,9170.7,10869.8,5734.2,4575.5,4164.7,4255.1,4266.9,3720.8
11256.9,15529.6,17547.7,9171,6391.3,6099.6,6940.5,6712.1,5597.2
10108,9655.3,12262.6,6616.4,5246.3,4943.3,4597.1,4470.5,3874.9
14487.5,12706.7,13062.1,6895,5573.3,4813.5,4623.6,4393.1,3943.4
26015.7,24955.2,24265.2,12815.7,8990.8,9074.5,8418.2,8441,7881.4
5300.8,5536,6864,4183.3,3174.8,3106.9,2937.6,2832.7,2528.6
6502,6742.9,7736.6,4480.7,3500.3,3264.3,3127.5,3024.7,2753.4
9071.5,8931.2,10775,18245.3,12233.1,14427.9,12507.9,12926.3,11368.1
12449.5,11971.3,13730.5,9878.5,6785.4,7025.2,6553.2,6418.5,5684.3
17361.9,16616.5,14492.9,7262.2,4620.1,4705.2,5271.5,4407.1,3606.1
2785.1,2725.6,3391.9,5326,3482.7,4104,4096.5,4411.9,3769.8
15608.2,12414,13919.4,13188.9,10923.8,11743.6,9592.3,10285.8,7855.8
12800.6,19033.8,18864.2,10118.5,7155.1,6313.1,6132.6,5836.1,4651.1
22948,15939.8,18981.1,7631.7,8409.6,7296.2,6087,6292.1,3304
6190.5,6640.9,7161.2,4399.1,3331.2,3147.8,3104.1,2965.9,2588.1
9573.3,10253.2,13712.2,9935.9,7621.6,7352.6,8309.1,8434.5,6780.3
10026.6,10685.3,11763.8,10634.2,7847.5,7643.6,7614.8,7917.8,6690.2
10063.6,11408.9,12398.9,8322,5821.6,5967.5,6093.4,5874.8,6037.2
1239.8,1618,1909.1,2059,1190,1320.3,1699.6,1856.4,2007.3
9827.2,12699.4,13423.7,6896.5,5904.6,5043.9,5250.5,5477,4198
69.1,168.1,267.4,179.2,104.8,123,157.1,199.1,227.8
724.9,1011.2,692.6,88.8,113,19.3,25.4,21.1,16.7
5657.6,7938.4,10212.2,8433.9,8179.3,7948.1,7742.6,8900.4,5178.2
19511.9,10708.8,12767.3,11336.1,12058.4,8385.1,10022.6,8487.3,6328.8
10923.7,9135.6,11294.3,11439.9,6966.7,6985.5,8271.8,6676.4,4594.8
11782.9,10785.4,13255.8,8953.2,6670.6,6315.9,6467.7,5958.9,5657.7
7675.7,12766.3,14353.4,11067.3,8057.7,8092.2,8700.5,8672.9,7357.2
12829.6,14220.8,15160.8,8683,5845.8,6018.1,6114.9,6032.1,5242.3
17895.5,17135,17461.5,8976.4,6973,6550.4,6244.5,5986.3,5391.3
9993.7,12317,16225.8,12881.4,5672.5,7036.9,9655.6,6656.5,4593.1
11871.9,13438,13683.8,10619.4,7051.3,7645.6,7518.5,8273.4,6464.3
16658.6,16861,18838.1,13899.4,9769.1,10411.5,10437.8,10428.3,9293.8
5633.1,7795.1,9890.6,10592.5,7347.5,7768.7,8244.6,8374.9,6836.8
15158.8,10093.8,9967.2,4857.2,3461.3,2977.8,3483.2,2848.5,2363.7
9589.1,9965.6,11797.7,6736.7,7619.3,5945.1,4472.2,3948.9,3698.3
20879.9,16020.6,17648.5,12720.3,8130,7739.1,7965.2,4905.1,4245.4
21959.8,20488.6,20392.8,10076.8,8723.1,6826.3,6692.6,6464.2,5359.9
11892.1,13604.6,15927.4,11104.4,6876.8,7776.7,8117.4,8041.8,7067.8
15816.3,15885.9,17339.4,7743.2,6056.3,5104.1,5914.4,5570.5,4617.9
8167.6,9788.3,11488.4,9231.4,6351.6,6496.3,6700.3,7194.2,6001.1
13540.2,10516.9,12924.6,8720.5,9936.9,8711.4,7023.6,7973.8,4970.9
15007.8,19060.5,20968.5,11376.3,8392.5,7973.7,8613.7,8223.8,7341.9
8565.5,10172.6,12809.7,6961.9,5478.3,4880,4777.6,4441.3,4145.4
26060.7,25695.4,25863,14401.3,11534.7,10440.6,9478.6,8871.8,7998.8
12389.2,17762.7,20020.4,8826,6668.4,6193.7,6837.4,6865,5883.7
11461.4,13374.7,15948.9,10727.1,9166.9,9287.3,8314.3,9038.4,6808.7
11835.9,18051,20171.8,10290.3,7800.3,6959.9,7571.7,7716.6,6688.8
9931.5,10135.2,11788.4,10925.4,7884.5,8395.3,8857.1,9497.2,7434.2
13726.5,13672.6,12707.8,8229.5,5573.3,5848.8,5526.6,5451.7,4981.2
28112.9,23268.5,21322.4,10340.7,8526,7217.6,7068.9,6679.4,5904.3
14920.9,15863.3,17344.9,15965.2,11994.5,11850.2,13826.1,14003,10945.2
17082.5,19212.2,22030,10194.5,7654.7,7044.2,7176.4,6827.2,5851
19481.4,21338.9,21007.3,7489.3,6336.1,4950.9,4909.6,4804.2,4196.5
4043.2,4267.2,4682.2,2087.6,1769.5,1496,1299.8,1231.2,1171.4
5222.8,5470.9,6353.9,4419.9,2522.5,2775,3282.2,2603.4,2490.3
20450.6,19737.1,20205.8,15168.9,10982.1,10798.9,13214.8,13500.9,12851
24.4,74.6,76.5,68.6,57.5,49.2,48.6,44.1,30.6
15330.3,14433.1,16475.8,7555.4,5900.5,5139.2,5120.2,4705.4,4084.1
31872,29090.6,24659.8,10056.1,8006.1,6947.6,6965.8,7320.7,6570
13075.1,12643.5,15752.4,10483.4,7482.7,7432.6,8143.9,8464.2,7496.2
61858.9,24927.2,29124.5,6809.6,4452,3746.3,4241.9,3837.1,3493
28960,32037.2,33670.6,17282.9,14132,12586.9,12177.4,11544.3,10701.8
9711.8,16174.8,18815.7,8859,6011.9,5948,6431,5890.3,4870.7
1697.8,1580.3,2029.4,1763.1,1360.2,1356.3,1225.8,1202.7,1011
24860.9,11305.6,13582.1,7061.3,7011.1,5599.7,4503,4290,3014
183.4,37.8,47.7,48.5,38.3,41.6,82.4,70.6,53.1
10011.8,12001.1,12077.8,7477.4,5614.5,4978.6,5414.2,5623.8,4483.3
10254.3,11449.7,12623.3,9961.7,6980.8,7161.5,7288.9,7213.8,6409.9
13845.7,17078.7,17068.4,8530.4,6650.4,5643.7,6237.9,6154.1,5508.9
16124.9,16128.5,18337.4,10471.9,8194.5,7581.5,7243.1,6978.3,6214.7
17113.8,27164.6,27924,14906.2,9720.8,10068.1,11207.9,10663.6,9450.1
19034.3,21895.7,23054.8,9636.6,8239.7,6836.4,6290,6274.2,4847.2
25817.6,25108.2,28131.4,14235.4,11762.7,9923.1,9559.8,9114.1,7703.3
27111.2,34986.1,40448.5,18754.3,14487.8,13321.3,13061.7,12935.2,11608.5
20142.2,26632.7,27305.4,11136.9,8803.9,7655.9,8003.9,7676,7407.8
15946.7,16118.9,17589.4,9291,7768.1,6794.8,6533.4,6317.8,5471.1
8989,10615.8,12882.9,14493.4,10831.7,10923.1,8730.1,8794.1,7425.2
19254.6,29371.7,30166.6,12328.2,9311,8185.5,8504.3,9010,8353.2
5041.8,5201.5,5864.8,3026.1,2475.8,2328,2044.7,2099.3,1612.8
8387.6,11272.6,12258.9,7998.5,5744.8,5870.8,8513.9,9746,7319.7
17108.1,15767.3,18500.6,11609.9,6265.5,6874.6,7378.1,6550.8,6106.6
11372,8677.7,9763.9,5425.3,6341.9,5301.1,4454.5,4982.7,3199.7
14110.2,11447.7,15976.8,14031.4,10409.7,10722.5,12685.4,12856.3,9094.6
19167,26420.7,26000,11346.9,8274.7,7893.2,8612.2,9309,7982.4
8356.3,10145,10926.6,7176.3,5023.8,5063.8,5529.2,5418.4,4602.6
11161.8,15311.7,17045.2,7222.8,5264.4,4623,5663.2,5334.4,4420.3
24894.7,24463.9,30460,17653.8,12241.4,13143.3,12942.5,12483.9,11180.1
11494.7,17303,18119.8,12823.4,8903.4,9300.9,8826.9,8777,7037.1
19794.9,23501.3,25396,13933.9,9561.7,9282.4,9768.6,9594.4,8575.2
10438.5,12191.2,14294.2,10295.7,7181.1,7683.8,7920.1,7957.9,6735.6
15813.4,15901.8,17996.3,8986.1,8020.5,6894.3,6496.3,6422.9,5697.5
19711.7,23483.9,23394.6,11884.7,8396.6,8091.7,9281.2,8230,7957.7
19744.9,21435.7,21790.7,11270.3,9155.6,8279.8,7611.9,7338.5,6450.6
11847.8,12803.5,15452.6,11691.5,7937.8,8234.7,9943.4,9798.6,7988.3
19615.7,18095.8,19384.9,10958.2,7531.4,7795.1,7933.4,7848.4,6527.9
19671.2,22815.9,24931.6,10919.3,8420.6,7472.6,8108.4,7859.6,6458.6
9369.8,9603.4,10645.7,7488.3,5632.9,5825.2,5621.2,5515.7,4727.7
13738.1,16925.1,20348.9,14707.5,10197.8,10377.5,10574.4,10627.4,9639.5
30598.7,31044.2,32625.9,16438.3,11643.3,10595.6,11977.9,10674.2,7997.1
11700.1,13194.8,14865.9,19196.2,11873.2,14446.8,14924.6,15492.4,12591.3
31805.7,37673,42548.1,18923.7,13809.6,12011.6,13291.1,12105.9,9063.2
178.7,381.5,331.3,149.6,109.4,104,129.1,151.6,145.9
18548.5,19363.1,22430.4,11741.1,8252.8,7605.8,8616.8,7896.3,5972.6
12223,13731.9,15354.6,11243.5,7368.1,7900.7,8207.3,8208.2,7495.1
25093.4,18177.1,21821.9,15944.8,11265,12139.5,10467.9,10508.2,8521.6
11938.8,14090,17196.9,11438.4,8147,8396.2,8479.8,8489.5,7990.8
23816.6,24672.6,27467,14045.6,8082.5,8000.7,11295.8,10020.8,6329.6
14006.3,15724.9,18570.8,11753.6,8473.8,8245.5,7805.2,7754.5,6318
15612.2,14587.7,17330.8,9855.5,8126.5,7600.1,7275.5,7057.1,6262.4
23554.7,19528.4,23468.6,15964.5,16972.4,15537,13847.9,16015.5,10488.5
17662.4,16350.9,18330,13741.8,10002.1,10700.4,10898.3,11829.7,9420.3
27207.7,24847.4,26508,15231.5,10926.1,10713.7,11242,10730.4,9280.9
19176.7,15968.1,17386.7,12943.4,10127.1,9378.6,9080.4,9660.3,6878.9
24662.8,23575.1,23359.3,13420.7,10122.3,9559.2,9032,8688.2,7577.4
16440.6,16862.7,20379.2,13961.1,9798.3,10467.4,10627.3,10620.9,9521.3
16917,21848.3,23590.9,12143.3,9150.2,8518,9019,8882.7,7808.9
26922.7,25691.4,29145.7,16943.2,12295.5,12454.6,11695,11092.1,10233.1
10515.5,14800.4,15708,13024.5,9718.5,8992.1,9834.4,9520.6,7446.3
20818.3,22419.8,25350.5,15623.3,11920.8,11556,12196.1,12270.9,10174.4
24313.7,25201.8,27480.1,16396.9,11736.5,10897.6,10746.3,9990,7847
553.6,794.6,933.5,505,327.4,334.5,425.1,478.9,518.5
5501.5,4928.4,5132.3,2298.2,1971.9,1516.8,1581.2,1435.3,1271.8
37581.4,33486.1,32360.1,16881.2,13882.4,12666.6,11828.7,11832.8,10577.2
22927.9,22066.4,28659.3,18031.4,14163.8,14020,13006.2,12782.6,11839.1
25072,29034.5,31752.9,15416.6,9899.6,9484.8,11901.5,10580.6,7899.4
31318.8,29216.4,31519,17917,12893,13440.3,13001.2,12501.3,11167.9
24389.2,30398.9,32234.9,12675.9,8535,7286.2,10517.1,11873.4,12995.2
716.9,752.7,927.9,832.6,544.5,607,663.9,601.3,463.1
16774.4,17644.7,21417.9,12635.4,8699.9,9168,9354.3,9303.8,8217.5
79.3,58.6,75.1,33.6,28.2,27.5,33.9,30,27.4
10277.9,13088.3,14180.7,20198.2,13647.1,14900.8,16299.8,17572.3,14624.6
16287.5,15248.3,17315.5,12175.8,8067,8248.7,9689.8,8999.7,6208.3
25904.7,28008.1,29846.9,16219.9,11126.6,10530.8,11383.5,11330.7,9968.1
20427.2,25036.5,29236.8,20468.3,14193.8,13892,15142.6,15607.8,13495.3
29569.3,32668.9,34636.5,16290.1,12793.7,10954.5,11697.7,11322.8,9648.9
36650.9,33879.8,36359.8,19581.4,16027.2,16195.4,13040.3,13346.7,10884.7
3458.6,1033.5,1991.4,1566.3,9800.7,5604.6,1116.2,608.9,328.8
25944.6,27216.4,25806.1,12777.2,9154.9,8351.2,8534.9,8391.8,7389
28699.1,30392.6,35159.6,19012.3,13806,12751.6,13661.9,12944.2,10473.3
11879.3,3737.3,5139.4,7998.6,3329.8,3833.8,5555.2,2717.7,1548.1
16009,18802.7,19981.3,12696,9929.1,9989.9,12195.7,12522.9,11361.2
34632.7,47030.6,52341.8,19784.2,15535.3,14556.2,12285.5,13680.7,11646.2
39487,39763.7,39298.4,18319,12978.1,11296.5,16709.9,15840.3,14886.4
22508.1,19362.4,21376.8,13573.7,9501.1,10188.3,13674,15175.5,12733.4
872.5,3495,3903.6,1418.1,2649.6,2626,1084.2,1389.4,709.5
21719.4,21128.3,21329.4,12533,10227.9,9473.1,12766.4,13961.5,11414.3
27056.4,35467.8,41717.2,21794.5,14207.6,13654.6,15788.8,14457.3,11435
25885.1,29136.7,30300.4,16484,11944.6,11906.2,11677.5,11347,10112.2
23955.4,24274.6,22540.9,15301.6,11804.8,11014.5,14964.8,15208.6,12202.6
41047.3,54072.3,49552,23611.1,18374.5,16440.1,15422.9,15853.1,13677.8
42488.9,45838.5,52788.1,24356.7,19640.5,18188.4,15670.4,15873.4,14195.9
21.8,28.8,49.3,76.2,133,122.2,58.6,47.4,35.4
26397.9,33924,37677.9,26091.8,19364.9,18236.7,23364.4,25286.6,20872
25274.8,35871.7,40192.9,26010.1,17116.5,18208.5,19668.9,19264.9,17649.2
38402,50520.1,54610.5,21090.6,17009.8,15311.5,13471.2,14716.8,12586.6
42651.4,52531.9,56855.8,35751.1,25314.3,26473.6,23534.5,23843.4,20476.6
18462.4,25921.6,26420,21486.7,17946.9,18389.3,21711.1,24927.4,16454.8
46934.7,87538.8,94794.5,29197.1,21213.9,18691.5,19610.6,19910.4,16623.3
11118.1,14579.1,16060.5,8842.6,7088.3,8275,9527.9,9131,4446.6
49093.3,61216.5,68696.1,42640.6,27867.5,30362.4,28929.4,29806.2,26930.3
52397.7,59322.7,55270.4,28377.3,22979.9,20745.9,17786.8,17669.4,14974.5
2411.6,2083.5,2847.6,1808.4,1147.1,1281.2,1371.6,1336.4,1168.9
66373.7,55442.6,69546.7,38738.9,29815.9,24906.3,26394.7,24429.9,20211.3
8361.1,8321.5,7579.3,2578.9,2112.2,1587.1,1723.9,1650.3,1425.8
92533.6,87771.1,85503.2,40351.6,30192.6,27545.1,27994.3,26678.4,24182.9
21802.4,15730.8,16698.5,14438.5,10968.1,8724.2,10446.3,6983,4690.6
42400,78636.2,96618.6,55149.2,46193,44913.5,42767.8,43167.5,41204.5
71364.2,95082.8,99258.9,40158.7,32188.2,27816.4,26287.7,27213.7,24753.4
64145.9,60131.6,100720,54118.9,33147.6,40643.9,45097.1,48113.5,36946.6
2411.3,3801.6,3998.6,3054.5,2474.7,2189,2966.4,3262.9,2573.5
112473.8,102339.8,96362.3,45336.1,33426,31280.8,28398.1,29650.6,25521.6
45325.9,60800.2,67706.5,56177.7,40541.3,41069.3,52974.7,56150.1,46768.5
16058.2,19234.5,18250.7,20562,12163.2,14356.2,18918.2,19110.4,17332.5
110427.2,148740.5,144818.3,65180.5,46708.6,45928.9,43142.1,44042.4,38988.4
78819.4,69854.5,76505.5,81270.3,68784.6,60574.5,84193.9,86841.2,67261.4
113176.5,126250.3,136442.7,72407.8,59739.9,50353.7,56639.7,55779.7,48805.2
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
