Plant1-Measurement A,P1-M B,P1-M C,P2-M A,P2-M B,P2-M C,P3-M A,P3-M B,P3-M C,P4-M A,P4-M B,P4-M C
17841.62701,22886.84425,21057.90686,17065.37858,18691.89154,20115.55577,21719.3665,22777.90824,14481.4159,16446.58229,15587.12935,15273.51023
3947.656139,4372.224368,6002.95795,6238.46107,5703.02745,3481.039334,2925.030703,3926.486223,7299.956247,3117.890413,2713.457593,3117.644118
19581.51786,50770.58726,10232.02141,18250.71596,26007.82076,13363.49825,17832.06566,39172.29944,91131.45211,14433.00892,13530.10681,12552.50816
2752.786536,2120.488375,2462.986339,3205.752505,2309.782775,2813.386619,3038.383777,2652.810595,3654.087362,2778.187278,4258.208021,3004.566175
4932.922092,2929.492432,2407.230429,10636.40722,4677.126822,3245.211107,2919.88635,2292.224687,2568.663608,3210.887829,2183.202421,4900.547128
40282.74544,33422.16212,34181.81782,51237.57647,37227.56891,35890.38353,56243.50263,34357.82402,73361.3968,26498.54077,40422.49144,37257.80296
7289.33843,4614.493862,7896.152162,8471.648446,8531.699827,8915.679185,9284.302103,3224.867614,1689.9028,9341.293795,7558.591286,5148.939813
28063.33138,25358.20438,26056.75801,30461.129,22820.33878,27870.4392,35898.44274,32116.00505,34440.96972,24648.07976,43262.47984,30211.36741
3304.734805,3201.875297,3433.011669,4881.168404,3048.305711,3632.387932,3886.614578,3158.480673,4872.924371,4001.631237,5034.052594,4693.187145
16631.2872,18295.13697,21556.16131,18712.22681,19645.51934,21076.57121,22349.32182,22636.41967,16300.7418,21890.71062,26530.85361,22437.35048
97571.74347,91476.70025,91363.41298,84066.71127,96208.30129,109226.1927,104003.4145,145860.3099,102857.8359,94910.54977,119912.3545,111738.2662
22472.71177,23983.24917,24624.80282,24393.88375,23770.64004,21356.1971,23350.29236,27049.36923,38653.365,24029.96053,23816.13789,24810.04633
19829.61041,40465.23591,25610.55811,19949.1326,22472.48964,26230.09477,19622.93071,26380.00863,17193.90741,21918.11103,17481.32052,13597.21953
15112.89849,18917.60309,18380.35564,19104.21487,24724.30348,13574.25034,16887.98567,12776.66285,10112.5041,17401.54159,20577.96167,15833.44156
6757.159042,8673.784624,5984.022485,6650.867648,6688.396372,7893.767266,9762.503234,6548.351797,13577.13497,6808.209708,7224.858459,5940.985769
2857.870015,3131.901043,2641.073051,3147.490519,3967.201133,2022.727393,2274.609654,1512.842504,2417.663814,2593.800019,2836.919912,5117.252075
34042.394,34016.48228,33682.48083,33895.7036,37209.47453,36931.48149,31434.78477,31683.56522,40906.83868,30648.64789,25734.34162,33878.82906
21680.55241,21664.05003,21451.33479,21587.12982,23697.56847,23520.52326,20019.84639,20178.287,26052.30584,19519.18002,16389.4097,21576.38294
117593.8808,115169.5343,106141.7615,118501.1838,114391.0398,137469.7827,128852.6413,126328.7918,138917.1348,111009.8618,146726.6894,142367.7577
15621.12731,19091.00183,15584.49024,14923.40843,14189.46621,13842.15038,15362.35566,20720.31596,16008.1457,14805.09905,16748.76492,16582.15997
148976.4938,134095.5836,138851.5342,135688.6705,138070.789,148726.1757,129154.3376,130632.4058,146438.4977,115170.527,98986.06021,145343.7336
2692.92099,2390.39364,2268.484419,2498.537118,2207.336951,2282.542887,2628.669272,2511.335761,2043.830523,2213.240426,1832.505653,2158.780702
166837.8647,158868.8795,161840.1507,157239.5901,153224.8895,137360.88,139577.7417,159480.8349,120117.5338,145804.7352,130474.8424,154256.0869
3173.119789,3588.009915,4059.617332,3233.462063,2899.748456,4381.792096,4398.4696,3752.473792,4070.339289,2437.526899,3107.977058,3625.559172
14003.32294,13208.8419,15014.49113,15818.6159,15523.98911,14171.43683,15197.60585,16125.40598,21002.08396,16277.76664,13833.82276,17644.89161
2662.832164,2560.000881,2053.385222,2296.441723,2538.12426,2678.21329,1842.009016,1784.197669,3207.143432,1917.634189,1062.891634,2105.097508
16671.5129,18864.47257,12756.17962,14547.4345,14042.00513,13392.72947,13291.58118,11961.22144,13038.60542,17635.49994,12763.38071,17157.47137
112910.1631,105436.4757,99689.06105,94127.51744,104837.2847,156462.8501,178622.7136,121894.1572,160406.3152,102486.9941,160312.7649,116550.2589
33348.9811,25797.83581,36527.0143,28850.27536,28850.85782,25376.43898,33800.43983,34826.43964,26613.07266,22491.4913,30722.68368,22492.46224
3842.521605,11354.70116,2962.259654,5121.830079,6445.434255,3142.89033,4770.130727,5914.936426,17300.86399,2936.048661,3259.423131,2781.856669
4618.355843,4417.429994,4915.852712,4915.62865,4003.239352,5082.936708,3992.096301,4107.855068,4112.834006,4931.64095,4226.707911,4245.239634
4421.64443,3853.650088,3954.513487,4459.981951,3701.988493,3791.737005,3827.205889,2495.951619,4496.824515,2703.722078,2839.360155,3611.180379
6948.093379,7132.307595,6493.200129,6564.225667,7714.177092,8055.651053,5593.17524,7251.590627,3926.111758,5852.837,4222.807841,6923.722489
2862.903243,2040.717389,1601.404066,3908.179761,2617.152472,1467.332532,2921.44464,2107.796023,4378.325063,1937.403743,1152.958216,1729.587962
609.287956,839.760186,477.901123,1129.9304,1450.69539,996.6045943,641.7787065,2199.103606,2387.026563,1712.210552,527.5669829,703.5587499
3620.560818,3727.626304,3890.667585,3961.957986,3381.015593,3176.456016,4514.500103,4525.110561,3790.864345,3620.381414,5204.321411,3838.86827
114155.7843,249807.0375,311633.3253,203901.9585,205047.2347,270205.6247,343947.3206,105947.468,78204.48091,79193.28113,154198.6302,73205.60511
15520.84494,10716.94848,12487.29195,15337.1176,14193.16522,9169.439433,10683.15492,7408.367766,10955.97628,10360.55814,10173.4132,9818.807633
193575.5634,155423.5715,182973.6678,189068.3785,175608.6061,197026.073,211079.1144,194659.6464,228096.4788,169045.656,218260.7299,186591.0883
139255.3955,123755.4969,176402.7768,116803.5774,143005.7203,177636.1313,124948.6253,43503.17148,104227.0463,141152.287,148547.3894,83923.24924
375866.4997,383839.9489,371860.408,353422.6318,334226.0773,407756.8701,382120.1241,412106.46,516280.6336,368082.7551,374617.8726,422142.2972
14057.9458,14539.36908,13277.15381,13791.95806,13594.04627,15044.80021,13845.76715,19144.53857,15909.16644,12859.10495,13340.64144,15242.51196
3497.492099,3909.861436,3593.501587,3394.89367,3222.476141,4234.710822,5247.863842,4027.297487,5009.987175,4003.625001,5732.046712,3316.995366
3595.218734,3820.718401,3499.054427,4325.085999,3726.667244,3534.783774,3725.312489,4513.051878,4151.750643,3768.772367,5536.015355,4348.860542
3091.663676,5680.280112,3871.651353,2754.087919,5766.684678,3250.381248,4069.60202,3398.422944,2142.265722,2543.597218,2571.535049,2286.768811
46172.98971,40717.02324,42053.92939,43205.95611,41099.24837,37018.59721,31934.4727,39224.60863,52403.23677,34190.51792,31029.18449,36171.91238
26802.11628,26316.25831,27081.3211,26705.69281,30529.12979,25285.37801,28106.81689,33104.81108,40103.05338,24602.39214,35000.04927,33159.96413
5189.36903,7143.541749,6110.528171,4981.610946,5535.564235,4735.236999,5805.860966,5572.829626,6704.291468,6376.009082,5440.146869,5351.862384
10320.54473,8729.424026,11257.58909,15084.80804,8931.43783,11670.08356,9939.895397,8761.447097,8409.545432,9701.371701,15431.80553,12534.6138
1988.761835,2221.724285,2733.47225,2954.287984,1954.998783,2250.261818,2115.086338,2588.032704,1106.377662,3240.028505,2198.640314,10526.11257
42669.59124,54629.0722,37281.05807,37502.29843,32295.60563,70516.54574,51205.88571,73750.02926,40511.82044,67203.80231,63429.18645,73720.74447
110795.8358,114050.3944,135381.9903,161257.7477,144885.0581,69069.52676,148232.3434,33512.51906,52801.49835,44434.99529,86978.9956,68114.55117
1883.055884,906.8702063,727.7116385,986.1292491,782.0982609,627.8670262,735.8731493,446.8895462,583.8374721,560.6770164,1093.94653,750.1454036
212012.4704,245829.8757,167902.294,169494.6177,286571.8322,217644.6854,224591.395,146327.6251,183087.8594,145981.8587,140351.9913,182156.5735
12556.29616,11107.94927,13384.61726,13630.14379,16131.09554,14268.36544,13317.09123,14323.6857,19489.49558,11850.17535,13842.7432,15149.63035
3602.927512,3793.920434,3853.007956,3647.044579,3875.427615,4529.206718,4013.969482,4934.717063,5270.580158,3551.368214,5470.76632,4763.155223
4253.702104,5240.721107,4043.801058,4151.066027,4209.279951,4867.173337,3993.051702,6604.710541,7853.07161,5806.530883,4885.924592,5844.577167
10736.90179,9677.263671,13963.94822,13597.85486,13516.53089,11211.31086,14704.75167,9788.940007,4307.387616,14113.36823,17239.64542,14956.13972
2813.162386,3414.854256,2880.94607,3659.81133,2515.865129,3153.938916,5170.893257,3629.463178,3577.775071,2908.537877,4580.717014,3434.721298
4827.893337,4790.059024,4253.850771,8347.418649,5459.245042,4150.5425,9041.656474,4521.879714,9939.514136,7982.192148,7442.31776,5822.538016
36659.42612,29475.61738,34548.8528,34038.41131,35570.95476,31377.11625,31469.87307,13579.07793,26241.63345,33981.28083,23255.38469,14490.71585
23474.26944,25322.42594,23710.24587,26551.65524,25275.18632,27869.83634,26000.39109,24914.9244,28532.09598,23744.34589,27443.16785,25498.49425
10899.11636,13075.04794,10703.1806,11934.6295,12256.79326,13153.84907,10800.82084,9090.642481,20496.35779,9707.151292,8850.27679,7915.142586
9663.13223,9020.744295,6826.677132,10817.31977,8237.423759,6074.042926,13014.01264,11843.38441,9069.167148,8538.214454,12380.83017,11252.65345
4636.156806,5504.691414,4507.007452,2867.878393,3558.178601,5032.663157,3696.540985,7941.275082,7871.20694,4513.112089,2872.039713,4981.449514
16832.91808,5886.224359,9766.618418,24349.56226,39164.12897,4066.785685,9436.084244,5008.95881,4031.055132,6775.451047,5229.684623,3850.154232
17298.13398,16972.78419,13174.85351,20180.84642,19400.75753,22457.14627,14835.65847,19919.39947,23870.88113,17137.24083,19790.92447,23713.91281
28115.71998,22274.41995,30325.92814,29083.00773,31347.36968,34818.07997,28687.93768,34596.13886,41049.89594,28302.21623,32672.30197,39436.76557
28681.84228,27287.9192,28107.52598,33918.90272,30201.50366,31164.18146,31298.71421,25668.88647,33763.82201,27413.97453,41033.79331,39998.58731
5907.200039,5454.921699,5852.621757,5725.545531,5292.12438,4404.22701,5236.561142,5368.827868,5958.512576,5130.936487,5205.834667,4944.217527
1944.796497,1323.592414,1455.07437,1504.196734,1419.040077,1091.291085,1682.443064,1974.386251,1579.043783,1663.410071,1273.122446,966.3133367
27592.69513,23581.6576,26331.51536,41054.90096,28254.79289,30762.98152,27899.29473,31342.17947,48644.59403,29676.713,39356.33586,35237.27166
6012.866711,22199.90135,6681.832001,7949.67887,6902.718859,5682.30465,7417.981654,17778.7976,32218.18978,7971.970743,8395.043286,6527.883321
52212.56691,30024.26643,35033.20649,45224.45234,36826.78615,40526.54786,48399.65562,65756.61593,46239.70417,45564.16884,57601.68514,39972.3141
2473.609158,1821.257474,1384.242362,2283.548274,2061.597954,2061.172072,1113.49237,1298.626006,1371.459596,1801.476705,1257.984616,4007.939125
7400.931821,7023.250488,6543.004881,7300.24746,6453.020803,7858.524373,10176.47767,6688.826464,8260.945035,8457.899529,8987.997639,7644.393405
5210.237576,4740.32797,4716.048595,4070.850658,4582.867746,4552.060186,4459.355348,7968.892903,4940.799673,5260.494849,5788.818823,5883.390206
3764.652742,2575.491043,2446.800736,3205.07129,2927.813037,4013.176775,1921.305903,2934.037888,1952.868532,3441.96963,2013.242772,2962.67328
9878.469745,12761.48713,13956.11,11470.21452,11400.50077,14293.41126,12193.22774,16350.56613,17113.29887,11084.29822,11516.53117,13246.67467
3904.057848,4528.97992,4086.41832,3743.393562,4699.130309,4456.625456,4117.33782,4594.282754,7389.682712,4175.083831,3587.848752,3789.631087
11910.64355,11604.70235,10814.01013,14065.30858,13356.57431,12015.93018,12824.52406,12353.0213,15217.67061,10608.25504,13459.73054,13163.74174
42413.66978,46816.09724,49231.89211,47881.26147,48704.19256,54576.76802,28729.33867,45832.62211,50404.63259,33623.63055,35616.61944,44962.55442
4657.874639,6493.368098,4519.051932,3173.296457,4848.893251,4231.14443,4869.34866,8083.139535,5006.827017,4063.938477,3919.038363,5454.910743
40057.84873,45106.42035,47850.27113,41134.47179,51608.5124,50719.67558,49281.85311,50442.49296,64426.46098,41718.83887,50385.0424,49403.00222
11815.52268,14452.58792,12597.62149,6244.531568,8894.899684,11616.48027,6893.734556,13235.21457,8746.805333,6507.097689,11135.73604,8541.010645
5980.459423,9399.425448,5572.816675,5740.650686,8913.08118,4563.013255,5519.422368,2468.562944,3840.348639,8234.278065,4051.646049,4088.52857
87771.6921,92546.10154,90703.09305,84053.19766,88037.25306,83395.55992,82134.80664,94725.47717,109200.0504,88052.96162,101318.9126,118557.5096
27405.71782,25906.98194,23795.62401,24143.25446,25035.26314,26335.519,26306.05024,34806.24945,33801.13023,27324.99525,33466.83731,21808.97003
6682.546222,9942.912275,5191.870348,8943.728433,9871.050743,3265.704298,6298.63963,5011.865169,7655.225953,4648.984346,3319.94302,3803.128041
6967.781298,7511.044585,6711.92213,7046.422383,6851.814376,7571.629746,6301.278722,5815.153534,2812.452137,7144.07696,3975.23048,6600.498692
2133.2486,2026.85385,2175.779114,1871.432905,1944.723959,1889.893394,2002.00355,2274.574262,1739.316552,1902.672622,1862.211623,1909.415935
10313.07851,11181.342,11024.00855,9110.508457,9064.905718,10360.40224,10682.2179,12932.37635,9603.345476,10909.12738,11023.35387,9906.82531
2307.810276,2015.541473,1530.98882,1328.130693,1807.987064,1485.459216,2003.778664,2170.636743,2673.239991,2495.384135,1642.72253,1230.776672
10529.0517,13411.19687,14039.20609,10766.98781,12941.84973,12035.87195,10958.81491,12745.31129,10175.30083,14151.99305,13611.97549,12856.27037
2898.992496,2251.702559,3744.509684,2768.182908,2946.882595,3384.34612,3485.119785,2628.760985,2911.548138,3467.094818,3622.344588,4181.76696
1677.734507,2142.327892,2283.783619,2074.332253,2041.812506,2147.1506,3338.194332,2463.254011,2356.557545,2060.284805,3091.373078,1942.234925
1832.32821,2516.337386,1700.748734,1975.839719,2991.160207,2717.222981,2093.0817,2067.7973,1137.101743,1736.119802,2006.226568,1884.337696
6559.609189,11643.77014,7856.833502,7765.87209,7040.02052,10468.5269,12886.6559,9845.061164,16689.04053,4790.257775,12744.47147,6750.364914
9700.776763,9309.165986,10684.35873,9622.399521,10910.9835,11489.98052,9669.582922,11413.9094,13336.51969,9535.504839,10155.12178,9490.759284
112264.5684,112503.5826,114028.3763,94312.85614,103865.4672,94739.02969,100503.4271,160209.2286,113466.1351,103912.3843,109877.6409,121714.1701
35360.51416,26467.27451,30302.57483,29296.55387,32305.5611,35162.84839,30289.58069,40506.97999,44460.58114,35839.47262,34914.06116,33800.42787
31796.54517,31527.88575,34282.78026,34311.85909,34830.72481,31098.5577,26602.15051,33733.00376,45651.81834,27436.63636,20831.17693,31266.64565
7916.382037,6107.146559,6215.162014,4762.291788,6729.898419,6784.498729,6871.578857,7866.118021,6852.546077,6272.214483,5400.645548,5804.488735
8069.142954,6540.586132,7404.054956,10007.27227,8222.892614,7055.308473,8552.262494,7276.754409,7392.96006,9686.733169,8399.357442,8554.079411
1734.277965,2433.868381,3200.067655,3105.597543,3110.336787,4099.753455,2598.630133,1712.098873,2616.044413,2259.270551,4195.469075,2691.911443
2159.992569,2848.05458,3035.061874,1579.508452,2838.704479,1399.723678,1335.653261,2112.99568,3231.046124,3121.750177,2831.977891,2998.590758
58111.52366,51916.55723,58455.56292,57354.88476,47383.10447,43725.6937,76991.16256,46548.29915,51169.74877,57390.45409,105497.7078,62757.2548
5691.626971,6069.50336,5444.079147,4327.572541,5220.906366,5606.021831,5479.288723,6509.612401,5377.359549,5197.306452,5441.416882,5475.596219
18513.97507,17617.30923,18127.0171,18823.27608,16522.85289,22634.61625,28759.09619,20689.5775,15540.33958,22083.3443,39511.9278,22000.48461
80513.5609,83498.53465,80613.08247,97585.45047,78424.92536,84722.22942,114604.9865,84882.17689,84084.75632,85614.97709,135594.9944,101509.4607
901034.0203,1139448.229,1048899.345,952824.166,990951.3913,967729.3783,888715.1203,930371.2155,817376.4012,900117.907,790575.9175,1043036.597
9884.392808,14087.34236,11493.39412,14819.58028,11365.49169,12154.82984,16335.66839,11929.97057,19211.80781,13723.19761,12441.63732,12144.85047
16829.96042,19329.66114,18657.17219,15480.52062,17337.36304,19949.42146,24071.22237,18216.52034,21964.45831,20952.52309,18272.39127,16320.36396
6507.787685,12923.60419,4727.551943,6392.72246,7879.561076,6177.746199,6494.869505,7425.638479,30698.7998,5618.473835,2558.311248,5683.224806
4669.32903,4923.902198,5592.622917,5199.738129,6663.174649,4475.787187,5870.493357,5958.782955,5745.615274,5279.915186,6706.64726,6976.164922
107127.9951,95442.39045,98180.45798,115992.5935,103918.8366,100099.4081,100171.2981,121783.1869,158449.0201,103325.65,127188.9086,122208.1227
8876.912027,9705.038646,11463.82338,8923.257227,10828.40422,5244.136444,8463.218103,13844.29039,36556.21522,8059.64645,11482.94242,8665.774043
7634.131126,8462.02833,7195.590874,8339.512646,8528.124897,6608.212908,7522.004446,6413.416126,3159.717863,8210.821267,7174.063805,6552.252546
20980.12916,23472.22168,21199.1634,22990.04281,19656.21812,19848.88392,28536.02185,20477.11049,17326.63342,23881.47911,35751.07919,24367.22171
579725.361,648587.1503,585777.7406,635263.528,543142.8975,548466.6615,788510.6636,565825.8908,478771.5432,659895.7991,987877.9645,673317.895
18777.58569,16559.09002,20400.02717,19925.90814,19163.61012,22573.39635,22620.39427,22135.08235,28967.80906,15482.14746,24281.04017,23429.60358
