Intensity Rep #1,Intensity L Rep #1,Intensity H Rep #1,Intensity Rep #2,Intensity L Rep #2,Intensity H Rep #2,Intensity Rep #3,Intensity L Rep #3,Intensity H Rep #3
17600000,10842000,6758300,0,0,0,74446000,38959000,35487000
137840000,83064000,54771000,111730000,74328000,37402000,129620000,67984000,61633000
2554400000,1910000000,644330000,2454300000,1865300000,588970000,2593500000,1897300000,696130000
376630000,232610000,144020000,684460000,432130000,252330000,223770000,165140000,58629000
19825000,16731000,3094400,14816000,9357500,5458800,14864000,9520900,5343500
951680000,458660000,493010000,1113200000,573150000,540010000,342940000,186780000,156160000
34986000,18701000,16285000,152450000,100060000,52382000,26722000,15636000,11086000
1287000000,809740000,477290000,1070900000,662520000,408370000,1053400000,630930000,422460000
422930000,290090000,132840000,342510000,240410000,102100000,414740000,290630000,124120000
1397000000,847390000,549620000,1358100000,903550000,454510000,1552900000,971430000,581430000
245700000,132500000,113200000,427830000,176850000,250980000,67097000,45052000,22045000
372020000,223160000,148850000,683150000,420060000,263080000,418500000,247530000,170970000
678180000,457170000,221010000,768920000,541460000,227450000,384570000,246710000,137860000
99235000000,72393000000,26842000000,95181000000,68283000000,26897000000,82317000000,58963000000,23354000000
414740000,201840000,212890000,264650000,116050000,148600000,245560000,120140000,125430000
157360000,66526000,90830000,182270000,113730000,68543000,140670000,47620000,93047000
320990000,148140000,172840000,332160000,174470000,157690000,285970000,148300000,137680000
326210000,184820000,141390000,356970000,192850000,164120000,240860000,130320000,110540000
0,0,0,8201000,3500700,4700300,4109800,2325900,1783900
2074500000,1428500000,645980000,1550700000,983480000,567190000,1530200000,1060400000,469790000
29765000,20095000,9670600,0,0,0,16789000,7461600,9327000
75810000,46268000,29542000,70866000,36017000,34849000,141920000,74552000,67370000
178020000,92734000,85281000,162630000,57767000,104870000,0,0,0
4131000000,2269500000,1861500000,5136200000,2997200000,2139000000,5427500000,3214600000,2212900000
355870000,216740000,139130000,485740000,277240000,208500000,230380000,119990000,110390000
730370000,413460000,316910000,754100000,414010000,340090000,730630000,429290000,301350000
116760000,66046000,50712000,90568000,47198000,43370000,77131000,43327000,33804000
55706000,36852000,18854000,86599000,57267000,29333000,44824000,23343000,21481000
54798000,38903000,15895000,108050000,81957000,26092000,80461000,56035000,24426000
1351000000,664970000,686050000,1342500000,672000000,670530000,1069800000,533450000,536310000
110290000,55592000,54702000,66842000,30048000,36793000,80148000,40738000,39409000
800860000,364970000,435880000,987260000,472870000,514390000,1026700000,458530000,568180000
128990000,41120000,87871000,174000000,69623000,104370000,119030000,35071000,83961000
381950000,243160000,138780000,404120000,248970000,155150000,390950000,245770000,145180000
2687800000,1690500000,997330000,2074600000,1285300000,789330000,1990900000,1217400000,773540000
763840000,430150000,333700000,747140000,429510000,317630000,405740000,230000000,175740000
4361100000,2938700000,1422300000,7752700000,5899300000,1853400000,6204100000,4828500000,1375500000
412700000,219880000,192830000,1280600000,776180000,504440000,1018400000,633640000,384750000
973630000,511890000,461740000,909110000,508220000,400890000,989450000,580140000,409310000
746710000,478520000,268180000,582050000,361460000,220590000,194320000,133590000,60729000
843800000,533980000,309820000,375610000,248300000,127310000,373580000,237340000,136240000
24147000000,19656000000,4491300000,15334000000,9578300000,5756200000,15187000000,10681000000,4506400000
9544100000,6998300000,2545800000,7355400000,5382600000,1972700000,7612300000,5626200000,1986100000
1541500000,1207700000,333760000,1519800000,1163200000,356560000,1531000000,1187500000,343490000
30562000,25930000,4631800,12036000,9335300,2700500,0,0,0
3391700,3391700,0,140720000,109490000,31230000,48258000,25298000,22960000
892430000,603990000,288440000,722670000,495420000,227250000,524980000,346510000,178470000
1697100000,1092700000,604440000,2034600000,1352000000,682590000,1437300000,961320000,475940000
513890000,326910000,186980000,553750000,356670000,197090000,545140000,347000000,198140000
330770000,201320000,129450000,421380000,271820000,149560000,560310000,353070000,207240000
76574000,64661000,11913000,20183000,12515000,7667400,1560700,957070,603660
313610000,192890000,120730000,311870000,269330000,42540000,105600000,83614000,21990000
1500300000,1007900000,492370000,1970300000,1334000000,636370000,1698700000,1144700000,554020000
27920000,23112000,4808600,65941000,58361000,7580400,32601000,26956000,5644600
106490000,68294000,38197000,59447000,25862000,33586000,0,0,0
114510000,71056000,43459000,78191000,52797000,25393000,70162000,46843000,23320000
167110000,107960000,59151000,133920000,86625000,47292000,121610000,77490000,44123000
1316500000,664190000,652280000,1659500000,762330000,897170000,911230000,473690000,437540000
0,0,0,36732000,31345000,5387700,7366000,4616100,2749900
509290000,261100000,248190000,617390000,323150000,294230000,445850000,208450000,237390000
93485000,58542000,34943000,105280000,61339000,43946000,120250000,66825000,53424000
1625100000,843850000,781290000,1605000000,785590000,819420000,1102800000,565130000,537670000
21095000000,10973000000,10122000000,23034000000,12257000000,10776000000,22424000000,12099000000,10325000000
77695000,31161000,46534000,78561000,32358000,46203000,84796000,38719000,46077000
1071600000,581660000,489960000,1128200000,604410000,523840000,1184200000,662320000,521910000
6460300000,3508700000,2951600000,8281500000,4616400000,3665000000,7391000000,4059300000,3331600000
524580000,117200000,407380000,1587900000,65660000,1522200000,326070000,84154000,241920000
134460000,82181000,52283000,156010000,89490000,66522000,169370000,111610000,57765000
2399800000,1754700000,645160000,2511500000,1810200000,701330000,1972400000,1433900000,538540000
29610000,15660000,13951000,22748000,11548000,11200000,107280000,56961000,50316000
571900000,72217000,499680000,121990000,73624000,48369000,18071000,14778000,3293400
0,0,0,6368500,4150300,2218200,22570000,15134000,7436500
235120000,152490000,82627000,155990000,96070000,59922000,33059000,20131000,12928000
66343000,47427000,18916000,82662000,53888000,28774000,65007000,39960000,25047000
3587500000,1853900000,1733600000,2780900000,1404400000,1376500000,2771700000,1458600000,1313000000
1036900000,425670000,611250000,824490000,363380000,461110000,539730000,283800000,255930000
2875300000,1220700000,1654600000,2164500000,1048600000,1115900000,1648300000,764270000,884040000
50129000,32197000,17932000,43222000,26796000,16426000,31315000,19675000,11641000
0,0,0,41261000,26083000,15178000,28447000,18245000,10202000
878690000,555150000,323540000,1116200000,638710000,477520000,1222800000,710120000,512670000
179380000,73418000,105960000,167030000,74321000,92711000,33995000,15529000,18465000
315890000,156100000,159790000,190900000,73721000,117170000,75438000,48427000,27011000
0,0,0,12995000,8730800,4264600,18721000,10987000,7733900
301510000,169050000,132460000,420010000,213930000,206080000,183460000,86063000,97398000
27791000000,17563000000,10228000000,28194000000,17962000000,10231000000,26168000000,16875000000,9293000000
46302000,27222000,19080000,144150000,76775000,67372000,67801000,45840000,21961000
16258000,8402300,7856100,0,0,0,8991900,5520400,3471400
144490000,98196000,46298000,149320000,103550000,45776000,130580000,81631000,48950000
39071000,33110000,5960300,133300000,101000000,32304000,99035000,68238000,30796000
100430000,59289000,41144000,30062000,19883000,10179000,44373000,30085000,14289000
46679000,24088000,22591000,97088000,60280000,36808000,28308000,17273000,11036000
172230000,93081000,79151000,284740000,163870000,120870000,195370000,101820000,93544000
76416000,51016000,25401000,75366000,52851000,22515000,84792000,58647000,26145000
45448000,28657000,16791000,134090000,74382000,59711000,89843000,53818000,36025000
0,0,0,213510000,142190000,71323000,33576000,17063000,16513000
134120000,93765000,40353000,162480000,118240000,44238000,163490000,114030000,49465000
82734000,46481000,36253000,107460000,61826000,45633000,92747000,73130000,19617000
279030000,132890000,146140000,320070000,173310000,146760000,202520000,101070000,101450000
45563000,28287000,17275000,292030000,215840000,76185000,102710000,91149000,11558000
2124200000,1286900000,837350000,2022400000,1228900000,793530000,1866600000,1129300000,737210000
945550000,433360000,512190000,835700000,353330000,482370000,649650000,289210000,360440000
125100000,106950000,18153000,93716000,67622000,26094000,128970000,104300000,24672000
10148000000,6750500000,3397400000,10075000000,6780400000,3294600000,7942300000,5346300000,2596000000
318100000,191740000,126360000,375500000,207550000,167950000,429390000,249980000,179410000
211930000,152050000,59885000,112450000,74848000,37604000,191840000,130350000,61486000
22426000,11507000,10919000,43527000,23047000,20480000,0,0,0
53154000,28607000,24547000,26702000,15462000,11240000,31963000,17588000,14375000
0,0,0,80795000,45103000,35692000,263750000,125150000,138600000
1172600,909650,262950,0,0,0,125470000,60383000,65092000
360440000,231280000,129160000,4776700,2822300,1954400,6092900,3672000,2420900
213780000,139020000,74759000,118300000,75895000,42401000,150890000,91312000,59575000
3034400000,1847300000,1187100000,3001100000,1717700000,1283400000,2510400000,1465500000,1045000000
154420000,81825000,72597000,157420000,76958000,80463000,208900000,119750000,89149000
975110000,443240000,531880000,1182600000,524390000,658160000,1392900000,683850000,709060000
820940000,510980000,309960000,517000000,332430000,184580000,652470000,393970000,258500000
5824200000,3404400000,2419900000,5458200000,3064400000,2393800000,5719500000,3319000000,2400500000
17094000,11416000,5678200,10030000,3113900,6916500,12290000,7318900,4970800
1042300000,547160000,495120000,781130000,391120000,390010000,918040000,197320000,720720000
231050000,103370000,127680000,339860000,130650000,209210000,1147300000,144530000,1002800000
1926600000,1225800000,700800000,1798900000,1120600000,678230000,1971500000,1252100000,719380000
76564000,39892000,36672000,185150000,66478000,118670000,59539000,39182000,20357000
697480000,329190000,368300000,50616000000,36631000000,13985000000,545110000,282500000,262600000
426730000,277680000,149050000,467480000,257760000,209720000,160210000,109760000,50452000
38537000,26027000,12509000,77156000,56963000,20193000,87113000,69864000,17249000
615690000,367020000,248660000,429420000,232330000,197090000,364580000,200670000,163910000
40828000,27762000,13067000,51782000,31134000,20648000,0,0,0
120500000,23920000,96580000,89063000,42444000,46619000,89089000,66501000,22588000
7016800,5290600,1726200,27919000,27919000,0,2899900,1870000,1029900
217440000,140650000,76785000,245300000,169290000,76013000,134510000,82291000,52219000
202940000,83299000,119640000,98474000,44230000,54243000,36427000,24529000,11899000
1748100000,950590000,797490000,1553900000,846830000,707030000,1325700000,716040000,609630000
1977300000,1567000000,410370000,2490400000,1977100000,513310000,1451700000,1020100000,431560000
48754000,28276000,20478000,15464000,9176600,6287600,66911000,36778000,30133000
40854000,26797000,14057000,0,0,0,42826000,26819000,16007000
44007000,29036000,14971000,89891000,59657000,30234000,37359000,27935000,9424400
175030000,104240000,70789000,112590000,62780000,49815000,53134000,34736000,18398000
23241000,13069000,10173000,24143000,12304000,11839000,0,0,0
33083000,22367000,10716000,0,0,0,21162000,13479000,7682900
41599000,30794000,10805000,10535000,7152100,3383000,0,0,0
4827200000,2770400000,2056800000,5378800000,3190700000,2188100000,3101100000,2026200000,1074900000
22257000000,9712600000,12544000000,22604000000,9972300000,12631000000,20128000000,8865100000,11263000000
187970000,117180000,70794000,326980000,210860000,116120000,90798000,61265000,29532000
1251900000,685550000,566340000,685810000,339330000,346490000,767520000,409130000,358390000
341910000,173650000,168260000,343870000,201870000,142000000,436840000,249580000,187260000
444250000,169460000,274790000,603350000,253240000,350110000,597940000,252840000,345090000
356200000,222130000,134060000,402060000,249190000,152870000,343240000,223390000,119840000
1113000000,556930000,556040000,1199700000,613980000,585690000,1265100000,668100000,596970000
460710000,246140000,214570000,472340000,219800000,252540000,585520000,309500000,276020000
1026100000,472250000,553870000,501120000,243710000,257410000,963140000,416120000,547020000
359860000,173540000,186320000,405260000,196080000,209180000,496470000,238800000,257670000
2627200000,1449900000,1177300000,2323100000,1205000000,1118100000,2507800000,1332600000,1175200000
440470000,317550000,122920000,124090000,87321000,36770000,435640000,307730000,127900000
435760000,208230000,227520000,838700000,396780000,441930000,408530000,195040000,213490000
1062300000,461740000,600560000,1527500000,600570000,926960000,1047100000,395070000,651990000
72904000,44181000,28723000,21414000,10426000,10988000,0,0,0
5144700000,1909300000,3235400000,4086800000,1525900000,2561000000,4317700000,1622300000,2695500000
272990000,119300000,153690000,244780000,113380000,131410000,181800000,75053000,106740000
1321400000,609220000,712150000,2437100000,1124100000,1313000000,1698200000,800960000,897240000
583650000,345590000,238070000,490530000,287510000,203030000,611830000,360690000,251140000
0,0,0,18304000,11680000,6624600,15118000,9962500,5155500
151720000,84996000,66719000,90802000,68108000,22694000,0,0,0
71362000000,2896300000,68466000000,70899000000,2927400000,67972000000,70856000000,2875600000,67980000000
0,0,0,103190000,86393000,16796000,110960000,91316000,19642000
329110000,179890000,149220000,594300000,296750000,297560000,468340000,250720000,217630000
50336000,41617000,8719500,0,0,0,17235000,10490000,6745200
59521000,36844000,22677000,154130000,98764000,55368000,72019000,41158000,30861000
7367300,5969100,1398200,24389000,20139000,4249800,106020000,72590000,33429000
58236000,39646000,18590000,101880000,67919000,33965000,65048000,37699000,27349000
676090000,436850000,239230000,438240000,277160000,161080000,414080000,214840000,199240000
1606600000,1092200000,514380000,1447600000,923170000,524410000,1208900000,805180000,403670000
51058000,31656000,19402000,0,0,0,0,0,0
43544000,27655000,15889000,16556000,9842900,6713100,53027000,33571000,19457000
68326000,18900000,49425000,103000000,66614000,36387000,104700000,64142000,40556000
510260000,111230000,399030000,459590000,129610000,329970000,128940000,66200000,62736000
3975500000,2281200000,1694300000,2927900000,1631500000,1296400000,3375600000,1804100000,1571500000
7283600,2266500,5017200,7889600,3227700,4662000,0,0,0
137830000,61263000,76570000,106470000,50483000,55988000,86433000,44816000,41617000
63978000,41414000,22564000,182660000,134140000,48527000,205540000,109860000,95673000
44297000,28311000,15985000,96117000,77677000,18439000,51002000,34267000,16736000
55159000,34431000,20728000,0,0,0,73021000,65696000,7325300
1224100000,57785000,1166300000,51164000,27926000,23238000,320310000,119530000,200780000
4123100000,2581900000,1541200000,5149400000,3153400000,1996100000,4340300000,2699900000,1640400000
1654900000,1001400000,653520000,804780000,553250000,251530000,718810000,498990000,219810000
3976200,2293200,1683000,26983000,22564000,4419200,4544300,2892800,1651400
549350000,537830000,11519000,709660000,666840000,42813000,613260000,600120000,13136000
0,0,0,34850000,24388000,10462000,10793000,7480000,3312600
570200000,240770000,329430000,733290000,286300000,446990000,737550000,268540000,469010000
8675300000,4646000000,4029400000,11721000000,6528900000,5191700000,8558800000,4391800000,4167000000
1.9287E+11,1.1864E+11,74229000000,1.8913E+11,1.1683E+11,72299000000,1.9062E+11,1.1751E+11,73108000000
13497000000,8264200000,5233100000,9122900000,5462000000,3660900000,6088500000,3623700000,2464800000
1017200000,955650000,61528000,2321500000,2269300000,52219000,3208700000,3178600000,30150000
34251000000,21329000000,12922000000,22032000000,13461000000,8570600000,27946000000,17485000000,10461000000
546470000,332680000,213790000,437580000,256770000,180810000,444680000,247050000,197630000
2040100000,1213500000,826590000,2179200000,1404800000,774390000,2459600000,1428900000,1030700000
547620000,335110000,212510000,431650000,272470000,159190000,220380000,130520000,89863000
2006400000,1247200000,759190000,2091500000,1298400000,793140000,2120400000,1286800000,833660000
1.6732E+11,1.0432E+11,63000000000,2.0396E+11,1.254E+11,78559000000,1.4194E+11,87750000000,54186000000
2258800000,1223700000,1035000000,2019900000,1222100000,797760000,1837000000,1116500000,720520000
5851200000,3628700000,2222500000,4834600000,2889200000,1945400000,5293400000,3181200000,2112200000
1634400000,1089600000,544820000,1316300000,871070000,445270000,1693100000,1120400000,572710000
2337200000,1809100000,528130000,2503900000,1937100000,566730000,1305300000,948000000,357310000
701210000,484740000,216470000,928460000,702250000,226210000,578710000,441220000,137500000
106160000,80226000,25931000,180840000,148100000,32735000,149140000,116530000,32603000
5516400,4637100,879240,144120000,45654000,98470000,0,0,0
42541000,35489000,7052200,261330000,158360000,102960000,174250000,123480000,50767000
22773000000,13780000000,8992900000,23828000000,14637000000,9191500000,22457000000,13676000000,8780700000
95785000,54222000,41562000,125700000,67499000,58205000,95454000,47046000,48408000
154640000,86998000,67645000,100680000,56830000,43851000,63994000,39184000,24810000
883590000,461690000,421900000,747370000,392570000,354800000,823590000,368370000,455220000
649930000,368870000,281060000,400310000,218150000,182160000,563280000,329400000,233880000
49166000,32070000,17096000,0,0,0,18195000,11546000,6649200
148300000,82502000,65798000,275760000,164620000,111140000,169400000,77168000,92232000
11608000,6412200,5196100,13649000,5987800,7661400,0,0,0
15050000000,7183600000,7866300000,19760000000,9552600000,10207000000,11689000000,5586300000,6103100000
91219000,64584000,26635000,71727000,50215000,21513000,133160000,75405000,57754000
107900000,66004000,41893000,507890000,301810000,206080000,188100000,130920000,57181000
38547000,28475000,10072000,141850000,109120000,32739000,109770000,80206000,29560000
13994000,9833000,4161100,30997000,22644000,8352100,8615800,5758600,2857100
634490000,312010000,322480000,643350000,328090000,315260000,524970000,258500000,266470000
5233800000,3315100000,1918700000,5442600000,3501000000,1941600000,5045700000,3222300000,1823400000
119520000,61817000,57705000,102320000,50395000,51928000,30529000,15888000,14642000
186940000,103140000,83797000,261910000,135020000,126890000,12895000,5683600,7211300
313650000,172200000,141450000,705910000,470570000,235340000,326640000,189880000,136750000
62088000,21976000,40112000,93843000,31071000,62772000,55356000,18886000,36471000
665180000,353980000,311200000,674680000,382040000,292640000,450780000,230710000,220070000
448980000,339820000,109160000,1006300000,684550000,321780000,585400000,374590000,210810000
1090500000,618230000,472290000,1213900000,654060000,559820000,918230000,495530000,422690000
2237000000,1306900000,930020000,2554800000,1618600000,936280000,1156900000,681570000,475360000
35232000,16070000,19162000,25489000,13528000,11960000,69961000,46407000,23554000
118180000,88538000,29638000,42803000,29238000,13565000,0,0,0
33198000,14667000,18531000,22974000,9462700,13511000,25337000,12156000,13181000
2772500000,1407600000,1364900000,2762600000,1358200000,1404400000,2296700000,1160200000,1136500000
1284400000,554110000,730270000,1397200000,632150000,765020000,1183100000,483020000,700080000
352070000,222450000,129620000,341410000,213360000,128050000,496660000,321100000,175560000
11058000,7352500,3705800,3903600,2188500,1715100,0,0,0
887790000,493160000,394630000,1056000000,511010000,545020000,959790000,530710000,429080000
113750000,66320000,47432000,91365000,58405000,32960000,81496000,56341000,25155000
44655000000,28551000000,16104000000,39080000000,24938000000,14142000000,32337000000,20835000000,11502000000
1553700000,961410000,592250000,1807000000,1193000000,613990000,1639000000,1072800000,566180000
201700000,140940000,60757000,332170000,216850000,115320000,429440000,275050000,154390000
111110000,71478000,39636000,187620000,113400000,74220000,356000000,229290000,126710000
49731000,33809000,15922000,39595000,22734000,16861000,52002000,34938000,17064000
1808400000,1071100000,737260000,2955900000,1818800000,1137100000,1966500000,1110900000,855600000
95675000,56940000,38735000,44984000,22136000,22848000,145300000,83333000,61969000
172270000,123700000,48567000,77885000,65629000,12256000,42698000,26051000,16647000
0,0,0,44491000,7464800,37026000,6715600,2957900,3757700
341030000,198920000,142110000,119580000,69430000,50148000,127580000,69870000,57707000
199950000,93592000,106350000,20925000,9984600,10941000,124810000,60704000,64108000
166950000,86473000,80472000,56952000,25677000,31275000,200230000,106970000,93258000
710330000,370240000,340090000,986880000,513260000,473620000,368320000,189310000,179010000
66571000,16786000,49785000,1858900000,83644000,1775300000,0,0,0
63870000,28399000,35471000,95592000,55576000,40016000,77134000,35856000,41277000
57511000,46846000,10665000,108870000,84169000,24698000,94643000,79239000,15404000
85870000,48370000,37500000,58860000,37160000,21701000,100880000,56996000,43882000
880290000,570570000,309720000,1128300000,567520000,560740000,972470000,536680000,435790000
951160000,494470000,456690000,908090000,542790000,365300000,812870000,495770000,317100000
3273300000,1611000000,1662300000,1770100000,1008200000,761920000,2434100000,1182000000,1252000000
1357000000,750690000,606350000,1477300000,822460000,654880000,2101600000,1172900000,928750000
2070000000,1209100000,860930000,2421900000,1435900000,986050000,1790500000,992880000,797620000
130990000,79657000,51330000,227710000,134180000,93533000,91527000,52055000,39472000
55475000,35818000,19656000,53879000,33416000,20463000,35808000,26069000,9738800
179740000,87909000,91830000,198690000,116770000,81918000,206200000,101780000,104420000
6622000,4215100,2406800,8880500,5607800,3272700,0,0,0
2303700000,1147800000,1155900000,2237300000,1045000000,1192300000,1749900000,847290000,902560000
127820000,56674000,71146000,102700000,62742000,39956000,272690000,126530000,146170000
635050000,405740000,229310000,469490000,284110000,185380000,646710000,388380000,258330000
146660000,90195000,56468000,20728000,16918000,3810600,89704000,51281000,38423000
20947000,14230000,6716300,0,0,0,45494000,27666000,17828000
725450000,458640000,266810000,763550000,481440000,282110000,642470000,368070000,274400000
68889000,46831000,22058000,187370000,33667000,153710000,316110000,92120000,223990000
181210000,97959000,83248000,169640000,111140000,58497000,225490000,147490000,77997000
67377000,35974000,31403000,72080000,38826000,33254000,40512000,18138000,22373000
77673000,46902000,30771000,111890000,61875000,50014000,81702000,44980000,36722000
732930000,421490000,311440000,461790000,197060000,264730000,283140000,126270000,156860000
12549000,4319600,8229700,44664000,25938000,18726000,46337000,30846000,15491000
77878000,41597000,36281000,59162000,23197000,35965000,159630000,48389000,111240000
47031000,31746000,15285000,0,0,0,37974000,24391000,13583000
496580000,278960000,217610000,280330000,151580000,128750000,421030000,220280000,200750000
147360000,108390000,38976000,364980000,170620000,194350000,224840000,129850000,94990000
60312000,40251000,20061000,23037000,12653000,10383000,43426000,26775000,16651000
9390600000,6677300000,2713300000,9479300000,6803700000,2675600000,8418100000,6052000000,2366100000
1269200000,901070000,368170000,1213500000,793320000,420180000,729450000,539480000,189970000
28074000,14306000,13768000,20953000,12220000,8732900,0,0,0
440400000,220680000,219720000,932130000,478320000,453810000,381820000,209620000,172190000
504510000,230010000,274500000,446830000,240760000,206070000,353710000,195320000,158390000
921640000,567180000,354460000,557470000,338430000,219030000,532700000,380040000,152660000
130820000,70324000,60493000,1233800000,661980000,571860000,678190000,347730000,330460000
152340000,98180000,54156000,113630000,68774000,44859000,198870000,137700000,61173000
644550000,324580000,319960000,722230000,378670000,343570000,1184300000,587920000,596380000
106630000,65741000,40885000,122440000,84734000,37707000,71094000,38852000,32243000
19118000000,10368000000,8750700000,16278000000,8420400000,7857100000,15671000000,8100400000,7570800000
265380000,167670000,97704000,372110000,226540000,145570000,202040000,149120000,52921000
444940000,273710000,171230000,364890000,202770000,162130000,349130000,178510000,170610000
6676200000,2473700000,4202500000,369070000,240130000,128940000,6918000000,2885600000,4032500000
0,0,0,22583000,14259000,8324600,97658000,58424000,39234000
413370000,174770000,238600000,554520000,262030000,292490000,222100000,110490000,111600000
67126000,35867000,31259000,166360000,84993000,81365000,79718000,50470000,29248000
183520000,100180000,83339000,311410000,171900000,139520000,127460000,79291000,48174000
847190000,553540000,293650000,629760000,422280000,207480000,687840000,442800000,245030000
257450000,146620000,110830000,255860000,162810000,93051000,183180000,99087000,84098000
221000000,136430000,84573000,106620000,70266000,36354000,267040000,176210000,90836000
23018000,11758000,11260000,26258000,13406000,12852000,149890000,86220000,63673000
1682000000,1111400000,570600000,1946500000,1364900000,581640000,1804700000,1126300000,678430000
6510700000,4333300000,2177400000,7337400000,4949000000,2388400000,3642300000,2387300000,1255100000
6724000,5275300,1448700,41952000,27441000,14511000,38092000,22669000,15423000
1396400000,602460000,793920000,1164600000,530050000,634590000,843820000,483890000,359920000
41400000,24200000,17201000,44249000,24402000,19847000,35473000,19060000,16414000
105500000,61072000,44430000,89440000,58498000,30942000,249180000,171680000,77505000
341870000,203950000,137920000,299730000,179310000,120410000,233790000,172260000,61527000
93537000,41009000,52528000,0,0,0,27556000,17568000,9987700
135870000,33790000,102080000,161770000,23830000,137940000,131650000,30926000,100730000
383040000,133130000,249910000,367160000,135810000,231350000,387250000,114090000,273160000
57966000,31173000,26792000,175780000,103950000,71830000,0,0,0
14332000,3615300,10717000,108250000,35921000,72325000,129060000,46204000,82854000
19300000000,18373000000,927330000,19782000000,19056000000,726670000,21241000000,20288000000,953100000
2177100000,1275600000,901430000,2107800000,1253400000,854420000,1714900000,1020000000,694850000
898190000,493600000,404590000,512600000,289320000,223270000,629990000,300820000,329170000
144330000,141870000,2456700,298380000,278140000,20235000,92823000,92823000,0
2204900000,1240200000,964730000,2248500000,1347600000,900910000,1725100000,960520000,764540000
361500000,195960000,165540000,223400000,131010000,92386000,521580000,278600000,242980000
59104000,52103000,7001100,81997000,57373000,24624000,26500000,21278000,5221600
7740800000,4106600000,3634100000,7627200000,3955800000,3671400000,6792700000,3856500000,2936300000
4570300,3134700,1435600,15111000,11477000,3634500,81048000,59241000,21807000
13938000,6131200,7806600,63483000,46701000,16782000,64337000,35358000,28979000
352700000,255550000,97150000,369150000,202150000,167000000,181570000,128120000,53454000
0,0,0,83787000,45963000,37824000,90089000,54217000,35872000
230000000,141040000,88963000,234470000,141750000,92719000,204590000,117950000,86645000
486220000,293720000,192500000,392720000,254670000,138050000,374780000,238980000,135800000
42330000,29295000,13035000,32515000,16812000,15703000,22710000,13461000,9249000
402090000,248100000,153990000,461830000,278010000,183810000,269640000,169770000,99874000
2192100000,1428700000,763350000,2006300000,1236700000,769640000,1749400000,1147000000,602470000
14252000000,8164900000,6087100000,12935000000,7330900000,5604300000,14183000000,8240100000,5942700000
7765600000,4853300000,2912300000,7783000000,4780800000,3002200000,7467300000,4770600000,2696800000
2335300000,1538500000,796760000,3636800000,2257000000,1379800000,2223600000,1388500000,835150000
1112200000,631490000,480710000,1654400000,922720000,731730000,558570000,319590000,238980000
1473400000,774820000,698590000,1310900000,790690000,520220000,1006500000,591320000,415130000
59128000,40377000,18751000,175220000,110760000,64462000,87184000,63253000,23931000
189940000,120720000,69221000,141420000,103220000,38203000,208300000,90190000,118110000
434840000,24283000,410560000,481230000,35051000,446180000,45503000,24245000,21258000
0,0,0,29359000,24200000,5159100,31914000,22060000,9854400
377740000,290560000,87180000,373770000,287100000,86671000,332020000,246160000,85864000
0,0,0,67926000,52558000,15368000,64897000,44893000,20004000
1042700000,674770000,367920000,980370000,604800000,375560000,1279900000,699270000,580670000
1197300000,780270000,417020000,1656100000,1003600000,652500000,962270000,628790000,333480000
390870000,261010000,129860000,334440000,207970000,126480000,286820000,191480000,95344000
603090000,350180000,252900000,624200000,348510000,275680000,469620000,263840000,205770000
20659000,10031000,10628000,13580000,6778200,6802200,97732000,46596000,51136000
2902800000,1794200000,1108600000,2663900000,1536500000,1127500000,1614500000,960620000,653850000
439020000,265700000,173320000,574310000,405300000,169010000,273030000,168800000,104230000
59580000,24667000,34913000,57522000,37894000,19628000,141140000,86108000,55035000
365520000,229110000,136410000,315270000,186280000,128990000,426450000,245580000,180870000
0,0,0,15549000,7318900,8230300,8356800,5169600,3187200
0,0,0,12846000,7297800,5547800,9060200,6624500,2435700
0,0,0,31724000,22480000,9243600,14082000,9127300,4955100
18450000,9027600,9422700,16346000,8802100,7543900,15040000,7584300,7455800
70922000,38216000,32707000,39564000,17488000,22076000,67623000,44706000,22917000
18273000,12068000,6205300,92069000,55828000,36242000,40886000,29235000,11650000
197790000,136580000,61211000,194420000,139380000,55034000,356090000,267940000,88145000
53958000,34696000,19262000,113060000,92696000,20362000,0,0,0
362560000,198280000,164270000,408800000,247040000,161760000,163890000,96297000,67595000
586000000,371920000,214080000,914230000,565950000,348280000,514920000,310000000,204930000
110700000,75584000,35118000,115440000,82371000,33073000,176140000,129320000,46819000
3447200000,2046000000,1401200000,3304900000,1883400000,1421500000,2700300000,1648900000,1051400000
65814000,37144000,28669000,0,0,0,19686000,19686000,0
2185700000,1480500000,705160000,3245200000,2120800000,1124400000,1096200000,733680000,362530000
10133000,4976000,5157300,13684000,6854000,6830400,37766000,16067000,21699000
6730500000,4361400000,2369000000,6897800000,4365700000,2532100000,5668200000,3594600000,2073600000
59001000,39140000,19861000,21425000,10871000,10554000,35062000,23365000,11697000
112210000,65296000,46911000,140860000,93306000,47550000,85658000,74295000,11363000
316840000,187500000,129340000,354230000,228680000,125540000,393830000,252510000,141330000
472110000,153710000,318390000,483880000,230910000,252970000,695810000,257920000,437890000
209370000,147750000,61616000,62072000,44423000,17649000,247040000,191430000,55610000
3776000000,1796900000,1979100000,3660000000,1707700000,1952300000,3113700000,1448600000,1665200000
1760800000,1073200000,687640000,1770500000,1041700000,728800000,1691200000,1020900000,670300000
0,0,0,5678600,2896900,2781700,26366000,21864000,4501300
449430000,263160000,186270000,792640000,468170000,324470000,995250000,549750000,445500000
