Intensity,Intensity L,Intensity H
4385600,3134200,1251400
7640300,3082500,4557800
6177100,3386200,2790900
9505800,6078700,3427000
29874000,15228000,14646000
12104000,7982400,4121200
16110000,12145000,3965500
12861000,10587000,2273800
13856000,5762900,8093100
14302000,9754000,4547800
13720000,8851100,4869100
8615400,1992400,6623000
4927700,3556100,1371600
19420000,13761000,5658200
10107000,6548000,3558900
5138100,3744000,1394100
6723200,1564600,5158600
13418000,3237300,10181000
24295000,5187900,19107000
25515000,4398000,21117000
4472200,1438100,3034100
19742000,10894000,8848100
3369500,2124800,1244700
4122400,2806000,1316400
11814000,6770700,5042900
17080000,11844000,5236100
10522000,7137700,3384200
2824400,2102700,721630
12097000,6975300,5122200
15012000,9585400,5426800
10214000,3883200,6331100
9758200,3458600,6299600
15439000,7612600,7826100
8066000,3393800,4672200
21719000,10936000,10783000
7999400,3716800,4282600
7773200,4170300,3602900
14151000,8524700,5626400
5822000,3329700,2492300
4048600,2077600,1971000
16103000,3952300,12150000
7454900,3018700,4436300
3497100,1104000,2393100
9161400,3435300,5726000
15392000,10823000,4568800
9963700,6190500,3773200
9306300,7935100,1371200
2477600,2200500,277170
6401900,4756000,1645900
4947200,4269700,677480
7692700,5361600,2331100
9888800,8405300,1483500
13132000,11423000,1709400
4026800,3245000,781800
8094000,5152500,2941500
11907000,6744000,5162700
15809000,9769700,6039400
11712000,4329400,7382700
14305000,9306300,4998900
4425600,2652600,1773000
4729500,2981500,1748000
19654000,11366000,8287700
20118000,8874700,11244000
47690000,24882000,22808000
6.00E+06,4037000,1962900
35045000,21374000,13671000
4166200,2481400,1684900
10027000,7281400,2745100
23085000,9632100,13453000
17105000,10982000,6123500
5275500,2768500,2507100
7442700,3705300,3737400
8115500,4925400,3190200
18507000,10307000,8200000
13051000,6439200,6611900
12612000,8280800,4330700
9457300,5156900,4300500
7790700,5016500,2774200
2032000,1162100,869830
23291000,13786000,9505100
29346000,10917000,18429000
7393800,4019100,3374700
31264000,14242000,17022000
6065800,2204100,3861700
17359000,6992300,10366000
7732600,3431900,4300700
8486900,3910200,4576700
8482600,4080700,4401900
3221600,1363700,1857900
6466700,2809300,3657400
6009400,2879000,3130300
4829000,2177500,2651500
36956000,17412000,19544000
4643900,2737400,1906400
9313600,4723300,4590300
16391000,8404200,7987100
5096300,3150800,1945500
6205700,1906800,4299000
36619000,25627000,10992000
6133100,1595000,4538100
6589200,913760,5675500
13010000,1602200,11408000
3800600,1214200,2586400
19708000,9086400,10622000
12434000,6005200,6428700
18393000,8547400,9845400
11082000,5449700,5632700
10875000,4405000,6469800
6515700,3467900,3047700
7898300,3123700,4774600
7315000,3380400,3934600
4584800,2144700,2440100
8643900,4092600,4551300
16814000,6452400,10362000
2239500,1535300,704170
9354200,6033700,3320500
16268000,11577000,4691300
1574600,897200,677370
22146000,10358000,11789000
8807900,6184300,2623600
10318000,5687100,4630700
3098400,1573900,1524500
3993500,3739600,253930
7227500,5715500,1511900
9159900,7634500,1525400
8427700,6492000,1935700
12099000,10484000,1614500
16641000,12171000,4469900
14086000,7562800,6523400
14644000,7778400,6865800
8871900,5152300,3719600
3666700,2124100,1542600
8723900,4334800,4389100
24770000,11880000,12890000
16498000,7135200,9362600
8320800,4017900,4302900
47109000,22666000,24443000
23037000,9350500,13687000
21510000,9025400,12485000
15797000,8375400,7421400
7947400,3567300,4380100
8526700,4746800,3779900
19341000,11633000,7708500
20071000,8584800,11486000
21160000,8296300,12863000
11968000,4296700,7670900
27552000,11079000,16473000
5689600,3976500,1713100
3567100,2597500,969570
13368000,8903300,4464300
11108000,4356800,6751400
6395800,2768600,3627100
13892000,5369200,8522800
12446000,5963400,6483000
9506500,4201800,5304800
20199000,7234200,12965000
13186000,9008900,4177200
7395200,5547900,1847300
13197000,10135000,3062400
15101000,10737000,4363800
8101500,5863400,2238100
17897000,13240000,4657100
16815000,11791000,5023600
3320600,1961800,1358800
9783100,6635400,3147700
6653000,4541600,2111400
3631800,2806800,825010
3222700,2330300,892400
23375000,14608000,8766900
9974300,6554400,3419900
4879100,3098300,1780800
6837100,1946500,4890600
11334000,3197000,8136900
3961600,962320,2999200
27888000,4995300,22893000
4053100,2022600,2030600
7809700,2927400,4882200
16119000,5654000,10465000
15331000,5973200,9358000
5841900,2369900,3472000
22152000,8210600,13941000
6850700,4525400,2325400
7497500,5216900,2280600
13824000,8568700,5255300
27120000,15729000,11390000
6506500,2926200,3580300
11161000,5706400,5454900
7295000,3030500,4264500
5788900,2196900,3592000
18289000,7447800,10841000
7836200,2805400,5030800
7125000,2176200,4948800
9229500,3282900,5946600
5164500,1355300,3809100
9442600,902620,8540000
7744800,4753900,2990900
8328400,3734200,4594100
15099000,14350000,749210
11944000,11240000,704590
3464800,2830200,634570
16933000,14313000,2619800
10597000,5773300,4823500
47291000,23698000,23593000
7437900,5666300,1771600
4483100,2977600,1505500
8676000,6745300,1930700
8838400,1675200,7163200
15287000,4215900,11071000
4208100,906280,3301800
4721800,1892800,2829000
7888900,2746100,5142800
5246100,4448000,798040
5545800,4090800,1455000
11370000,1821900,9548000
10712000,3981200,6730800
6685600,2573000,4112600
11930000,5633700,6296500
12825000,6156800,6668200
11092000,5080400,6011200
12387000,6549800,5837300
17151000,8500500,8650300
5040600,2951400,2089300
15652000,6466700,9185200
35841000,18466000,17376000
17494000,8935100,8558900
6375300,4093100,2282200
33185000,18600000,14585000
5370500,2072500,3298000
19238000,7765800,11472000
34917000,11124000,23793000
19522000,7352600,12169000
6778900,3478600,3300200
4902200,2137100,2765100
4755000,1994000,2760900
9799700,3846400,5953200
38084000,19113000,18971000
4963100,2945700,2017500
14247000,7795700,6451000
7900000,3750600,4149400
20187000,10530000,9656500
2694700,1767600,927110
26341000,14507000,11834000
7109200,3698700,3410500
4968100,3388200,1579900
10500000,7162400,3337900
21407000,11070000,10338000
1713700,1226800,486860
3114700,1839700,1275000
15390000,10301000,5089500
3357100,2576600,780570
8298600,4864000,3434600
32658000,13934000,18724000
34281000,21654000,12627000
18866000,16840000,2026500
7293400,5817700,1475800
11193000,10046000,1146300
4362100,1830700,2531400
4385200,1633500,2751700
19666000,7752600,11913000
6343700,2279000,4064800
13165000,8969900,4195600
11916000,5277000,6638800
14367000,6150900,8215700
15142000,4654300,10488000
15306000,4951600,10355000
9005200,3700500,5304700
27415000,10523000,16892000
14738000,5392100,9345900
8268100,2886900,5381200
6753200,2257200,4496000
13263000,7168700,6093900
13992000,4494800,9497500
30108000,11475000,18633000
14084000,6054900,8029400
11087000,6860500,4226300
5643000,2689300,2953700
5955800,2492000,3463800
4829200,2085500,2743700
6287800,4328100,1959800
4904100,3119200,1784900
11473000,5348900,6123700
10295000,5162500,5132300
14272000,6303000,7969100
13044000,6348500,6695600
16017000,7989200,8028100
8932500,7942300,990230
5986200,3393200,2593000
7648400,4531000,3117400
4648600,4078400,570210
13796000,9882900,3912700
12520000,9056800,3463400
6147400,1307900,4839500
12490000,1799600,10691000
23819000,7938000,15881000
5559600,425220,5134400
10187000,346740,9839800
7419400,1498600,5920800
8129700,5527100,2602600
6701500,4022800,2678700
18463000,8643300,9819600
12594000,4582000,8012200
6677100,3491600,3185500
6734400,3258900,3475500
10652000,5056400,5595800
4719200,2177200,2542000
5627600,2546400,3081200
30159000,19370000,10789000
5631300,3408500,2222700
20302000,11871000,8431000
9417200,3537300,5879900
5885600,5447200,438440
6594100,6251800,342330
7597700,2545900,5051800
10246000,4827800,5417900
5864500,3821800,2042700
15022000,11979000,3042800
10050000,7858300,2191700
7442700,6285800,1157000
3843900,2693500,1150400
4905200,4323500,581710
14020000,7776900,6243000
18040000,10666000,7374100
6323900,3563500,2760500
16155000,6284500,9871000
5283300,2680100,2603100
12703000,8495000,4207900
4521200,2561100,1960100
16482000,10634000,5848200
11551000,6460200,5090500
7702700,3969600,3733100
4220700,2516900,1703800
37532000,24355000,13177000
13483000,7520300,5962600
21039000,12527000,8511900
13006000,7305500,5700700
7510000,2956100,4553900
4454300,2872600,1581600
5578500,3183700,2394800
5598700,2758100,2840700
6169400,2178500,3990900
8612900,3275800,5337100
4942500,2073900,2868600
14998000,7276300,7721900
8990300,2849100,6141100
14015000,7063300,6951800
15396000,7682100,7714000
14739000,7203500,7535400
10118000,6027300,4090900
44790000,30004000,14785000
3712200,1729100,1983100
11811000,5852000,5958800
3454900,216380,3238500
10795000,5565500,5229800
6250200,4090500,2159600
6232500,3834700,2397800
9678600,4863000,4815600
7124200,4598200,2526000
9216100,4528600,4687600
4250200,2522400,1727800
18261000,12038000,6222700
4437900,2833400,1604500
14127000,10205000,3922800
10954000,1672900,9281400
16809000,10381000,6427500
6655700,3605000,3050600
10559000,7634700,2924500
9423500,5555100,3868400
4354600,2686200,1668400
20538000,8755600,11782000
2566300,1337500,1228800
12255000,6474600,5780500
73190000,34918000,38272000
19360000,9772700,9587700
13161000,6384700,6776400
6658900,2293600,4365300
10162000,3936600,6225100
12644000,4702600,7941500
10202000,2351800,7850500
13133000,4879500,8253500
15188000,5292700,9895400
6751300,2194900,4556500
5644600,1189700,4454900
4986700,1549700,3437000
10165000,2159200,8006000
28651000,16172000,12479000
8456000,4440700,4015300
13409000,6674600,6734500
11931000,6515200,5415900
92904000,50859000,42045000
29163000,15760000,13402000
5009400,3204900,1804500
23952000,13527000,10425000
10205000,4735100,5470100
33273000,17172000,16101000
38395000,20750000,17644000
22920000,13509000,9410700
11989000,6329200,5659800
13186000,7366400,5819600
11570000,5984500,5585700
35041000,19890000,15150000
13049000,5830300,7218600
60021000,47923000,12098000
11124000,6147100,4977200
18343000,10499000,7843200
10099000,5495600,4603200
9016400,3598400,5418000
11323000,5516400,5806400
5981500,2632800,3348800
8644500,4762200,3882200
16646000,6802000,9844400
42503000,27663000,14840000
10476000,6850800,3624700
10533000,6235500,4297100
5620400,3747800,1872600
10160000,7416400,2743200
14581000,8060000,6521400
7753100,3424600,4328500
6380000,3403300,2976700
20425000,14802000,5623700
25649000,14528000,11121000
14122000,8638100,5483700
6275000,3666500,2608500
4899400,2677700,2221700
8328500,4463700,3864700
7032500,4466200,2566400
2878100,1546500,1331500
16305000,11008000,5296900
14093000,8027200,6066200
3209300,2351300,857990
24981000,13438000,11542000
15189000,9477800,5711100
3665400,2213600,1451900
15284000,9236300,6047200
6965100,4391100,2574000
8033500,4834700,3198800
6237300,3673000,2564300
19339000,10413000,8926100
9061900,5727000,3334800
10197000,6903900,3293500
6764300,1968400,4796000
11530000,4023300,7506200
16006000,8014300,7991700
22980000,12495000,10485000
23160000,12657000,10504000
5451000,3702300,1748700
9684600,4841000,4843600
9134800,5350500,3784300
4702500,2677600,2024900
35626000,19689000,15937000
11621000,6158800,5462100
21958000,11932000,10026000
31393000,18197000,13196000
16286000,8707000,7579200
3263600,1869200,1394400
8442900,5823200,2619700
15081000,11217000,3863400
10216000,8403600,1812400
7880600,6310700,1569800
42054000,32874000,9179900
6922900,4887800,2035100
7264800,5981300,1283500
7905900,5606500,2299400
10240000,6491900,3748500
19296000,14959000,4336600
16617000,12270000,4347600
5791400,3700200,2091200
2627100,1876800,750340
10355000,6813700,3541100
12850000,8343300,4506300
42967000,25124000,17842000
18864000,14456000,4408900
9054000,4307400,4746600
8943600,4174100,4769500
15274000,7655100,7618800
5569500,2571100,2998400
9897100,4641100,5256000
13686000,7498400,6187600
7519500,3468200,4051300
6301300,4903700,1397600
18518000,9572400,8945600
5599500,2311700,3287800
2036500,1632100,404430
8250400,3812000,4438400
7287900,4643800,2644100
2714300,1989800,724460
7334400,2336900,4997500
12322000,7098900,5222800
16235000,7304700,8930500
11595000,5139200,6456200
7720100,2172000,5548200
5616800,2237400,3379300
4791900,2442100,2349800
6756300,2498000,4258300
14841000,6072600,8767900
8125000,5243400,2881600
6014600,1867300,4147300
10254000,5762200,4491500
3011300,1360700,1650600
17758000,8287600,9470400
7983800,2787700,5196000
4487700,1839200,2648400
8083700,4271400,3812300
1800100,812540,987530
6516600,3364900,3151800
4500200,2148200,2352000
4014700,1923400,2091300
2251200,1048400,1202800
6038400,2727300,3311100
2921400,1616300,1305100
6001100,2628000,3373100
1157300,486380,670970
4059600,1685700,2373900
9255400,3980100,5275300
7025200,3279900,3745300
9596200,5407600,4188600
4010200,2619700,1390500
5665300,3941400,1723900
9164600,5755300,3409300
3215200,2827800,387460
5216300,3107000,2109300
5419900,1762500,3657400
16057000,5984900,10073000
7116500,2815000,4301600
2962600,957130,2005400
5355400,2825000,2530400
4071700,1396900,2674800
3395600,2198600,1197000
10680000,7528600,3151600
2754500,1917200,837270
14695000,6961500,7733400
2232700,981470,1251200
3186000,1611200,1574800
13745000,6794700,6950200
7571000,5460400,2110600
3383300,2442300,941020
1444500,1121500,322980
2425300,1770200,655090
4276900,3247300,1029600
7639600,5726500,1913100
9932900,5712600,4220300
5317400,1930600,3386700
16657000,10741000,5915800
2436600,2118300,318370
5204900,3216700,1988200
14005000,9813300,4191800
4094900,3284400,810480
13553000,9711800,3841000
80278000,7437000,72841000
21985000,16885000,5099400
7756000,5642100,2113900
463100,238910,224190
1744600,975940,768670
1650300,1335700,314630
6245000,3930900,2314100
10356000,6331700,4024000
7138600,4274500,2864100
8984400,4210600,4773800
4258300,2718300,1540000
3803700,2338900,1464800
24054000,17081000,6973200
15232000,10132000,5099500
5311700,2962700,2348900
10030000,6434100,3596300
13169000,4629400,8539700
7930100,3718000,4212100
11670000,6351900,5317800
3320400,2209100,1111300
9751300,5248300,4503000
8816000,3885200,4930900
6955700,2857900,4097800
5889200,2221100,3668100
18695000,7871800,10823000
24888000,10814000,14074000
11451000,6839200,4611700
7785700,2329500,5456100
4217800,1959400,2258400
2540600,937290,1603300
11764000,5464700,6299400
4442000,3806700,635350
3501400,2214200,1287200
8911600,7025800,1885900
6373100,4687200,1685900
4655100,3533300,1121800
2292200,1868300,423970
10977000,9278200,1699000
8218100,6313300,1904800
5679800,3082300,2597500
5560600,2384400,3176200
3826500,2515800,1310700
2556700,1167700,1389000
6943500,2962400,3981000
1691100,1102900,588190
6180800,2756100,3424700
5854700,3944300,1910400
6283100,2798400,3484600
3401500,694200,2707300
1992100,507480,1484600
7371800,1922800,5449000
4918800,923160,3995600
2326000,1417000,908950
1311500,867720,443820
3370100,2440600,929520
6237200,3946200,2291000
5170100,3766500,1403700
8580500,6385800,2194700
7766600,2423300,5343300
154950000,151220000,3726400
10547000,5217000,5329900
3944900,2049700,1895100
2825100,1382300,1442800
5217000,2522400,2694600
4178000,2454800,1723200
9651300,2545800,7105500
10142000,3403900,6738500
1309500,1073200,236320
4143400,2173300,1970100
3511300,2223500,1287800
2431800,1703900,727850
8663500,4743600,3920000
4331000,3231000,1100000
1351400,891190,460220
12271000,7284900,4986200
2265800,1764600,501210
13205000,9332400,3873100
14225000,8645100,5579800
20796000,14832000,5964400
7855400,5769200,2086200
14291000,10492000,3798800
934350,618830,315520
16275000,8980800,7294100
6624700,2503900,4120800
12279000,6168100,6110900
5077400,2412400,2665000
5314500,2835900,2478500
23295000,13317000,9978000
6340500,3300600,3039900
