Intensity,Intensity L,Intensity H
12037000,4605500,7431300
10208000,3594500,6613500
34936000,11884000,23052000
10208000,4471700,5736100
5594700,2108600,3486100
9895900,7370200,2525800
23696000,16676000,7020500
12947000,9464900,3482600
35610000,26392000,9217500
30244000,23842000,6402100
30340000,21825000,8515000
12221000,5644500,6576300
9932300,5429900,4502400
9156700,4387600,4769100
6935500,4539700,2395800
20526000,13523000,7002600
6097800,4547000,1550700
48813000,20227000,28586000
62230000,25015000,37215000
22193000,11172000,11021000
22037000,7238200,14798000
21926000,7912000,14014000
328510000,1.35E+08,193510000
11480000,4679900,6800200
7617500,2330700,5286800
69911000,28002000,41910000
134010000,58459000,75550000
1305700,591460,714220
8450300,3266200,5184100
9149500,5820000,3329500
29618000,10434000,19183000
11944000,5629100,6315000
71422000,28074000,43348000
33906000,13614000,20292000
11880000,5792800,6087400
39924000,14483000,25441000
357980000,136790000,221180000
12748000,6711400,6036700
17506000,7657000,9849500
53898000,20734000,33164000
7172200,3043300,4128900
24390000,12533000,11857000
80854000,35106000,45748000
5144500,2983300,2161200
27311000,12379000,14932000
456040000,197030000,259010000
93757000,37149000,56608000
18690000,8005500,10684000
220670000,88304000,132360000
12354000,5005400,7348200
72363000,33905000,38458000
12790000,5487800,7301800
5553400,2790900,2762500
106430000,44959000,61473000
7861900,2060300,5801700
75381000,31381000,4.40E+07
8243100,2810600,5432500
24739000,11848000,12891000
24642000,8010100,16632000
31327000,11492000,19834000
18797000,9908500,8888300
31357000,13619000,17738000
43717000,20178000,23539000
24317000,11139000,13178000
18209000,7447800,10761000
27437000,11067000,16370000
20351000,8316000,12035000
20671000,9138400,11532000
12218000,5046500,7171500
6517100,2896400,3620800
119240000,52649000,66595000
58428000,26125000,32302000
15818000,5431100,10387000
52744000,21007000,31737000
5072600,2145600,2927000
7430000,2826600,4603400
13005000,5645900,7359300
6489900,1773700,4716200
20961000,8231300,12730000
7248900,3983900,3265000
12333000,4424800,7908200
12367000,4786600,7580700
8757400,3430000,5327400
7712100,3065900,4646100
18346000,7152900,11193000
5133300,2534200,2599100
34373000,15093000,19279000
9494000,7099700,2394300
5484700,2914100,2570600
13401000,9802600,3598800
13090000,5185200,7905000
11882000,5720300,6161900
10865000,5637300,5228100
13338000,5005500,8332700
15086000,7968100,7117800
8152300,3544000,4608200
12420000,8181600,4237900
6431600,3759700,2671900
5351500,3647400,1704000
37592000,14218000,23374000
17975000,6673100,11302000
6656000,2686600,3969300
5538400,1377700,4160700
14649000,5418600,9230300
10330000,5675700,4654700
10864000,2018300,8846000
16551000,5004100,11547000
29959000,12585000,17374000
12537000,7536600,5000400
5714900,1835800,3879100
15980000,4476600,11503000
43188000,40680000,2507500
18168000,9240900,8927200
17382000,14481000,2900400
5179200,2835900,2343300
13323000,6823600,6499200
11706000,5962100,5744400
10202000,5485500,4716300
54079000,38059000,16020000
32973000,26302000,6670900
16331000,13025000,3306600
9271400,7382700,1888700
18783000,16816000,1967300
26822000,24403000,2419100
16540000,12859000,3680600
23712000,14176000,9536300
16493000,12124000,4369000
7417800,6215100,1202700
22559000,14821000,7737500
6901700,2864100,4037600
41945000,36082000,5863000
26016000,20859000,5156200
6515900,5849100,666830
13427000,11900000,1527400
10186000,7171700,3014800
25171000,19482000,5689100
6450800,4361700,2089100
3831500,3024800,806650
10404000,5658500,4745100
10119000,3924700,6194300
8207500,3644300,4563200
6440600,3343600,3097000
13547000,7075200,6471400
14770000,7585500,7184600
4839200,3768300,1070900
20571000,11833000,8738200
6926500,2926400,4000100
96871000,58499000,38372000
17187000,13148000,4039000
59356000,46129000,13227000
14805000,6988400,7816200
9236200,4210700,5025500
18198000,7505200,10693000
26416000,9379800,17036000
5316900,2907100,2409800
18098000,10084000,8014000
8516000,5491300,3024700
33555000,18670000,14885000
34634000,19056000,15578000
10053000,5520700,4532700
12035000,7100000,4934900
31426000,17989000,13437000
7387600,4421900,2965700
5795900,3787400,2008500
84038000,51994000,32044000
54569000,30945000,23624000
9228800,6181900,3046900
1.83E+08,108310000,74685000
45749000,26330000,19419000
51603000,41452000,10151000
14644000,11529000,3115400
15531000,11845000,3685200
45710000,34696000,11014000
22738000,19534000,3203500
6552700,5690100,862520
10802000,7963100,2839200
58663000,47198000,11465000
14573000,12027000,2546200
8788000,4834600,3953500
14410000,7202700,7207600
16594000,8600500,7993000
4751600,3200600,1551000
14011000,8851800,5159700
18032000,8726000,9305800
15500000,8102500,7397100
21944000,9322100,12622000
3752200,1446000,2306200
8914000,4802400,4111700
22518000,10396000,12122000
14927000,5425900,9500800
7808300,4391600,3416700
8143100,3697200,4445900
17740000,14717000,3022800
60435000,48154000,12282000
7876900,5448200,2428600
20083000,15841000,4242400
4103800,3335100,768680
11775000,8978500,2796100
7044900,5553000,1491900
53545000,42561000,10984000
9533600,7949500,1584200
6186600,5576400,610140
12536000,9297200,3238700
7441900,5176100,2265800
5366600,4036600,1330000
23109000,17299000,5810000
9510500,7489800,2020600
41057000,29904000,11154000
4474100,3529000,945080
6979300,4478400,2500900
26355000,17534000,8821300
9707300,7159300,2548000
4940400,3285600,1654700
9493100,6596100,2897000
3152700,2419900,732830
12398000,8862700,3535500
13511000,8498900,5012000
5537600,3888500,1649100
7663700,4620000,3043700
16789000,13822000,2967000
33133000,24803000,8330300
4043900,3041900,1002000
15090000,11873000,3216600
5763200,4653500,1109700
33301000,26438000,6863800
40774000,31729000,9045700
8837800,7011000,1826900
5567200,4683400,883720
10802000,8597400,2205000
16838000,13206000,3632100
14408000,10806000,3601900
96067000,80113000,15954000
14042000,11360000,2682700
10096000,8326500,1769200
7341600,5263400,2078200
46162000,35377000,10785000
6986100,3717200,3268900
72490000,56227000,16263000
11781000,9053300,2727600
8009800,6160000,1849800
10729000,7265100,3463600
9127700,6908600,2219100
19960000,15890000,4070300
19457000,14248000,5209100
33468000,23404000,10064000
9277300,7549400,1727900
17481000,12765000,4715500
10791000,8311900,2479200
20864000,16500000,4364000
13626000,8010500,5615900
5925100,4689400,1235700
27369000,15387000,11983000
19552000,9990700,9560900
6430400,4270400,2160000
9994200,5771000,4223200
5637100,2507400,3129600
6780500,3435100,3345400
3679100,2406700,1272400
10002000,5176600,4825200
37412000,23565000,13847000
4568800,2143900,2424900
9108600,6234100,2874500
23519000,16995000,6524400
15047000,8593200,6454100
22280000,3269200,19010000
9503800,1194100,8309700
32474000,5159500,27315000
27323000,7698100,19625000
5254900,517810,4737100
32061000,4645900,27415000
74196000,8413700,65782000
26987000,2367200,24619000
20016000,2580400,17435000
6445900,790120,5655800
8745400,334230,8411100
13990000,5997100,7992700
12539000,7317000,5222300
24215000,13561000,10654000
22264000,9440800,12823000
28827000,16715000,12112000
33104000,11439000,21665000
26041000,11203000,14838000
7132600,2948900,4183800
4402100,1770500,2631700
8996600,5770100,3226600
31540000,15956000,15584000
29730000,13284000,16446000
24037000,12141000,11896000
12883000,7632000,5251500
15647000,9528600,6118300
8057900,7829500,228400
7521300,5092600,2428700
16067000,10543000,5524200
8570200,6084900,2485300
5760000,3985200,1774800
35587000,22376000,13211000
15166000,6671600,8494100
11052000,5297800,5754400
25336000,7307100,18029000
23510000,7759900,15751000
11204000,3129000,8075100
12010000,4893500,7117000
35197000,10490000,24707000
4588200,2012100,2576100
11898000,3263900,8634200
8059400,2440400,5619100
23421000,15237000,8183700
27868000,17957000,9911100
21868000,12674000,9194800
6891400,2817500,4073900
4905400,2440700,2464600
12388000,7167200,5220800
14444000,7148100,7296100
8215400,4969700,3245800
7555800,3226200,4329600
28313000,13705000,14608000
14015000,7238800,6776300
4249200,1607800,2641400
10131000,5321200,4809800
20471000,9523000,10948000
12482000,6784300,5698100
6503500,3201300,3302200
27486000,9614500,17872000
17899000,9520800,8378200
6768500,3405700,3362700
14999000,6975400,8023600
6424900,3882100,2542900
13969000,8042800,5926600
7015800,3657000,3358900
13780000,4646300,9133600
37090000,15091000,21999000
10077000,3719400,6358000
6153400,818000,5335400
7447200,3859000,3588200
5271900,2015100,3256800
15931000,7980800,7949900
22701000,9002500,13699000
19924000,14114000,5810100
22508000,14734000,7773900
28729000,20962000,7766500
5161900,3354900,1807000
11139000,4662200,6476700
11650000,4902100,6748000
49639000,18275000,31364000
22589000,11544000,11045000
29904000,16009000,13895000
11845000,6622600,5222600
15610000,6750100,8859800
5984600,2632200,3352400
40045000,18500000,21546000
6798700,3517600,3281100
37912000,21354000,16558000
36780000,21451000,15329000
13934000,7148800,6784800
13689000,7874600,5814300
10774000,5703200,5071200
12527000,6622200,5904600
16321000,3467600,12854000
7948900,1441800,6507000
8909800,5288700,3621100
27358000,2016300,25342000
29720000,3637000,26083000
17832000,2402300,15429000
16279000,1697300,14582000
4142700,920090,3222600
9827200,1234200,8593100
5984800,693760,5291100
11407000,1142500,10264000
13220000,1857100,11363000
7661700,787570,6874100
19035000,7391800,11643000
20342000,8993900,11349000
26492000,8171300,18321000
11389000,4411000,6978000
10330000,1568400,8761700
13661000,8490400,5170700
6357300,4092300,2265000
29733000,21711000,8022700
20617000,15188000,5429200
43214000,30908000,12306000
28565000,21362000,7202400
11868000,8130000,3737800
21889000,14357000,7532000
12343000,7868700,4474000
7932000,4566900,3365100
13527000,8486400,5040500
7087200,4417500,2669700
6985300,4285100,2700200
11776000,8059300,3716800
26427000,16498000,9928400
12855000,6565500,6289200
6745100,4507800,2237300
40245000,24246000,1.60E+07
26166000,15466000,10700000
18739000,9182500,9556500
15784000,9185900,6598600
16697000,8990400,7706300
11048000,5685300,5362400
60581000,33979000,26602000
36351000,18878000,17473000
17439000,10540000,6899300
6373600,3606800,2766800
14949000,5900900,9048400
12185000,6256800,5927800
4847100,2979600,1867500
7511600,3911600,3599900
19951000,8453500,11498000
12710000,4686500,8023800
8398200,3873300,4524900
13111000,7404900,5706300
23723000,12308000,11414000
15269000,7922400,7346700
2822900,2373800,449110
16964000,9600400,7363400
5635400,2685300,2950100
10735000,5207300,5527800
11483000,7849600,3633600
15023000,9460200,5562500
9696600,7018700,2677900
14923000,10712000,4211100
12877000,7549700,5327300
13495000,8987100,4508300
10493000,4211000,6282200
17982000,7807200,10175000
17191000,13188000,4002300
38824000,14141000,24683000
26952000,23472000,3479300
8035300,5966900,2068400
41015000,32742000,8272300
6272800,4476400,1796300
12027000,9773800,2252800
13139000,10070000,3068900
22242000,18228000,4014000
12537000,6946800,5590100
44672000,36857000,7814900
16325000,13051000,3274300
26964000,22543000,4421000
20590000,15265000,5324300
14034000,9872400,4161400
6298400,5558900,739570
13343000,11407000,1935400
13707000,11148000,2558700
14371000,8712500,5658800
4281000,3483900,797120
48446000,38225000,10221000
44351000,31584000,12767000
9443000,6232900,3210100
84430000,64400000,20030000
23368000,14515000,8852600
14753000,10257000,4496400
7667700,5260900,2406800
13299000,9828300,3470400
17071000,12632000,4439800
26929000,20520000,6409400
17107000,13363000,3744000
5407600,3286900,2120700
20253000,13410000,6842600
12785000,10548000,2237000
7282900,6182000,1100900
14843000,11433000,3410000
30279000,21812000,8466300
48544000,38873000,9671700
43209000,35679000,7529800
9941600,4012400,5929200
13524000,6364200,7159900
6553900,2219900,4334000
17562000,10096000,7466500
17100000,8243300,8856800
30810000,16415000,14395000
21315000,12858000,8457300
8936300,5022100,3914200
10773000,4465200,6307500
9838200,4724300,5113900
21444000,11859000,9584800
8626100,5196400,3429700
18548000,10953000,7594500
11843000,7527700,4315700
21396000,13650000,7746000
131760000,85745000,46016000
17718000,10432000,7285900
21355000,11339000,10016000
58044000,37310000,20734000
23740000,13272000,10468000
12290000,7694700,4595700
30184000,18366000,11818000
30362000,18398000,11964000
32490000,19289000,13201000
28003000,15531000,12472000
15784000,7998700,7785600
21964000,12101000,9862300
271440000,155840000,115600000
19164000,13470000,5694800
8103100,5039900,3063200
10267000,5935000,4331800
97842000,58942000,38900000
104530000,66953000,37573000
20431000,12185000,8245600
21827000,14814000,7013600
27060000,15648000,11411000
7953100,987840,6965200
13665000,8005800,5659500
25348000,11720000,13628000
14135000,8360400,5774600
23186000,15104000,8081900
8077700,5131800,2945900
10183000,6436100,3746500
25992000,14646000,11347000
70004000,42799000,27205000
7622800,4958100,2664800
18968000,11137000,7831600
11899000,6330600,5568300
18345000,11272000,7073400
9948700,6372100,3576600
19450000,11429000,8021200
19740000,12107000,7632900
15049000,10053000,4996000
16281000,8984700,7296600
22647000,14638000,8009200
8940400,4098800,4841600
13900000,6696200,7203700
34854000,23642000,11212000
20216000,10651000,9565000
6181400,3928600,2252800
8400800,5289300,3111600
19563000,9646200,9916900
24852000,14719000,10134000
40483000,24060000,16423000
9306600,6388300,2918200
8217000,4609000,3607900
55218000,34318000,20899000
12288000,6317700,5970800
15372000,8179900,7192100
11690000,7111900,4577600
21198000,13411000,7787000
156190000,98414000,57775000
14181000,10006000,4175700
15488000,9776300,5712100
69096000,41349000,27747000
17533000,10147000,7386000
32320000,18012000,14308000
9739700,6196100,3543600
11170000,7145400,4024200
49274000,33925000,15349000
14682000,9140100,5541600
26637000,15322000,11316000
