CT_S12_1,CT_S12_2,CT_S2_1,CT_S2_2,CT_S3_1,CT_S3_2,CT_S5_1,CT_S5_2,CT_S7_1,CT_S7_2,HF_S1_1,HF_S1_2,HF_S3_1,HF_S3_2,HF_S4_1,HF_S4_2,HF_S6_1,HF_S6_2,HF_S8_1,HF_S8_2,OB_L2_1,OB_L2_2,OB_L3_1,OB_L3_2,OB_L4_1,OB_L4_2,OB_L6_1,OB_L6_2,OB_L7_1,OB_L7_2,OB_S2_1,OB_S2_2,OB_S3_1,OB_S3_2,OB_S4_1,OB_S4_2,OB_S6_1,OB_S6_2,OB_S7_1,OB_S7_2,
27.24738669,27.19118921,27.14867448,27.04213901,26.99530155,27.42881604,27.10646259,27.04572822,27.2456462,27.21524027,28.77278786,28.72193261,28.08158027,27.93660805,27.96082629,27.85702162,27.93040985,27.90007384,28.1308918,27.97481948,27.68790308,27.45693727,27.53934237,27.47224296,27.91760473,27.87775025,27.83015104,27.79172357,27.96294381,27.9559761,27.96865027,27.90223278,27.60289337,27.49384445,27.92023519,28.00552997,27.99727061,27.98483625,27.76267174,27.82037672,
27.97407036,27.9423445,28.02999518,27.77885148,27.84864358,28.18614902,27.99959863,27.85807965,28.00012027,27.95892141,28.85077166,28.85898619,29.01836987,28.82359583,28.63087366,28.53097178,28.7226172,28.62661726,28.74279163,28.74219496,28.32061443,28.2562266,28.31954079,28.15198073,28.80304539,28.80035779,28.57675793,28.50059238,28.46676826,28.54869898,28.33789224,28.27779315,28.34719471,28.25243909,28.77072198,28.68527915,28.76763354,28.70531204,28.51505825,28.49170404,
18.4641581,19.61262087,19.40802193,19.10428155,18.94700638,19.95378236,,19.24547854,19.5834058,19.79685697,20.33777833,20.68901315,19.33307666,20.32034164,20.11041342,20.10663301,20.57281539,20.78848867,19.77680074,20.17304469,20.54699635,20.76235764,20.21214768,20.57166602,20.89816518,20.76496134,21.11424544,20.65244521,20.45568327,20.85560067,20.82471389,20.86924419,21.03879468,20.62438696,21.29600228,21.49415926,20.66395155,20.46095957,20.88683016,21.18194617,
19.01050237,19.33431934,18.11183674,18.58033241,18.46721541,19.8654485,,18.27040151,18.50734253,19.39791106,19.63443646,20.35384463,19.80607836,20.05668049,19.20969245,20.13790639,19.5461308,20.06850177,20.15546073,20.48939366,19.80786311,19.61902012,20.13501462,20.02418186,19.78184177,19.88137839,19.87114891,19.51584668,19.74946797,20.02814106,19.76178058,20.08205955,19.9989973,20.15249935,19.95457725,19.86071254,20.03294339,20.45434502,19.97219582,20.10653136,
23.20655189,23.56960751,23.52257424,23.6738727,23.21448683,22.24626357,23.23658894,23.28207348,23.44908045,23.5043817,21.12783108,20.74489628,21.08148725,21.48551011,21.9320516,22.17358046,21.60919966,21.81035307,21.7787409,21.91862329,22.69305796,22.93625376,21.98303067,22.63164605,22.0073458,21.75360497,21.749277,21.58166699,21.9868373,21.9099728,21.90065957,22.23277013,22.16078129,22.44397178,21.77131822,21.67281938,21.39509233,21.17060105,21.93452713,22.40262413,
25.18992188,25.36302856,25.32332259,25.16576557,25.07686276,25.56073462,25.3542028,25.33922009,25.41434136,25.2383098,26.38959324,26.42810289,26.28569418,26.14663495,26.05595085,26.00113318,25.88877135,25.82533222,26.16925309,26.03407942,25.46347354,25.5631893,25.55318036,25.49534021,25.70618374,25.57611366,25.78146165,25.64900018,25.71880757,25.59597225,25.59520106,25.59176552,25.75715589,25.52298276,25.65762873,25.62978331,26.17489228,25.84272428,25.88202016,25.72499246,
23.83280777,23.95537919,23.93412715,23.95218843,23.76088439,22.60403742,23.89425428,23.84048716,24.00519224,24.0143223,22.50312882,23.32248627,22.33714573,22.75069501,23.40356178,23.5006832,22.15713329,22.89575594,22.99773611,23.1981453,22.24516506,22.31043903,22.34055287,22.2606591,22.24259188,22.30120825,22.27667111,22.37878263,22.23040377,22.17487959,22.53043873,22.656384,22.30263415,22.66556984,21.71696109,21.88864721,22.52411281,23.02171429,22.10639059,22.29628108,
23.65716644,23.4528524,23.29390193,23.51586328,23.48932227,23.88392639,23.46529378,23.67245355,23.51101841,23.39375096,23.75579633,23.87300636,23.84241625,23.95292275,23.97571743,23.92573327,23.91463505,23.95323432,23.99172752,23.84215684,24.25808623,24.10772005,24.38377135,24.17826363,23.86863439,23.92030294,24.03635364,24.01302889,24.16324147,24.07519562,23.90699036,23.85406637,23.96078489,23.85196169,23.91071385,23.77524807,23.92106593,23.76353458,24.02366591,23.9224709,
23.88350938,23.76453945,24.11205153,23.96178812,24.14011246,22.00822827,24.08465631,23.97642401,24.30732318,24.06099881,22.34579654,22.40690309,22.7469388,22.79902857,23.4853052,23.3568855,22.59452522,22.70595049,23.27151561,23.15358743,22.95138857,22.55973536,22.83441596,22.30846459,21.55826168,21.49364802,22.16957448,22.19608924,22.21191812,22.29921488,21.94540022,22.07942316,22.12832746,21.57347309,21.80739803,21.73386128,22.61895695,22.48260165,22.50525812,22.39867575,
26.38523681,26.33001284,26.42885581,26.21246966,26.48391995,25.65909282,26.39180532,26.38923156,26.36812526,26.27207277,26.41668531,26.39326416,26.52870329,26.44820983,26.49391924,26.34019519,26.24963063,26.13974968,26.47684393,26.38140316,26.02188984,25.86871367,26.09882231,25.93222226,26.11219705,26.14880831,26.02920402,25.93077879,25.94527068,25.9405159,25.95931975,25.81587753,26.03290719,25.73090604,26.01421354,25.95929233,26.14111047,26.03319209,25.89846298,25.95013223,
20.14886499,20.24550594,20.58206873,21.13574218,20.48580028,20.72692031,20.74607542,20.73704707,20.41215711,20.88474505,20.41972265,21.1180554,20.4749304,20.58690355,20.50941202,20.9896901,20.72773773,21.00437567,20.46097082,20.98472917,20.97351497,21.4302633,20.90235745,21.26839112,20.96210846,21.36093471,21.01368862,21.36348173,21.06495994,21.40580355,20.85632294,21.43681546,20.8644948,21.1008726,20.93412343,21.21040562,20.60846521,21.05232378,20.98663081,21.18003765,
22.28692913,22.12497832,22.12673144,21.99062918,22.1605305,22.34998392,22.12657364,21.91488171,22.34619512,22.16025892,22.65170552,22.45573195,22.5552054,22.67251196,22.63048258,22.70019432,22.92920451,22.77858558,22.7793069,22.74450082,22.87054694,22.42118364,22.64555529,22.49392348,22.79394528,22.80065467,22.74355689,22.8206574,22.43466915,22.51322819,22.6467229,22.71424924,22.69909885,22.72756781,23.00366702,22.7455087,22.87328416,23.04820048,22.55506748,22.7422103,
21.94952884,22.35200197,22.20584907,21.92099519,22.12491611,22.75187781,22.2159262,22.1047658,22.15433465,22.02982455,22.39917322,22.6839793,23.32147096,23.17675552,22.78848141,22.67645544,23.04442384,23.17511857,22.97436783,22.9907641,23.21411163,22.77935051,22.98766097,22.87157197,23.41174118,23.46934125,23.20692835,23.27651848,22.90222911,22.89894194,22.79738302,22.65302714,22.85387777,22.68274383,23.32895414,23.20407045,22.99561654,23.04564676,22.97843114,22.90427076,
26.2200499,26.16891359,26.34527894,26.25673099,26.27287703,26.54575258,26.33219571,26.28614252,26.18581393,26.20708838,27.05211436,26.74296044,26.98745207,26.7494976,26.83466721,26.63414493,26.73903061,26.59288391,26.93686846,26.65091939,26.59485817,26.49781468,26.5929798,26.4850607,26.82038335,26.7987214,26.66688969,26.69700214,26.53160396,26.70900879,26.59361,26.53841267,26.68804505,26.48057344,26.83002942,26.57501504,26.81617312,26.79814026,26.44158344,26.4601494,
23.26621945,23.38978896,23.13569607,23.50072716,22.91387201,23.54974316,23.43513146,22.95964868,23.1806455,23.26236574,23.56928136,24.18692481,23.82941178,24.16851429,23.6282214,23.88650435,23.68970673,24.3050637,23.94839565,23.95488672,24.08152158,24.04744273,24.02216931,23.78547945,23.86181926,24.1284032,23.913212,23.89348669,24.00077254,23.58804896,23.63576384,23.65708105,23.56434476,23.65001478,23.88957997,23.91981737,23.811242,23.65484661,23.80387713,23.93102251,
24.65712595,24.61389903,24.70080667,24.44003961,24.39118433,24.76701724,24.74818036,24.55886976,24.6478825,24.78391102,24.838354,24.79437257,25.25427235,25.18100975,25.34222676,25.11160115,25.25782203,25.09856984,25.03389742,25.01641572,25.14419875,24.88201324,25.25869722,24.95428785,25.01352893,24.69850078,25.02533122,24.86627928,24.98594336,24.76094612,24.63791385,24.53137678,24.96050367,24.71685268,25.08154722,24.78649348,24.8367555,24.71211716,25.19166675,24.79717702,
27.97775196,28.13960089,28.65703144,28.18503219,28.21069426,25.12817471,28.0238706,28.06184189,28.1330689,28.10969482,25.94466686,25.25013089,26.63389019,26.77106141,27.50985146,27.43912237,26.39921313,26.64180071,26.35227993,26.49889067,25.57079776,26.22715034,26.0084487,25.76473972,25.83250426,25.90533076,25.6466243,25.17683804,25.45148022,25.4606949,25.43674727,25.83048181,25.60843018,25.74880265,26.06243925,25.60118614,26.00274228,26.04341786,25.82821313,25.90323605,
23.24758571,23.27034284,23.28314822,23.19692604,23.12557813,23.54861834,22.99344055,23.20519577,23.29341696,23.18954076,23.5507786,24.05004564,23.55559731,23.86447927,23.63331969,23.7432025,23.60944683,23.87119784,23.89938184,23.66898879,23.632678,23.46271826,23.5153478,23.54142533,23.79759462,23.89059755,23.86204657,23.85094348,23.65649448,23.75809148,23.72604947,23.71269014,23.65373352,23.60119054,23.76172378,23.88732075,23.87411178,23.78202611,23.6900961,23.68210246,
24.88499856,24.83729175,24.75680447,24.69158213,24.622787,24.87342433,24.66825379,24.80337419,24.79915267,24.80590544,25.10388368,25.1962669,25.3630048,25.30837373,25.2481909,25.22510258,25.19520265,25.22126515,25.13751347,25.19528959,25.43929472,25.17809039,25.27892715,25.23071414,25.19712531,25.69027355,25.26040592,25.19346183,25.22371696,25.26377622,25.01694006,24.97080064,25.1099145,24.92959329,25.35388344,25.20592034,25.13852116,24.92437037,25.47117062,25.23999546,
24.44015827,24.80328321,24.56750246,24.85637454,24.45761115,23.49819926,24.64319448,24.66536334,24.71355671,25.03728573,23.2511632,23.50704951,23.80477599,24.02983563,24.19588185,24.34587178,23.57156365,23.79567307,23.87848062,24.1573617,23.72811871,23.75606013,23.81998163,23.59198579,23.33966362,23.20071315,23.39523428,23.35400238,23.36106841,23.12655868,23.32604953,23.46335484,23.42323054,23.41713087,23.08836063,23.11987571,23.5525343,23.66522128,23.46275737,23.64794345,
21.7566997,21.82834854,21.54874178,21.99041498,21.67260172,22.02530312,21.75080659,21.63563126,21.79107374,22.08777879,21.98211692,22.14913094,21.69998102,21.62291977,21.70493218,21.85382348,22.02117059,22.07728096,21.94226176,22.25234521,22.17802292,22.32779395,22.11304128,22.20695424,22.14219947,22.28288143,22.17449706,22.26480746,22.07671658,22.2311999,22.13792483,22.32003152,22.16000791,22.2664687,22.32178446,22.02805884,21.80873565,22.26400416,21.92002038,22.24103096,
24.12439939,24.07187772,23.99289723,24.00777,23.92669635,24.42076432,24.00761046,23.97542062,24.1393459,24.086468,24.29456733,24.42725061,24.65805053,24.54206597,24.72769802,24.50933669,24.48111633,24.6305016,24.32676272,24.47583639,24.57845682,24.34686794,24.35395024,24.32179606,24.40203452,24.49006193,24.44456187,24.3973227,24.27532587,24.40681226,24.53478232,24.38515577,24.41957012,24.35555485,24.36032395,24.33949892,24.40125925,24.41238639,24.49653257,24.35302792,
25.68446404,25.85324384,25.65113701,25.9083429,25.68969186,26.64133763,25.86003626,25.78589485,25.73970677,25.89387956,26.78756239,26.78153762,26.42567603,26.67102269,26.26118088,26.44772271,26.59956034,26.68001415,26.58115574,26.68753523,26.3299743,26.35874403,26.35033729,26.24405539,26.46173959,26.37793008,26.63640658,26.57201621,26.57195469,26.49012084,26.38239743,26.55982413,26.42322621,26.51417506,26.44796982,26.54651674,26.58974709,26.6385929,26.55762319,26.53092848,
26.13574329,26.04766735,26.18530469,26.18857831,26.24852242,25.32726892,26.3120123,26.31917414,26.24729869,26.17947196,25.70057612,25.68986228,26.16983579,26.21092548,26.12761741,26.07834787,25.9000614,25.82870143,26.01200435,25.88892697,25.78643557,25.55044268,25.81178629,25.517856,25.75863276,25.68472664,25.6335925,25.71269107,25.49549518,25.35808763,25.48658258,25.38933879,25.45824246,25.36775908,25.4720469,25.49593099,25.74201902,25.63553995,25.61618175,25.46674026,
23.89681466,24.05225113,24.00589869,24.26613098,23.93415281,23.48344366,24.0523513,24.10944274,24.06331713,24.07478111,23.3769665,23.68063086,23.48015799,23.67646016,23.72477551,24.00058935,23.81037321,23.73013486,23.95972621,24.07149398,23.45496356,23.59684528,23.36922921,23.31237462,23.43166118,23.32140872,23.47001187,23.64827739,23.46553758,23.2922973,23.38709207,23.53641443,23.60677078,23.45851911,23.2192326,23.51819309,23.52742036,23.45861367,23.17067946,23.71199788,
23.65590675,23.91234581,24.18892086,23.9343111,23.77290504,22.81673821,23.73566793,23.807917,24.20870501,24.32959715,23.18173136,23.3480713,22.2636473,22.37428727,23.13843028,23.12251942,22.40726303,22.69055081,23.11346647,23.07591525,22.1041921,21.76981621,22.01242905,21.96147745,22.30733297,22.14649548,22.44580895,22.28110176,22.3905536,22.42324371,22.69213962,22.90205575,22.65194954,22.68967082,22.58546951,22.2409808,22.93152327,22.85294245,22.07014609,22.21279297,
23.64621137,23.88302327,23.65886885,23.49682213,23.62287595,24.31886566,23.83276354,23.61580298,23.84714391,23.54110969,24.35716238,24.55425843,24.28850627,24.34557103,24.66853331,24.41045613,24.52286182,24.41955556,24.44399357,24.33185029,24.33776276,24.00675324,24.39529526,24.05537119,24.3705322,24.23560729,24.46540323,24.28649904,24.4255931,24.40977902,24.44988408,24.27371502,24.34908922,24.19200058,24.42238106,24.21918348,24.61282502,24.38092315,24.43666519,24.26200479,
24.42293316,24.50337309,24.38686131,24.6654908,24.43162079,23.78245336,24.61652835,24.53816891,24.93636505,24.80762016,23.61946038,23.70231081,23.34015813,23.45257859,23.89339292,24.11752122,23.3508622,23.68406433,23.73684005,24.05115621,23.46760311,23.37102417,23.61289854,23.71044456,22.82436969,23.15417419,23.60271721,23.21835546,23.73833836,23.70676362,23.79061751,23.54558107,23.76519003,23.55940333,23.25156643,23.49474271,23.65731151,23.62925007,23.49780832,23.72979558,
23.51885087,23.53879716,23.55621026,23.58696176,23.01224994,27.07001327,22.33767006,22.56504647,24.1648655,24.12383452,,,,25.94197316,,,21.88505703,21.49269148,,21.28240759,21.2796233,21.08255887,21.4266699,20.87090553,20.16894828,20.36521176,19.84690968,20.00179888,21.75847676,22.09558752,27.1940382,27.24888438,27.05419651,27.16588267,24.84453747,24.71401337,24.53008241,24.428811,22.97804166,22.85497774,
25.10506297,25.08897382,24.8839695,25.1897612,24.79581727,24.29662001,24.79815895,25.09242885,24.93460002,25.22311065,22.81412486,22.8776631,22.58213118,23.24052051,23.84116248,23.96328691,23.52895405,23.92550817,22.91238391,23.39605012,24.45930494,24.33799386,24.415353,24.31868356,24.37175863,24.73732225,24.25843772,24.30577337,24.38121546,24.42665963,24.07699282,24.23786777,24.07091518,24.12776379,24.41532354,24.30278256,23.99805868,23.64106537,24.28892193,24.33545621,
23.53961,23.54009654,23.45530048,23.43655514,22.73543011,25.96870848,22.8992932,23.82459756,23.62161939,23.34108025,23.49319851,23.84718989,24.028573,24.13673163,23.55369175,23.95813387,25.50550354,25.64904267,22.76934979,22.62421344,26.92512869,26.84153245,26.59691459,26.65407772,27.28718898,27.3814946,26.20324633,26.2939417,25.97948185,25.91792722,26.00187252,25.99613167,26.11629902,26.04764169,26.77332788,26.92509225,25.17650699,25.17563701,26.3699516,26.4346372,
22.83661783,22.81003406,23.23790752,23.20118196,22.81730389,23.93257883,23.33211075,23.15031088,22.77707616,23.02829655,22.62067854,23.08078623,22.78403122,22.90333379,22.45587169,23.02415681,22.91727274,23.22341155,23.07393202,23.24481799,23.55220567,23.57774909,23.47379664,23.619708,23.48537922,23.27116567,23.59535587,23.50448447,23.44419435,23.55688742,23.73920095,23.6062642,23.66228547,23.53977476,23.23665987,23.43696581,23.1768379,23.3819423,23.73275465,23.48630965,
24.02374157,24.14982461,23.31724247,23.54791548,23.57545507,25.38532191,23.8506267,23.72753012,23.70526914,23.64843849,24.6996013,24.77691577,24.21175666,24.19527327,23.81802164,23.95792137,24.63646351,24.71198284,24.36433325,24.37708215,24.36411653,24.20182352,24.59216272,24.43907183,24.81319194,24.89152803,25.01200688,24.97643019,25.16605451,25.15385676,25.34584861,25.40881415,25.31794391,25.35389822,25.15099966,25.10920698,24.98076077,25.03793285,24.85710118,24.86118819,
24.75367007,24.52165897,24.78112555,24.21036883,24.46221948,24.80265663,24.8208984,24.41145132,24.43752456,24.63215857,25.4327103,24.95590561,25.72599172,25.60235765,25.37526296,25.07886931,25.3228452,25.0090849,25.21829713,25.19170874,25.34778892,24.97228231,25.14999185,24.742708,25.28764286,25.00083998,25.22554437,24.9241677,24.69414962,24.67357663,24.88955756,24.71393933,25.09968085,24.99015585,25.23663742,24.99412834,24.98970275,24.97322652,25.17149224,24.83851779,
27.51547791,27.63234578,27.58515947,27.63204669,26.86494116,28.33587496,27.09325684,26.91393538,27.32909943,27.38383451,28.40179403,28.7110349,28.66562384,28.7970011,28.05042675,28.34636822,28.40098569,28.63528013,28.13247822,28.15132448,29.37489649,29.33949078,28.7869315,28.97860398,28.25369509,28.35207253,29.27705214,29.31728618,29.04843951,29.22697019,29.00223742,28.95464239,28.45358722,28.45973937,27.97740095,28.14347243,28.4994288,28.51641473,28.69789402,28.81716951,
26.88856213,26.87678743,26.8651259,26.87650783,26.8526684,26.29317313,26.76540609,26.92012341,27.02231274,26.97341292,26.36879379,26.49736557,26.28306511,26.41637379,26.37953688,26.48022294,26.26389,26.2756976,26.63659086,26.582173,26.0318099,26.1651263,26.2488349,26.17924896,26.10624446,26.07584107,26.2702976,26.21081952,26.24076232,26.31995491,26.40935965,26.47599162,26.44241345,26.44324926,25.99438465,26.22203897,26.34772609,26.44449854,26.15580742,26.2709822,
21.40632694,21.76658783,21.69707846,21.43331148,21.54971861,21.04296781,21.34599289,21.37880549,21.6115348,21.73321265,21.91651921,21.93523485,22.10974435,22.0839179,22.23350385,21.92234255,22.11319069,21.96741213,22.00091872,21.89555931,21.74654099,21.48696518,21.47579476,21.44048694,22.02757637,22.06162146,21.91262284,21.69816446,21.66503048,21.57099314,21.38212644,21.63216737,21.56443284,21.33975755,21.85445963,21.80942569,21.92274597,21.67053223,21.53074122,21.59398281,
26.19857419,26.34002091,26.13151981,26.2245342,26.0325371,26.61774687,26.29405254,26.2475864,26.17637488,26.23700681,26.8798444,27.02992585,27.04512414,27.16243681,26.87903179,27.0027838,26.80698172,26.98832855,26.98421163,27.04373646,26.64353846,26.66167672,26.63585102,26.41930497,27.01141265,27.07369717,26.85981376,26.85727489,26.67057003,26.66847128,26.45383782,26.47307887,26.50415095,26.58607872,26.89291248,27.00352695,26.88146031,26.89045948,26.78846657,26.74654223,
21.41184798,21.10215232,21.24205076,21.06261378,21.37537565,22.06782241,21.09140316,21.34342694,21.01287077,21.15104574,22.43057778,22.3193554,22.1901094,22.08917897,21.53062358,21.82369304,22.01583058,22.15424149,21.94757372,22.18340345,22.0084517,22.11114041,21.8343898,21.77136041,22.23203608,22.39882927,22.03179057,22.09735564,22.05919656,22.01791757,21.78409919,22.13139243,21.80760926,22.04121487,22.28562298,22.18633977,22.2167429,22.16151444,21.82687936,21.89473846,
23.10305386,23.3343758,23.28733758,23.44186454,23.12658991,23.61994763,23.05025511,23.15789608,23.20954112,23.3402795,23.41904867,23.66450021,23.6519397,23.78201957,23.48609764,23.65130369,23.6022484,23.76936585,23.56042817,23.617619,23.89145622,23.64063762,23.64879768,23.80734863,23.83694861,23.8339324,23.84610908,23.72398941,23.73372513,23.59915036,23.48392876,23.48869486,23.54932177,23.53004406,23.73863151,23.85722014,23.61988939,23.6881559,23.84501306,23.78831855,
24.55360116,24.63636789,24.65072664,24.37176059,24.44233132,24.50841462,24.42419291,24.49751648,24.48675651,24.47316957,24.84147174,24.69161477,24.95250589,25.05119683,24.91386566,25.15510297,24.92765389,25.00583939,25.18354374,25.0369576,24.9866792,24.96733355,24.85150734,24.7957739,25.16275318,24.92692149,24.95592773,24.89840468,24.79698374,24.72324083,24.54649909,24.45321876,24.67858514,24.58804247,24.85908057,24.82163035,24.64935994,24.76372225,24.88706845,24.91550724,
