Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich,
0.9354,-8.0214,-1.9996,2.4153,0.6525,0.3036,1.0750,1.6043,
1.6076,-7.8444,1.0571,0.6581,0.3627,-0.5962,1.7719,0.2939,
-0.8176,-1.6239,-3.4020,-0.1997,0.1194,0.2291,1.2935,0.0783,
0.1651,8.8618,2.6578,-0.2021,-0.1026,0.0384,0.0307,-0.3239,
0.1630,-0.9058,-3.6481,0.1763,0.0952,0.8303,1.4510,0.3212,
-0.3342,-0.4750,-1.7975,0.7338,0.6594,-2.3220,0.3587,-0.2946,
8.6290,0.0041,0.1698,0.3694,0.1553,0.2000,-0.5201,-0.0177,
6.2086,-0.3296,5.3557,5.8908,1.3030,-0.7172,-0.0529,0.3326,
-0.5014,1.5306,0.0044,-0.6574,-0.1653,-0.4758,-0.6581,-0.7823,
2.8849,-0.4214,0.9151,1.9157,5.6302,-0.2694,0.1994,-0.2368,
1.3263,1.3291,0.6945,-0.1387,-1.0173,0.1339,-0.3836,-0.2897,
-0.0082,0.1326,5.1745,0.6097,0.6358,-0.0546,0.3080,0.1603,
-1.6866,-10.3112,-13.6147,-0.8330,-0.4860,0.5922,1.3015,0.9183,
-0.5178,0.3976,-0.9524,-2.2561,-0.1048,1.4829,0.9358,0.2685,
0.4356,-0.0240,6.0206,2.4851,3.9734,-0.0191,0.7579,0.1863,
2.1050,1.0518,1.9941,-0.6782,0.5887,-0.6891,-0.4419,-0.4493,
1.0130,-6.7195,-0.2350,1.6032,1.1883,-0.0385,2.1445,2.2537,
0.4113,13.5994,6.1223,-0.4143,1.4267,-2.9059,-0.7665,-1.6151,
0.5034,-2.6412,-1.5296,0.0328,0.9288,0.3582,1.5199,0.4442,
0.0326,0.0290,-0.1731,-0.0943,2.0120,0.0617,0.1309,-0.1897,
-0.8784,-4.5095,-1.4624,0.4897,0.8552,-0.2904,0.9262,0.2781,
-0.2780,-0.1614,-1.9035,-0.1390,0.2552,0.6998,1.1113,0.1456,
-0.5486,-6.7846,-8.2870,-0.9493,-0.2701,-0.0248,1.1186,0.3414,
-0.0029,0.6516,0.1635,-0.0713,0.0297,-2.5654,-0.0919,-0.8726,
-0.0642,-0.3950,0.2389,-0.3365,1.0852,-0.2958,0.2596,-0.1405,
-0.4710,1.6764,2.3481,-0.0062,-0.5942,-0.2085,-0.1989,-0.3269,
0.7603,2.6649,2.2919,0.7665,2.9328,0.1983,0.0426,0.0325,
2.1884,-11.1186,-4.2967,-1.0645,-0.4653,0.4731,-0.3989,-0.1377,
0.2272,-0.2138,-0.1763,-0.6141,-0.0956,-0.0861,-0.5304,-0.2017,
0.7269,0.5373,4.5960,2.8051,2.6729,-1.0406,0.5968,0.0017,
0.5689,-10.7271,0.2340,2.8292,4.8831,0.0045,3.2472,1.7723,
2.1166,0.5726,1.4733,1.0068,2.8236,3.2290,-0.0905,0.1577,
-0.0246,7.0376,5.5854,-0.5355,1.8286,-0.5691,-0.5320,-0.2538,
0.0078,-0.0449,0.6149,0.0891,0.9454,0.7987,0.0264,0.3741,
0.0055,-0.0134,-0.7231,-0.0234,3.4138,0.7793,1.3958,0.5373,
1.2866,1.8833,2.4218,0.5995,0.3791,0.0114,1.2675,0.3896,
-0.3817,-4.8348,-2.6708,0.9787,0.2391,-2.9873,0.1654,-0.4354,
1.5862,2.3851,3.9947,-0.0369,0.1188,0.0496,-0.0617,-0.3363,
1.1077,9.0722,6.2208,0.4350,-0.0527,-0.3346,-0.0473,-0.2651,
-0.4437,-4.5325,-1.2451,0.1797,0.5526,0.0062,0.6695,0.0045,
0.0636,1.8757,2.5689,1.7057,3.2982,-0.0285,0.0190,-0.1425,
0.6891,-4.1256,-2.0953,0.9206,0.5232,-0.0614,1.0730,0.7058,
1.8274,0.0051,0.5577,0.3501,2.6467,0.0435,-0.0169,-0.1631,
0.2479,-3.0326,-0.0979,2.2873,1.9720,-0.4817,1.9733,0.1847,
-0.0409,3.7906,0.2756,-3.5545,-0.7492,-1.7981,-0.5253,-1.4120,
1.4964,0.8671,1.1404,1.1676,3.3798,0.2807,0.1219,0.0204,
-1.0943,-0.0877,-0.5089,0.5975,-0.2596,-0.0445,0.1669,0.0011,
0.1927,0.6413,3.2624,3.1120,3.0703,0.0610,1.0529,0.7046,
0.2193,-6.8381,-3.0665,-1.2227,0.2582,1.8804,1.5401,1.8200,
1.8523,-0.0453,2.2987,0.0745,2.6661,-0.0129,0.0275,0.0547,
0.0569,-0.0710,0.0098,0.4979,0.9164,0.4031,-0.2356,-0.2332,
1.3664,0.1487,5.5659,5.2755,3.9881,-0.3498,0.4118,0.3797,
1.5023,5.0389,4.4996,1.0707,2.6548,0.9412,0.4429,-0.1434,
-0.8371,-0.6520,-3.6195,0.1525,-0.4700,-0.2560,0.0938,-0.0130,
0.8252,-3.0448,-0.0158,2.6083,2.1405,-0.3629,2.7101,0.6428,
6.7628,0.0846,7.7466,3.0552,0.9583,-0.1456,0.4937,0.2827,
-1.4249,-4.2280,-3.3615,1.9899,0.0666,-0.3508,1.5432,0.4269,
0.0577,-0.6262,1.0131,0.5571,0.9793,0.8927,0.7536,0.2702,
0.8229,0.9476,0.0251,1.7940,1.7818,0.3006,0.1065,-0.0061,
-0.1511,-0.8915,0.1391,0.1859,-0.1154,1.6685,0.6588,1.1935,
0.4406,1.0449,4.6837,2.3916,2.6475,-0.1074,0.0800,-0.1055,
0.4642,-0.1722,0.3341,2.8364,4.1202,0.6692,1.3033,1.3370,
0.4456,-0.3034,-1.5082,0.2944,0.8948,0.0917,0.6258,0.6282,
2.5289,-2.1723,1.5436,4.8519,1.4550,-1.1156,0.3484,0.7838,
-7.3408,-3.0628,-10.9777,-0.2156,-0.7791,-0.4865,1.3967,0.0460,
1.4550,16.2233,13.6026,0.1687,2.9652,-1.4486,-0.0602,-0.3851,
-0.0334,6.2263,7.7161,-0.0945,0.3091,-0.3580,-0.3436,-0.3462,
0.5426,-0.2213,1.6477,0.0060,1.8007,-0.1635,0.3736,-0.1480,
0.3367,1.8134,4.4263,2.6322,4.7062,1.3681,0.3092,1.3466,
0.4779,-2.8450,-0.4203,0.6509,0.1801,-0.9731,0.1235,0.4010,
-0.3801,-1.7018,-9.9162,-0.9563,-0.0942,0.1522,0.0477,0.0185,
-0.4563,2.3431,1.0102,-1.2380,-2.4878,-0.8552,-1.4374,-1.5330,
-1.4393,-3.0572,-3.0690,0.1722,1.1200,-0.0623,0.9865,0.4099,
0.4615,-0.2355,0.6467,3.5424,0.0121,-1.5082,0.8545,-0.3001,
-0.0483,-0.2085,-3.2621,0.0032,0.0738,0.4514,0.3063,0.0291,
0.3349,-0.9896,-0.5212,-0.1094,-0.0963,-0.1849,0.2597,-0.1951,
0.3295,-2.9282,0.0159,0.7253,1.4542,-0.0164,1.6451,0.3819,
-1.9027,-0.1029,-8.3011,-0.8872,-1.6740,0.1238,-0.0394,-0.3946,
1.1548,0.2830,1.2739,0.5383,1.1622,-0.3991,-0.0242,-0.2915,
0.9656,-0.1403,-0.0044,-0.6752,0.0462,0.2916,-0.0416,0.1524,
-0.2178,-5.5954,0.0998,-0.0330,0.6917,2.6778,1.2309,1.9754,
0.7487,-0.1331,0.4349,0.1503,2.8731,-0.2118,0.9619,-0.2595,
1.4480,2.7984,4.2648,0.3690,0.0884,0.1307,0.0672,-0.0132,
1.1862,-3.5317,-0.0538,0.6257,0.5528,-0.5186,1.4072,0.0446,
0.2513,0.8972,1.8927,0.3424,1.4117,0.8724,0.5825,0.0841,
-0.5093,-2.1768,-0.3270,3.5226,0.4646,-0.8315,0.5922,0.0301,
-0.2445,0.0160,-3.1433,-0.4019,0.1612,1.4634,1.0647,0.1988,
-0.7228,2.1089,-0.2013,-0.0384,-0.1075,6.0307,-0.3454,0.3484,
-0.0770,2.7032,3.6461,-0.0313,-0.4541,-1.1321,-0.9886,-0.7638,
0.8555,-9.3374,-0.5644,-1.1731,0.0902,0.7192,0.5846,0.4571,
1.5500,17.6481,18.0987,0.3959,6.6265,-1.3427,0.2499,-0.1964,
1.1517,7.3554,12.7154,5.1022,3.1003,-0.1860,-0.0970,-0.3357,
-3.6792,-1.0146,-0.5603,-0.1897,0.1371,0.0573,1.9137,0.0412,
0.0056,2.1860,1.3802,-2.6704,0.0445,-0.7832,-0.2437,-0.4716,
0.1049,-0.0512,2.0317,2.7106,0.8307,-0.6798,-0.0214,-0.3299,
0.0005,-3.8508,-1.1721,0.1573,2.2039,0.1296,2.1541,1.5155,
0.9635,-10.4456,-2.7803,1.1748,0.8387,-0.0416,0.9740,0.3409,
-0.7881,-7.5436,-4.1131,-0.8719,0.2399,-0.0026,2.1819,0.2492,
-0.0170,4.6203,7.6865,-0.0792,0.5312,-2.2015,-0.6815,-0.8350,
2.0296,0.7904,5.8033,0.0627,-1.0972,-1.4210,-0.4219,-0.7587,
-0.2619,0.0419,-0.0390,-0.1596,1.0475,0.0700,1.1895,0.0861,
0.9164,-2.0885,-1.8223,2.5276,0.9805,0.0734,0.7463,1.6215,
-0.5842,0.0125,-2.4667,-1.1669,0.0050,1.2370,0.9455,0.1536,
-0.1193,-3.8004,-0.0274,2.7032,0.4160,-0.7021,0.4470,0.0816,
0.3786,-0.0891,2.1053,1.2787,1.6814,0.4515,0.2075,1.8035,
-1.0809,-5.8908,-7.6774,-0.0489,-0.8950,-0.5058,0.1732,-0.2567,
1.8651,7.6950,14.3548,0.6611,0.6650,-5.2886,-0.3177,-1.7583,
0.9613,1.6756,2.9310,0.9628,0.0501,-0.4539,0.0202,-0.1107,
-0.0619,-0.0222,0.0136,0.1049,1.8476,1.7796,1.0119,0.2445,
-1.4001,-3.1589,-2.9813,0.3572,1.3413,0.0337,1.2725,0.6028,
-0.0404,0.5991,0.9291,-0.0091,1.2768,0.0983,0.2151,0.1734,
-0.3672,1.8848,-0.1879,-1.7667,0.0797,1.3237,0.3401,-0.0151,
3.0865,-9.0169,-0.7188,-0.2340,0.5192,-0.5328,0.5174,0.4554,
0.3824,0.3402,3.8984,0.3392,1.3731,-0.0721,0.1401,-0.2520,
1.3150,2.4531,0.9664,-0.0700,-0.4515,-0.0662,-1.4951,-1.5382,
1.6454,-6.9410,-5.6259,-0.9218,-0.6119,0.4361,0.1007,1.4481,
-0.0132,-0.3155,0.3416,-0.0665,1.1542,-0.0593,0.2014,-0.0477,
-0.9451,-2.6155,-1.1650,0.5608,2.1810,-0.0168,3.6014,0.9492,
2.0741,0.8297,4.2264,4.5384,0.8062,0.3576,1.2411,2.2639,
-1.0253,-0.5237,-1.5155,-3.3907,-0.1047,0.2029,-0.5095,-0.5875,
0.4955,5.2924,2.2974,0.0460,0.1757,-0.1129,-0.4587,-1.4476,
0.0995,-4.9990,-1.4802,0.4401,0.5654,-0.9030,4.1302,1.1086,
-0.0126,1.5137,2.6080,1.2658,1.4016,0.1467,0.0068,-0.0248,
4.0796,4.2308,4.6281,1.9266,3.0809,-0.0708,0.9458,0.1671,
0.9490,-2.0152,-5.3786,-0.5014,-0.1129,0.3517,-0.2210,0.0754,
1.3415,-0.2234,0.4748,0.2528,1.3118,-0.0159,0.7639,0.1978,
2.7574,12.9927,9.1934,-0.0970,0.1782,-2.4795,0.0056,-0.7171,
0.0174,13.9519,0.3571,-0.6896,-1.1658,-0.4192,-1.3327,-1.7531,
0.5481,3.8861,3.7475,3.5035,2.7760,-0.2438,-0.0789,0.0084,
0.3439,-2.5846,-0.8287,-0.1718,0.1389,-0.2784,-0.2998,0.2547,
1.1342,-14.1188,-7.9655,-0.1752,-1.6326,0.8058,-0.0939,0.4728,
0.6067,2.9092,5.7069,2.0482,4.1430,-0.0693,0.1039,-0.0029,
-0.0451,-0.2404,-0.0060,0.3585,2.7076,-0.7300,1.6515,0.2116,
-0.6040,1.4123,0.3737,-0.1093,0.5965,1.6163,0.2310,0.8059,
1.2001,-3.7939,-8.5701,-2.7784,-1.4185,-0.0750,0.2052,-0.5577,
0.7380,-0.1801,-0.6242,-2.6723,-0.1647,2.5255,-0.0023,0.4340,
4.6636,-7.3782,-0.0310,2.4961,2.8452,0.1321,1.5964,2.1660,
0.7393,-0.0723,-0.2440,0.4921,0.0877,0.0797,0.1487,0.3496,
-0.7819,0.3265,1.1967,2.0797,0.3885,-0.7745,-0.8316,0.0463,
-0.0700,0.0048,-0.7353,-0.9868,-0.7262,0.6896,-0.0387,-0.1698,
2.4534,1.3512,9.7245,0.8844,6.9249,0.1338,1.8540,0.3342,
0.7885,-0.5752,-1.4210,-0.0075,0.1479,3.6332,0.9920,1.3298,
-1.4805,-12.5859,-9.0824,-0.8332,-0.3830,0.3047,0.9857,0.5451,
-0.5885,0.6092,1.0913,0.5933,2.6325,1.7475,0.8267,0.3882,
4.5969,-0.0499,0.7093,0.5850,2.5385,-0.0099,0.1673,-0.0194,
0.7248,1.7156,1.7705,1.3355,1.8035,-0.0250,0.0897,0.0598,
-0.6309,7.8631,5.7208,-0.2810,0.0142,-0.8393,-0.6797,-0.9528,
1.1177,-0.2206,2.2221,0.9416,-0.1134,-0.1075,-0.3093,-0.0672,
0.0740,-2.4419,-3.4535,-2.2469,0.0189,0.0998,0.5889,0.0644,
-1.0762,1.5927,1.2333,-0.2836,0.2514,-1.3080,-0.6922,-1.6365,
0.1699,7.9631,4.6801,1.0883,2.6674,-0.4327,-0.0310,-0.6973,
0.1244,0.1155,1.3725,0.1824,1.8282,0.7081,-0.0178,-0.1532,
2.5998,-6.8316,1.4031,2.5981,1.6608,0.4129,4.0982,2.9415,
2.0948,7.8728,5.9614,0.2459,1.8055,-1.3848,-0.1129,-0.5968,
-0.2574,-1.0020,-1.1596,0.1146,1.0764,0.5750,0.2815,-0.0154,
-0.3287,3.3815,0.0631,-2.9654,0.2375,-1.4302,0.3040,-0.5118,
0.9980,-0.8423,-0.0583,1.1205,0.2909,-0.7526,0.1625,-0.1389,
4.8703,-0.7515,0.4011,3.4906,5.4985,0.1512,0.3103,1.3516,
0.2604,10.9913,1.3498,0.2929,2.6554,0.0460,-0.2163,-0.2631,
0.1791,0.5191,-0.7412,0.4288,-0.7528,0.0481,-2.8992,-0.5916,
-2.8217,-1.5951,-4.0687,-3.3615,-1.3907,-1.1355,-0.1018,-0.3449,
0.1211,-0.2619,0.1766,-0.9192,0.0293,-0.3771,-0.3971,-0.1963,
1.2458,-4.3386,0.3211,3.0985,2.5803,0.0106,0.6467,0.7285,
0.8593,-0.0141,5.1686,0.4662,1.9829,-2.3611,0.2885,-0.5991,
1.0867,0.2648,0.9875,0.0918,0.3534,-0.2758,-0.1028,0.0684,
0.2562,7.6640,14.4874,1.3706,3.1837,-0.2464,0.0819,-0.1069,
-0.5346,7.0107,4.0605,-0.1698,-0.0925,-0.2939,-0.4785,-0.6541,
0.0379,0.7611,1.4263,-0.0063,0.4821,-0.0823,1.4224,-0.1067,
1.4252,4.1672,0.6283,0.2220,0.5594,0.4064,-0.7792,-0.2884,
0.1142,-0.6666,-6.2084,-2.7355,-0.1218,1.0503,0.7720,1.1762,
0.2397,-0.8869,-3.8898,-1.0389,-0.2058,0.2797,1.0562,0.1510,
-1.8486,2.2744,-0.0742,-0.2684,0.0065,-0.3842,0.1171,-0.0577,
4.0396,0.5849,7.6964,2.3490,3.0786,-0.3691,0.0301,-0.2105,
1.0541,-4.8970,-0.5299,-0.1066,0.8029,0.0686,2.2833,0.3939,
-1.8721,-1.2075,-4.6703,-0.1167,-1.1128,-3.6844,-0.7703,-1.2831,
4.0938,2.6935,14.1751,1.0514,2.4745,-0.0561,0.3826,0.9186,
-0.0279,-1.4247,-0.1072,-0.0866,0.1128,-0.6544,0.3583,0.1994,
1.7315,-1.0059,-1.0740,0.6663,2.6521,0.0585,0.9066,0.0893,
0.0122,-0.0126,-1.1595,-0.0365,0.0902,0.0030,0.1672,-0.1287,
16.7345,2.2432,3.2335,-0.0303,0.5534,-0.0443,-3.8090,-0.7501,
0.7885,1.8685,3.7592,3.5363,2.4038,-0.2402,0.0616,-0.0233,
0.2036,2.0968,4.3640,-0.5662,-0.9686,-0.5556,-2.1758,-0.7782,
-0.2185,0.3592,0.1925,-0.6265,-1.5563,-0.8606,-0.6941,-0.7032,
0.3799,-0.7301,0.1263,-0.1065,-0.0133,-1.0243,1.9915,-0.3482,
-0.1350,-1.8435,-2.3433,0.7684,-0.1346,-0.4737,0.1297,-0.0142,
-0.0233,3.8126,6.6863,1.3359,2.0487,-0.3951,-0.1484,-0.0804,
-2.1838,-0.0337,0.1059,0.1627,0.0463,-0.6560,0.2197,-0.0047,
0.5223,3.2823,6.4805,2.4188,1.3619,-0.1486,0.1838,0.0189,
-5.1535,-6.4308,-6.4052,-2.6575,-0.4259,0.6901,0.2715,-0.1509,
2.5290,-1.3890,-4.2636,-0.1167,0.0006,-0.0466,0.2347,0.0027,
1.4714,17.0825,12.6588,0.7492,2.1682,-1.1016,-0.0237,-0.4351,
0.0082,-1.8794,-2.1566,-0.0319,1.2418,4.2342,1.3456,0.5679,
-0.0634,5.0437,0.0942,-1.0919,0.3731,-0.2726,-0.5791,-0.6988,
1.4013,-11.5071,-4.9078,-2.3786,-0.5127,0.3587,0.6930,0.4826,
0.2081,-8.0490,-0.3099,2.4265,0.4581,-0.1938,3.4066,1.9618,
0.2151,-1.3741,-0.4813,1.1116,0.1353,-1.8829,2.9655,0.5694,
0.0151,-5.1915,-5.4373,-1.8885,-0.9890,-0.6216,-0.4552,-0.5531,
0.1532,-2.3120,-0.1351,0.5101,0.6293,0.0766,0.8283,0.6493,
-4.8837,6.1734,-0.0099,1.3889,4.0405,1.3451,0.8717,0.1079,
5.6687,2.5831,7.7033,3.0652,3.8625,-1.7545,0.3006,-0.3545,
1.2574,0.0032,0.3620,0.2411,0.3246,1.2028,0.1619,0.4277,
1.2117,0.3050,1.5189,-0.6813,0.4889,-0.5225,-0.6701,-0.8490,
-0.3054,-1.8814,-0.2763,-0.7026,-0.6930,-1.4797,0.2824,-0.6224,
-0.0250,4.0363,4.5355,0.2264,2.5074,0.1846,-0.3571,-0.2057,
0.3542,9.0767,3.0736,-0.5869,-0.4848,0.1280,-0.2085,-0.1531,
0.4581,3.0693,11.8468,0.1279,1.9439,-0.8041,0.4620,-0.0355,
0.8359,-3.7692,-0.5298,0.9384,1.9601,-0.7728,4.0459,0.1713,
0.4489,3.7857,0.7397,2.0561,-0.0045,-0.8705,-0.5901,-0.5615,
-1.6146,-0.0740,-3.9391,-2.1356,-0.4748,0.2592,0.2189,-0.0294,
-0.0676,-0.7025,-1.0167,-0.0099,0.2820,-0.1278,-0.0953,-0.0266,
-2.2908,-2.6351,-17.5463,-2.5046,-1.5059,-0.1625,0.5590,-0.1391,
-1.2005,-5.8036,-4.6484,0.2387,0.2135,-0.8660,1.2271,0.5028,
-0.0642,-0.1635,-2.2240,0.0686,0.7943,0.7886,0.0825,0.6564,
0.1915,-4.2277,-8.7555,-0.7060,-2.8674,0.2381,-0.0073,0.0538,
0.7361,1.2105,2.9743,0.1442,3.9428,0.4927,0.3544,0.2143,
0.0979,-2.8236,-0.3634,5.3615,2.0280,-0.3407,0.5458,0.8778,
0.0101,1.4213,1.7218,0.8503,4.3840,0.5088,0.3711,0.3132,
10.7332,9.4989,12.6970,1.4579,2.1807,-0.0334,-0.3955,0.0110,
1.3127,4.7213,1.8726,-0.3992,0.5163,-0.6440,-0.2178,-0.2189,
2.1330,-5.8629,-1.7049,0.0577,0.0419,0.5138,0.4467,0.5683,
2.9233,-7.6384,-0.7766,-0.1548,0.0523,1.7395,0.1334,0.3574,
-1.9889,-1.1742,-1.6793,-0.0316,1.9174,-0.0694,1.4077,0.0584,
0.0382,2.8227,1.3158,0.1592,2.5413,0.0161,-0.0460,0.0243,
0.6126,-2.0164,-2.0092,0.8144,-1.9770,-0.7445,-0.3204,-0.0501,
0.4998,-1.1143,0.0613,0.6252,0.5581,0.0767,1.2135,0.1897,
2.9255,-2.7332,2.6540,4.8487,1.3359,-0.0296,1.5719,1.1782,
-0.2002,0.4993,1.6286,0.7712,3.0803,0.1825,0.8228,0.4003,
5.0882,-3.4848,0.2344,6.1737,-0.1104,1.1065,0.4508,3.1460,
-0.7294,-1.4842,-6.8548,-3.7949,-0.1133,0.5284,2.1419,0.2013,
0.5005,0.3569,4.1183,2.8617,1.5325,-1.2868,0.0414,-0.3032,
0.1173,-1.4723,-2.3815,2.6372,1.2480,-0.1709,0.1296,0.2160,
6.3345,0.6753,0.0019,0.3412,1.1471,0.1682,-0.1286,-0.0221,
0.1451,-6.5569,-0.6337,1.9713,1.6553,0.1198,3.3407,1.6814,
-0.2088,0.3097,0.3360,-0.9271,-0.0679,-0.0110,0.0132,-0.5327,
1.0579,-1.4849,1.8689,0.3152,0.7416,-0.8474,0.2586,0.0684,
0.9130,-5.5152,0.0084,-0.0790,-0.1511,-0.2650,0.1682,-0.6720,
0.2501,-5.3036,0.2626,3.4611,2.3189,-0.0786,2.3294,1.9416,
1.1802,-1.5275,-0.0951,0.8412,0.2198,0.5890,-0.1456,1.0052,
0.6136,-2.3635,-0.3510,-0.0173,2.0007,1.5201,-0.0549,-0.1296,
2.6283,0.2534,1.2569,-0.3253,1.0133,1.3140,-0.0484,0.3437,
0.5874,0.5416,1.8974,-0.1969,0.5724,0.4108,0.3822,1.7101,
12.7760,-2.0885,0.8960,3.8617,2.2324,0.2769,1.0368,1.7829,
0.8126,-0.5884,-0.5466,-0.4214,0.7041,-0.2363,2.3080,0.4053,
2.5955,0.0508,7.1969,2.4547,1.9679,0.1514,0.0201,0.2223,
1.3926,0.6504,7.4348,2.6499,2.3363,-1.4351,0.8094,-0.1118,
0.5141,0.4555,0.9898,0.9049,1.0650,-0.2039,-0.1401,0.0079,
0.6396,-2.9324,-0.4647,0.4604,2.1469,-1.1205,1.1712,0.3937,
0.5231,-2.0068,-0.9497,-0.5150,0.1016,-0.2248,1.6887,-0.0433,
0.3793,0.7874,4.3061,4.4143,5.1557,0.2210,0.4444,0.8186,
0.0302,2.2737,2.9663,1.3803,3.4544,-0.3809,0.1427,-0.1269,
1.2548,0.6906,2.2611,0.5444,2.2105,0.3157,0.4037,0.2075,
1.5975,0.6632,0.7276,1.9168,0.5406,0.0798,0.5691,0.0558,
0.2750,1.6155,9.4851,0.1843,1.0835,-2.8395,0.4375,-0.3514,
0.8276,2.2091,9.6654,1.5567,4.5699,-0.1271,-0.0102,-0.1578,
-0.1346,-0.0978,2.8031,2.0735,2.0278,-1.6325,0.4941,0.0104,
0.0664,-1.5558,-0.6506,0.5570,0.0910,-1.7661,0.7935,0.1011,
0.8379,2.4025,5.4775,1.0807,3.6541,-1.0551,0.1404,-0.5490,
0.0248,3.7600,2.7636,-0.2585,0.5863,0.1352,0.1515,0.3063,
1.1700,0.0221,1.6296,1.4092,3.2022,-1.3016,0.8366,-0.0669,
-0.2289,-0.0495,1.2647,3.5856,7.6421,0.3659,2.6078,0.1435,
0.6535,-0.0838,-0.9278,0.5312,2.8385,-0.4566,1.3824,0.0561,
2.5770,-2.2289,0.5338,1.1066,1.3001,0.0106,-0.1825,-0.0494,
0.1664,-5.9268,-6.3589,-0.0427,-0.0821,3.2346,0.1009,2.1936,
-1.5040,-9.2885,-14.0946,-1.0862,-1.0438,-0.0591,1.4566,0.1390,
-0.1356,-1.6398,-0.8837,0.6597,1.9554,-0.1298,0.6977,0.0599,
0.2427,-4.9664,-3.8861,-2.1229,-0.2593,0.6370,-0.0869,0.3936,
-2.6588,-1.3245,-0.7384,0.6223,1.6470,-0.0531,1.7886,0.3048,
0.0785,-0.5034,2.6695,0.1485,1.8796,-0.2852,2.9634,1.2352,
-4.2357,-4.4058,-6.6757,-0.0073,-1.4460,-0.6663,0.1504,-0.8361,
0.0053,-2.2119,-11.8788,-1.0852,-0.3325,0.0855,1.0706,0.5328,
0.1608,15.2050,1.0600,0.6958,0.9203,0.1143,0.3229,-0.1944,
-0.1903,1.0281,0.3001,-0.4955,0.1685,1.7940,-0.0270,0.9098,
-0.1927,0.3798,1.7083,3.2224,0.7470,-0.6161,0.0547,-0.1013,
7.1615,0.9503,4.8952,0.3118,1.3613,0.0615,1.1054,0.1989,
-3.3834,-7.4795,-6.3116,-0.6908,0.3526,0.0968,4.1420,0.7271,
-0.2902,-7.1327,-10.7016,-2.8415,-0.8858,0.3034,0.0214,1.1006,
-0.3502,-2.9436,0.1072,1.1242,2.1457,-0.1828,1.0428,0.3622,
2.9065,9.3555,6.2050,0.5918,1.6801,-0.5721,-1.3318,-1.4094,
-2.0412,4.6116,-0.4162,0.5478,2.4088,-0.4844,1.9348,-0.2046,
-0.2962,-3.2419,-0.5557,-1.0764,-0.4719,-0.6165,1.7673,0.0568,
0.4279,1.6287,2.3126,1.7402,0.0719,0.4247,0.0588,-0.0313,
1.8186,0.5137,3.0569,1.2227,4.2394,0.8442,0.0603,0.0319,
0.0217,-0.2809,0.3595,-0.3036,-0.1940,-3.1149,0.0527,-1.1006,
-0.1618,-0.5113,0.9220,3.4544,3.7348,-0.0422,0.9549,0.5405,
-0.2711,-3.6298,-3.0177,2.1759,0.0624,-0.5383,3.3381,0.5582,
-0.5031,-3.7468,-0.7232,-0.2251,-0.0686,-0.2281,0.6570,0.0233,
0.3308,-1.7677,-0.4374,0.8587,0.6991,-0.0428,1.3956,1.5453,
0.4986,0.0624,2.7199,-0.2570,0.6314,-0.0853,0.9645,-0.1620,
0.3187,-12.6390,-0.2065,4.1497,0.8933,0.0459,1.9849,1.0369,
0.3471,-0.5241,-0.3941,1.4991,2.1848,0.3123,0.8093,0.1075,
1.1856,0.1642,0.1302,0.4247,0.0956,-0.1231,-0.0728,0.0641,
-2.6665,2.0346,-2.0325,-0.8709,-0.1078,-2.1327,1.4161,-0.2202,
0.7157,0.2292,0.4492,2.8897,3.8055,0.2825,0.3449,0.2660,
0.0098,-1.2372,0.7740,-0.0704,-2.1514,-1.0609,0.0986,-0.4941,
0.5937,1.2539,2.0179,0.1420,1.6043,-0.5397,0.1482,0.0720,
-0.2715,-3.6797,-1.1882,-0.8014,-0.4348,0.3166,-0.2889,0.5907,
2.1064,-0.2677,0.1704,1.2206,0.1436,0.2179,-0.0804,-0.0046,
-0.2488,2.7954,-0.0889,0.0615,-0.5732,-1.0346,-0.4810,-1.0326,
1.6776,8.2460,4.2918,1.2259,2.7076,0.5803,-0.0454,0.0216,
0.3194,0.8471,2.1735,0.9178,2.4625,-0.0897,0.3638,0.0788,
4.2352,-4.8063,-0.3388,2.5053,0.0311,0.8205,0.1338,0.6843,
0.5124,-0.5165,0.4901,1.2742,2.0901,0.1304,0.0276,-0.1704,
0.2631,4.8725,0.9137,-0.2133,0.9908,-0.1443,-0.1261,-0.1617,
1.6890,-0.1230,3.1043,0.1242,0.2775,-0.0384,0.5889,-0.0397,
-0.6324,-1.6111,-0.7471,-1.4926,-0.0943,-0.4950,0.7583,-0.1599,
1.8318,-3.9806,-0.4733,1.2587,1.2378,0.1746,2.0347,0.6675,
2.0310,0.8516,4.1742,0.6583,0.0017,0.8689,0.0504,0.1184,
1.1585,10.7649,1.8645,-1.6938,0.1176,-0.8070,-1.9079,-1.3129,
0.2352,-9.7078,-0.3284,2.1515,1.2036,-0.2316,2.2737,0.7156,
0.9730,0.8852,0.8762,1.0716,4.5757,1.2901,0.1596,0.3298,
0.6146,4.6768,5.3973,0.6521,0.5735,-0.5839,-0.0665,-0.4326,
-1.1815,-0.1713,-0.9254,-0.0246,0.4526,2.4767,1.0447,0.7536,
-0.2725,-0.0427,0.8567,0.6532,2.9995,-0.4615,0.2737,0.0306,
-0.0477,6.3027,7.7803,-0.1761,1.0905,-1.8914,-0.1105,-0.6713,
