Cancer_1,Paracancer_1,Normal_1,Cancer_2,Paracancer_2,Normal_2,Cancer_3,Paracancer_3,Normal_3,Cancer_4,Paracancer_4,Normal_4,Cancer_5,Paracancer_5,Normal_5,Cancer_6,Paracancer_6,Normal_6,Cancer_7,Paracancer_7,Normal_7,Cancer_8,Paracancer_8,Normal_8,Cancer_9,Paracancer_9,Normal_9,Cancer_10,Paracancer_10,Normal_10,Cancer_11,Paracancer_11,Normal_11,Cancer_12,Paracancer_12,Normal_12,Paracancer_13,Normal_13,Cancer_14,Paracancer_14,Cancer_15,Paracancer_15,Normal_15,Cancer_16,Paracancer_16,Normal_16,Cancer_17,Paracancer_17,Normal_17,Cancer_18,Paracancer_18,Normal_18
35513.7,23685.3,26616.7,37537.2,35054.3,24840.8,21883.2,73703.3,44598.1,19720.1,79054.5,0,74660,173131,28669.1,0,0,98311.1,31120,0,0,63061.6,136253,79544.6,62290.8,0,143486,30133.2,31583,57463,59916.9,50505,56753.7,32988.1,38416.6,79536,52275.8,0,26224.2,83374.3,75430,136000,0,42421.6,81599.2,45988.9,102362,0,26933.1,27349.5,141780,0
8322.29,0,12088.6,0,3896.17,0,17436.6,0,0,8601.51,0,9257.35,10913.8,0,4227.26,0,0,2216.29,14927.6,11134.4,0,8941.34,0,0,8054.87,0,0,11260.8,0,5200.97,13336.1,0,0,14379.7,7856.98,0,0,9570.69,16783.1,10185.7,27140.5,0,10920.4,13722.7,0,8615.63,0,11482.7,9066.11,18350.2,0,13762.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11458.1,0,0,0,7805.36,0,0,4505.6,0,833.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201848,138150,257449,93498.1,286532,665099,80763.6,211207,209003,199265,121691,227222,71529.3,229140,249440,235560,25653.5,177703,77692.3,372692,310032,31614.7,209949,268526,49646.3,193885,100173,71787.3,139665,131148,26719.6,116302,145934,44748.4,57836.6,120908,65940.5,209683,106567,202729,110656,93053.2,204012,147310,180314,286499,91933,213854,382556,152291,87623.1,319148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53314.5,0,0,162718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1751.13,0,0,0,0,0,661.028,1336.27,0,0,0,0,0,0,0,23798.4,0,0,0,0,0,0,0,0,0,108081,0,0,0,0,0,0,0,0,110233,25741,1446.1,0,0,93099.2,322.06,0,0,0,0,0,0,0,0
9000.1,0,0,28912.2,0,0,5449.01,0,0,0,0,0,291.897,0,0,29496.5,0,0,4892.09,7285.9,0,19196.1,0,0,15902.5,0,0,3947.29,0,0,9608.13,1616.74,0,5115.73,6066.98,0,0,0,0,1619.32,0,0,0,0,0,0,0,0,0,8336.36,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15450.3,0,0,23220.3,0,0,5942.51,19491.1,0,39093.2,11398.5,0,56740.7,9317.27,0,0,275779,0,17609.8,12305.1,0,0,24320.7,0,21632,0,11637.8,3605.4,23557,0,23928.4,12297,0,0,10015.6,0,17225.8,1409.1,51003.7,0,25335.1,0,1190.27,261985,0,5843.37,12772.8,19050.7,0,13872.9,11074.9
6859.48,7196.12,8974.17,18541.7,9376.43,18273.2,4968.8,0,5792.26,8805.07,0,9276.97,12263.2,0,17379,10880.5,0,5801.42,11781.2,29746.3,43575.4,11728.3,0,5854,14428.2,19735.6,21332.2,8743.54,10470.2,1460.26,7831.1,10886.9,21725.1,13873.2,14596.9,20609.5,21463.1,12914.9,12587.5,4828.66,11547.9,6963.75,14286.2,9520.88,0,14236.4,17006,7651.49,5460.98,4659.88,0,7386.37
1095.69,0,0,0,0,0,2664.74,0,0,2561.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12631.5,0,0,1551.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9503.23,0,0,0,0,0,2411.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13739.5,0,0,18193.9,0,0,9056,14516.4,0,8365.51,0,3253.09,10040.4,9808.38,0,33656.9,0,11008.2,9447.32,0,0,18748.2,8724.58,0,26309.3,0,21066.1,4645.41,0,3659.81,5445.76,0,0,4489.67,0,0,0,0,4046.52,0,18881.7,0,0,8294.73,0,0,2251.42,0,0,7971.31,0,0
16948.8,8785.05,9295.21,0,0,0,20091.7,0,0,18518.3,0,36476.7,0,15824.5,7180.5,0,20353.4,0,26315.5,0,0,10970,0,8691.64,38780.3,0,0,12876.6,0,5301.98,32590.7,35026.3,0,27744.3,0,66716.5,109444,0,21897.7,0,18060.1,15576.1,0,14432.4,0,0,122055,55955.8,0,21299.7,0,0
44765,35942.9,30842.7,22862.5,32908.7,27750.5,31213.3,67785.8,35634.9,20579.6,41403.8,30378.1,26014.7,53053.6,32886.9,215017,16417,0,75601.8,37244.8,28634.6,54563.1,50810.6,74151.8,268752,60740.2,134513,54564.6,35695.4,37324.8,32257.4,24362.5,31350.6,44064.1,37511.2,26408.2,64664.8,24371.2,31977.9,36365.1,45773.9,17030.1,23516.4,23683.3,9291.8,37922.5,33357.3,32877,60293.6,46172.8,0,32362.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22291.7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1373.82,0,0,0,0,0,1411.53,0,0,961.099,0,0,1735.75,0,0,2501.92,0,0,1594.04,1276.25,1973.78,0,0,7955.33,0,0,0,0,0,0,0,0,0,0,1263.58,0,0,1151.21,0,0
18757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.9,0,0,0,0,0,0,0,0,0,41908.3,21999.9,0,0,0,0,0,0,0,8904.8,0,0
409410,108975,69307.3,86852.8,220568,48058.1,233491,271324,113581,170127,186284,96398.5,176195,250315,81921,751554,722094,258568,306941,94207.1,100556,372731,253226,106208,224989,161304,179080,75202.9,135124,105694,168306,77247.4,100260,339130,152311,321237,147549,59962.3,284434,178490,775523,343568,54714,288758,353767,151853,259059,144264,0,77957,585146,81944.9
57234.8,53984.7,50816.8,8253.85,68729.1,56296.3,45760.6,148689,48026.8,40055.8,79585.3,56334.3,48158.2,191092,48975.6,125625,327946,119292,46520.2,22049.5,26179.4,57787.1,109057,101378,73962.1,76854.1,0,39790.1,58827.1,70758.7,67786,58674.4,55978.6,68045.2,50138.1,15943,48287.4,31643.6,45392.6,87404.4,222469,116553,36720.5,33357.7,84508.2,36328.3,66194.2,40039.9,31739.1,32191.3,55420.7,33932.6
34502.8,368125,272581,0,0,161905,67071.6,36800.5,1550490,4090.12,877131,163564,3906.29,3164810,0,0,0,176978,127925,0,328282,136704,68613.7,0,0,6304230,544510,0,0,0,0,0,0,266728,0,0,307724,0,128393,946930,402779,0,148720,176406,1074150,3368.38,0,729997,1453590,0,0,0
6856.63,0,0,4922.81,0,0,3169.03,0,0,5002.51,0,0,7901.08,0,0,0,0,0,0,0,0,5888.26,0,0,10914.2,0,0,2370.55,1861.74,0,6337.55,0,0,0,0,0,0,0,0,0,0,0,0,3399.07,0,0,6140.69,0,0,2892.88,0,0
3656.67,0,0,17554.9,0,0,4813.46,0,0,4508.25,0,0,0,0,0,5855.2,0,14569.3,7446.4,0,0,0,0,0,6173.74,0,0,0,1918.96,0,3060.84,3441.56,6702.23,0,0,13550.8,0,4120.36,0,0,0,0,0,0,0,5632.53,6680.47,0,0,4895.97,0,0
19711.5,24891.9,27646.8,0,0,34889.2,13035,44835.9,0,13678.7,0,25388.6,0,0,0,63573.8,0,0,9535.14,9676.51,25323.1,12602.7,0,0,0,0,0,19612.5,0,38300.1,9664.02,5242.98,0,11496.2,0,0,0,0,18649.8,23086.2,21451.6,0,6914.92,16053.2,0,0,0,0,0,22478.3,0,0
17657.7,0,477.205,0,2497.04,0,5609.65,3247.06,0,2927.77,0,1209.15,2300.71,1629.83,0,0,0,0,4765.04,0,0,5023.62,0,0,22058.4,0,0,3517.93,0,1685.34,19626.9,3296.58,0,4497.31,3951.23,0,0,0,4562.43,0,11777.3,6610.14,0,4252.91,8011.92,0,0,0,0,5889.74,4888.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772.07,0,0,0,0,0
0,0,0,0,0,0,0,0,20210.5,0,0,0,0,0,0,0,0,0,6215.19,0,0,0,0,0,0,0,0,0,1332.69,0,810.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185.37,10301.3,8070.96,10514.2,0,24893.6,5806.19,0,0,14227.7,6316.37,11504.1,13420.2,0,15554.3,0,0,0,10865.6,33160.1,27777.3,0,0,0,0,13300.4,0,9097.47,21190.4,5775.78,9580.43,12507.6,40014.8,10001.5,12202.7,15631,23529.9,30615.9,12785.2,17619.1,12677.1,8486.33,17050.6,10239.3,0,14957.3,23649,15738.8,21683.7,2772.26,0,20833.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11950.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7525.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9808.74,0,0,0,0,0,0,0,0,0,0,0,0,1712.84,0,0,0,0,0,0,0,0,1436.9,0,0,0,3552.83,0,0,0,0,0,0,0,0,0,0,7032.63,0,0,4435.6,0,0,0,1101.6,0,0
5662.39,0,3093.75,0,0,0,964.314,0,0,0,0,3695.03,8146.94,0,0,77133.3,0,0,9015.36,5522.85,0,0,0,0,17219.3,0,0,11547.6,0,0,9844.48,12748.2,0,37440.4,0,0,0,0,8408.09,0,2614.08,0,5469.36,5108.54,0,0,0,0,0,7547,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10810.1,8182.7,2525.73,15454.7,0,0,7757.38,3313.47,0,6279.5,0,4510.29,3951.56,0,0,60539.1,0,15255.3,10080.2,1155.52,0,5351.31,0,0,2599.79,0,9369.94,7776.79,7520.27,5316.88,7759.31,8485.38,4534.55,12399.8,8259.13,20594.3,10592.5,5100.58,8616.12,7386.84,17099.7,8303.05,1779.19,7432.58,22535.9,0,2398.7,6705.33,0,5750.37,0,3354.6
0,0,0,0,0,0,4845.92,0,0,4071.29,0,0,0,0,0,0,0,0,5834.78,0,0,14173.9,0,0,10636.4,0,0,0,0,0,11045.9,9665.99,0,9484.09,12471.7,0,11295.6,0,11835,0,16225.1,12070.2,0,10306.4,0,0,0,0,0,0,0,0
0,0,0,0,4504.75,0,4772.49,0,0,8166.77,0,14216.1,0,0,0,0,0,0,21217.1,0,0,2338.04,0,0,0,0,0,7333.45,0,0,11257.5,11337.7,0,7596.31,0,0,0,0,4884.1,0,9615.91,0,0,3495.15,0,0,0,0,0,10630.9,0,0
0,0,0,0,648793,0,0,0,0,0,25396.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.2,0,0,0,0,0,0,0,0,0,0,16494.9,0,0,0,0,0,0,0,0,0,0,0,0,0
23484.7,53701.1,135481,28180,56876.5,112204,30574.2,19714.5,64580.1,63172.6,38145.2,88352.8,52716.2,0,64817.5,77713.5,0,36443.8,135188,137200,88799.3,26701.2,60665.3,51682.9,78432.1,60939.4,41238.5,51620.7,32161.7,64118,71697.2,92961.8,73979.3,109732,89970.7,43267.3,89334.1,82108.5,66954.9,42945.1,48385.6,39717.3,157463,42224.8,10443.9,20522.8,46864,88849.7,106773,94002.4,0,107366
12634.3,0,0,0,0,0,27982.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275384,0,0
0,0,0,3478.67,0,0,0,0,0,4837.15,0,0,3389.17,0,0,0,0,0,1551.59,0,0,776.771,0,0,3675.74,0,0,2776.73,0,0,2325.21,971.149,4188.05,3319.7,1713.1,5528.89,0,0,2218.82,0,2337.95,0,0,4055.93,0,0,2137.29,0,0,1563.67,0,0
0,0,0,15294.3,0,0,5210.07,0,0,4289.08,5127.88,0,167202,0,0,0,0,16838.6,4467.73,0,0,316148,0,0,8058.91,0,0,2858.62,0,0,3716.43,0,0,4227.76,3697.85,0,10803.9,0,6467.38,6793.91,17631.4,0,0,2553.61,0,0,0,0,0,0,0,0
12127.5,0,0,7804.9,0,0,5601.02,9357.33,0,7122.86,0,6922.05,6303.55,0,0,13420.2,0,27508.5,7523.17,0,0,0,0,0,5268.11,0,0,6319.91,484.972,6617.1,11618.5,4263.75,3999.73,12535.4,5638.69,0,0,0,10728.3,0,0,0,3566.21,13212.8,0,4806.51,6787.06,0,0,8232.76,0,0
3568.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9196.52,0,0,0,0,0,0,0,0,2970.64,0,0
75044.2,165660,174623,125615,0,145513,84953.3,269871,0,100164,0,154375,57745.1,0,136080,24018.3,0,0,45185.4,8136.53,0,372563,0,0,109513,0,0,41678.2,153038,0,33272.9,73267.6,92967,59178.4,40631.5,37235.4,115063,75138.7,31606.4,125919,184523,3286.09,0,48364.2,0,159083,65608.6,98795.5,0,32455.3,0,68743.6
11599.6,0,0,0,0,0,1118.39,0,0,0,0,0,2062.49,0,0,0,0,0,14211.3,0,0,1772.6,0,0,0,0,0,0,0,0,6802.36,3862.53,0,6310.03,0,0,0,0,2002.49,0,5785.78,3801.33,0,1806.56,0,0,0,0,0,0,5972.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.736,0,0
36617.2,6426.29,12956.5,121078,0,26318.5,20711,16265.8,0,26965.8,0,12525.3,47309.1,0,22034.3,383336,0,0,13714.3,35398.2,0,27472.6,0,20708.6,169040,34908.1,95055.6,48071.8,12917.2,13795.5,10333.4,24652.6,66004.4,90158.6,77699.4,98177.7,60328.7,6434.2,41529.6,0,23929,13948.9,0,31866.5,0,41524.3,75312.4,33963.6,36894.1,34152.2,0,0
38351.4,19449.9,11754.9,42605.2,12673.4,16122.3,26724.2,34757.3,22609.2,33074.4,30027.7,18950.2,34092.9,71107.4,19639,58274.7,177969,29352.4,24718.6,12736.5,23471.5,48779.5,35270.4,22039.7,52662.4,38216.9,64662.9,32142.4,33994.7,45865.2,36899.5,29775.9,36008.3,35995.6,34172.1,112737,34701.8,22293.6,39721.5,30185.4,87290.1,55491.2,15514.9,34752.1,50206,29332.3,46703.3,34712.3,19520,17625.4,29274.6,25222.1
33537.6,27730.5,19486,55991.3,0,27569.8,33203.9,28812.8,0,73504.9,15499.1,19440.4,44812.7,0,31579.3,164800,0,0,34748,16687.7,21863.5,48521.2,21176.4,26548.3,48306.8,24376.7,46676.5,35022.7,22046.3,4400.68,51037.4,38409.2,40563.1,39196.2,40909.3,84030.9,43840.5,33241.6,78457.7,33770.9,9023.61,4570.49,13683.2,49835.5,0,23651.8,87948.3,20455.7,30756.1,24137.6,0,20625.4
41255.9,36052.1,33847.5,6232.99,68892.3,26813.6,24131.7,71773.1,41979.7,22363.9,46001.2,28679.9,18087.4,124738,35965.3,60069.7,0,35395.2,38163.6,45591.9,44038.5,30157.7,48754.3,53766.7,0,83119.3,0,20296.2,41268.8,29386,35388.2,36649.6,54911.9,40352.3,26317.4,31900.1,35672.1,55341.9,56770.9,26861.5,74120.2,58240.6,21688.4,38331.4,49966.8,28129.3,65014.3,29117.6,0,30724.9,33583.8,22682.9
1698.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686.84,0,0,0,0,0,0,0,0,1994.54,0,0,2892.01,1070.88,0,0,0,0,0,5276.87,0,0,0,0,0,0,0,0,522.901,0,0
7004.83,2641.38,0,0,0,0,4848.81,0,0,1183.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134.45,0,0,0,0,0,0,0,2661.3,0,5735.82,0,0,5621.6,0,0,0,0,0,6963.37,0,0
16309.7,0,0,17045.1,0,0,14090.8,0,8158.67,23904.7,0,0,9420.63,0,7017.15,0,0,0,0,0,0,1366.44,0,0,0,0,0,7716.51,49490.6,0,8741.9,0,0,30135.1,21943.2,0,29935.9,0,43916.9,0,0,0,0,28707.1,0,0,28481.6,54663.8,0,6322.36,0,0
0,0,0,0,0,0,430.875,0,4312.4,0,0,0,4393.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.19,0,0,1929.72,4698.18,0,0,1536.77,0,8480.21,0,1768.75,0,0,0,4986.82,0,0,5312.83,11237.4,0,0,0,0,0
26758.3,0,0,11915.8,0,0,6016.12,17442.8,0,5481.4,0,0,8549.71,0,0,0,0,0,2572.23,0,0,13838.4,0,0,10278.8,0,11112.1,3946.24,1321.5,0,3777.94,1739.42,0,0,4120.41,1305.95,0,0,2550.14,0,24493.5,10160.2,0,4191.4,0,0,33877,0,0,4459.25,0,1715.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197.68,0,0,0,0,0,0,0,0,0,0,0,3625.54,0,0,0,0,0,0,0,0
0,2128.92,0,0,0,0,0,7074.19,0,0,0,4044.95,4535.8,14838.6,9662.42,0,74072.9,0,13878.1,0,0,1527.24,21030,18209.8,0,14043.2,0,0,20868.7,11246.1,0,0,0,0,0,22677.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035.45,1326.96,0,0,5537.66,0,3838.22,0,0,4040.26,0,0,0,0,0,0,0,0,21548.4,0,0,2031.15,0,0,0,0,0,5628.6,0,0,34940.7,4356.76,0,0,4472.17,0,0,0,6830.55,0,0,0,0,5403.09,0,0,4966.47,0,0,15405.2,0,0
12731,0,10241.4,0,0,0,4874.87,9557.64,0,6850.25,0,6029.92,0,0,0,0,0,0,3716.41,0,0,5346.51,0,0,0,0,0,3236.78,11482.7,7177.64,4566.8,8313.26,0,7421.79,8052.93,0,0,14273.8,10033,14110.8,8856.12,0,8272.33,5464.4,0,9458.07,0,10261.8,14963.8,3704.71,0,0
8668.48,12717.8,19630.6,26557.2,37900,10182.9,9851.3,14387.1,42833.8,8838.19,37656.8,23630.1,10368.5,62048.1,11270,0,0,32454.4,7192.74,13579.4,19044.8,11725.2,22774.9,19099.4,12857.2,12900.5,12282.7,2264.15,15135.9,13131.6,4821.79,8425.31,9738.4,11848.3,9675.79,11314,35184.9,18468.2,16955.9,16407.2,20295.8,18158.1,19035.8,15169.8,132111,23727.9,14799.1,14008,16576,6522.16,52058.2,20036.2
0,0,0,0,0,3006.45,0,0,0,11414.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21896.5,56706,48383.3,45574.8,0,53567.3,26965,51374.8,88653.9,21752.3,71698,81635.9,40030,176405,54103.5,52216.5,0,58993,26343.5,58032.1,67696.2,24870.9,38589.1,54621.4,53926.5,99131.5,52496.7,17756.3,108925,37042,18487.6,52274.7,119899,32673.2,32316.6,93157.8,95612.9,57240.9,19036,107400,21590.4,25946.5,80471.1,22666.9,34277.6,79307.6,59784,124373,158071,7583.75,32772.1,188694
1549.75,0,0,0,0,0,2345.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817.41,0,0,3417.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8659.3,30156.4,47634.5,16020.7,20080.4,48319,15781.7,30010.7,48939.5,10919.4,29719.7,29944.1,30650.2,49978.6,70557.8,55364.7,0,33086.5,23210.6,64092.9,99161,16003.5,40015,70037.2,31352.8,64087.3,45492.2,9859.38,15681.9,29092.8,10789.9,21303.7,80674.3,35682.6,28274,108006,49331.5,51708.9,20877.6,41613,43952.2,22754.6,64279,13003.9,20908.3,53973.7,36661.1,35565.8,56123.4,6521.16,10527.3,43044.5
15561.6,7579.34,7431.19,0,0,7477.51,8848.27,36353,0,8673.54,0,9385.9,0,0,3150.99,3541.05,0,0,19269.3,0,0,3161.18,0,0,0,0,0,10746.3,7400.26,6868.91,13952.6,5969.82,0,8688.92,10585.4,0,0,15760.8,12051.9,7016.6,7404.57,0,8164.03,13304.7,0,6535.59,0,0,0,14443.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13680,0,0,0,0,0,0,0,0,0,0,0,2656.38,0,8825.34,21708.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5727.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,424.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.318,0,0,0,0,0,18968.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008.66,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9219.41,0,0,5568.79,0,0,2339.97,0,0,0
32225.2,9456.49,13865.3,34078.8,0,0,6256.67,0,0,11265.7,0,0,14002.7,0,0,0,0,0,9380.47,0,0,11381.5,0,0,34379.1,0,0,14578.5,0,22372.3,19080.7,27126.1,13810.6,5605.25,0,0,0,0,14036.6,13422.1,14728.2,0,0,0,0,20005.4,0,0,0,25667,0,0
0,0,10023.8,0,0,14778.1,3609.28,0,0,5330.91,0,0,11817.3,0,10536.8,0,0,0,22033,18015.5,0,0,0,0,12813.7,0,0,19180.8,304827,3717.76,16065.5,600.979,20694.2,20138,6283.42,19862,22319.4,0,19786.1,0,0,0,8529.7,0,0,0,0,0,0,11328.7,0,0
7186.29,0,3567.5,0,0,11041.9,1604.88,0,0,0,0,5337.23,1178.46,0,12116.2,0,0,0,3604.49,10437,3148.94,2150.98,0,0,0,0,2939.78,0,0,0,334.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31865.8,8507.84,0,27791.2,0,0,0,0,0,0,0,0,13077.6,17188.2,0,0,0,0,0,0,0,8959.68,0,12311.2,8113.94,0,0,0,0,16596.6,0,7866.96,7594.88,0,30819.5,11069.4,0,0,0,0,0,21837.6
0,22401.6,0,0,0,0,3921.36,10363.8,0,4627.21,0,0,0,0,0,0,0,0,8514.67,0,0,5847.45,0,0,0,0,0,2871.02,0,0,2787.19,582.617,0,6238.61,0,0,0,0,531.134,0,9363.21,0,0,4300,0,0,0,0,0,1736.74,0,0
16961.8,10543.4,13663.1,14410.2,3667.59,20175.1,8052.09,0,0,14611.7,0,14118.5,12437.9,0,14568.4,25825.3,0,0,10757.2,13803.5,47249.4,12696.4,0,0,13334.8,0,0,15177.2,13213.4,2318.93,40571.4,13367.4,16677.2,21183.9,19313.3,53245.7,29484.4,10255.1,18854,13795.7,3800.47,5042.37,8575.04,11936.5,0,20915.7,25157.8,16278.8,8535.75,9813.61,0,16412
0,0,0,0,0,0,582.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.356,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6478.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005.01,0,0,0,0,0,6479.6,0,0,9495.92,0,0,0,8703.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11802.4,0,0
0,0,0,0,0,0,601.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7818.98,8699.06,0,47276.2,54132.2,0,7398.03,0,0,0,0,0,0,0,0,0,0,0,1871.73,62586,0,5590.01,0,0,49243.1,0,38620.5,2043.89,0,0,220.082,0,128432,670.733,1100.41,0,0,0,6555.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6288.72,8889.89,0,0,27353.2,0,0,0,0,0,0,0,0,7052.52,0,23493.5,0,0,0,0,0,0,24198.8,0,0,12452.2,0,0,22465.7,14067,0,0,0,12207.2,0,0,0,0,7637.43,0,0,0,0,0,0,0,0
2703.69,0,0,0,0,0,730.072,2192.85,0,0,0,0,0,0,0,0,0,0,0,20268.1,0,0,0,0,0,0,0,0,0,0,567.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10668.1,0,0,0,0,0,0,0,0,0,0,0,14204.6,0,0,11454.9,0,0,0,0,0,0,0,0,13950.3,0,0,15300.5,0,0,0,0,0,0,0,0,0,16761,0,0,0,0,0,4187.61,0,0
6619.66,0,0,18167,0,3390.45,8592.76,0,0,7123.25,0,0,14944.5,0,0,18632.1,0,9064.58,0,0,0,17499.5,0,0,26262,0,14670.2,6473.56,2455.18,2725.38,9022.14,4863.26,14592.3,11338.6,7097.48,8508.33,10229.1,0,11938.2,0,0,0,0,4888.23,0,0,22948.9,4902.9,0,6133.03,0,0
338462,96263.1,94674.1,0,126584,100427,245442,157837,174378,195416,112911,131161,13184.6,255506,112146,122216,234793,315570,315130,90536,45559.6,128583,161864,130702,8279.89,106615,0,100773,99227,110073,339146,107437,0,99463.9,54717,1588.38,101128,104187,228704,102262,365459,131948,61663.6,231484,255614,150758,33797.1,117710,97586.6,262877,334389,102984
110850,111027,119110,154542,249783,119974,72526,160314,210445,54673.9,154766,162889,69470.2,362861,110235,197642,657001,334501,34989.1,111115,144612,73650.2,144128,162938,101431,159863,138176,57636.8,102686,140874,55348.8,68420.9,121333,48548.8,63817,156685,98768.1,126408,66511.1,156148,117781,143030,110341,65058.7,255188,160486,103357,122441,147251,54017.8,321612,127170
