Intensity trophozoite 1,Intensity trophozoite 2,Intensity trophozoite 3,Intensity trophozoite 4,Intensity  pseudocyst 1,Intensity  pseudocyst 2,Intensity  pseudocyst 3
412190000,1065900000,946880000,1048800000,1867800000,920080000,422550000
90902000,38815000,35233000,61208000,839860000,1104200000,292570000
2595300000,5716400000,4927400000,3900100000,1380500000,1986000000,577930000
83921000,53393000,66763000,86570000,9578200,54978000,0
149140000,277770000,77752000,83778000,2174300000,2388200000,1838000000
233590000,219820000,182220000,149970000,92986000,93639000,0
15305000000,22888000000,24746000000,24089000000,4310400000,4771000000,2898300000
413330000,242700000,242480000,192240000,1061400000,1400500000,401520000
0,34965000,49286000,44923000,102880000,72935000,60295000
133050000,475550000,335010000,272180000,204180000,1670300000,2943900000
34686000,0,0,10325000,227440000,219890000,129810000
115040000,94503000,44653000,80196000,2141500000,2445200000,1683200000
127130000,169890000,201800000,57203000,34150000,64597000,21900000
115100000,111940000,117060000,143440000,333370000,374550000,131050000
514690000,1336300000,578880000,582960000,227260000,217140000,350990000
6472200000,10550000000,7632700000,8643700000,1220100000,1321200000,665300000
789680000,1453700000,982440000,1103000000,1203400000,1318000000,843230000
0,0,0,0,143340000,247220000,77290000
127610000,76884000,76475000,82563000,0,11720000,0
47104000,113650000,50698000,88366000,13366000,50332000,0
4347800000,12109000000,5947500000,4438100000,2276200000,2161400000,1097000000
175630000,563450000,688790000,697250000,7982500000,5569600000,2681400000
6604300000,16285000000,14144000000,11283000000,2349900000,2741100000,1532900000
190730000,432210000,251640000,266330000,108290000,151230000,54944000
1541300000,1928600000,1409400000,1652900000,4360000000,3848000000,1601400000
35196000,14100000,12069000,24884000,0,0,0
671580000,1823800000,1274400000,2364800000,2647000000,1848000000,1420300000
22526000,27659000,7191000,86023000,308180000,206260000,216710000
388000000,149940000,173440000,102740000,185960000,206820000,42451000
187330000,230960000,68713000,319790000,68147000,0,95906000
88614000,260800000,255740000,319340000,1170000000,990460000,467360000
63955000,86595000,32956000,4620900,77816000,17991000,0
488030000,1193800000,2053300000,1838300000,1259500000,1287100000,536680000
402500000,317100000,394390000,444480000,667970000,402760000,318900000
0,0,0,0,128090000,66456000,45687000
19894000,77665000,118890000,105510000,747450000,1563500000,431480000
31411000,0,49761000,32734000,72742000,58237000,54126000
245080000,499510000,413720000,428810000,178380000,124930000,79543000
37534000,196480000,143960000,191310000,976670000,842830000,191540000
0,100090000,85995000,22640000,15185000,10279000,20446000
170280000,328080000,236190000,241890000,363760000,498940000,228050000
482810000,647690000,486320000,392590000,144540000,163180000,91217000
328560000,507720000,243150000,216240000,437780000,329390000,224340000
0,74581000,82038000,13566000,24145000,54105000,27326000
0,0,20894000,0,349110000,330360000,67616000
127940000,41953000,1610900000,1188900000,0,43538000,94656000
24769000,0,0,14589000,70118000,61750000,0
985350000,1700300000,1463200000,1489100000,695700000,744000000,489130000
703540000,922180000,1582000000,875450000,8227100000,7532800000,2148900000
0,62264000,0,38938000,32569000,0,0
727870000,1016400000,2390000000,2255500000,0,0,0
4781700000,7767400000,6739300000,6012600000,5120100000,5414300000,2125300000
90510000,438390000,410460000,543730000,50933000,53080000,93379000
22741000,36048000,7026700,0,58192000,77612000,0
500750000,467540000,450620000,357480000,2057800000,1683700000,1241600000
1248500000,1402500000,1650600000,2235400000,3942700000,4114000000,1794700000
949630000,2204200000,1407600000,1548200000,416070000,372370000,390640000
8026500000,13886000000,10883000000,11170000000,10005000000,8667500000,4229500000
1569000000,2236700000,2082600000,1762300000,615200000,623540000,407240000
68591000,452560000,300610000,310020000,844020000,972730000,1083000000
1423000000,1765500000,2124300000,2343300000,2781700000,3152900000,1366000000
27310000,0,36020000,0,627050000,708530000,505940000
11708000,76676000,66132000,87283000,293240000,93553000,90780000
164660000,129610000,101070000,65637000,244680000,585890000,126170000
187040000,133630000,104770000,143700000,1303300000,1009400000,368440000
51986000,52579000,31201000,35821000,0,27496000,0
97290000,305090000,225270000,357730000,119080000,122380000,0
6738600,0,0,0,388130000,243720000,0
82860000,139660000,197950000,196960000,1333000000,501740000,0
15018000,14271000,15113000,14959000,0,0,0
13506000,14628000,0,0,20598000,72955000,0
0,0,108580000,171490000,0,143800000,0
165310000,76335000,145740000,90304000,734700000,1100900000,466160000
818030000,1247600000,1244200000,981820000,450440000,337570000,165960000
57343000,211680000,61866000,83496000,80657000,82271000,27184000
16668000,0,0,0,55564000,0,33252000
32403000,60155000,140420000,108250000,0,0,0
19397000,12157000,0,11439000,132040000,141960000,148650000
430940000,946580000,785240000,750410000,294670000,263060000,284510000
689640000,1246500000,987220000,1115900000,1323300000,1601900000,477390000
0,1530000000,1497700000,1121600000,92263000,162090000,247340000
105960000,120280000,77598000,69920000,231710000,237990000,139720000
117860000,108930000,119320000,134310000,145460000,224700000,80308000
12017000,1455200000,129800000,342620000,678570000,963960000,454420000
0,0,0,61346000,48033000,41075000,0
763360000,630520000,818180000,989980000,3411500000,3394700000,2133700000
0,0,0,0,35574000,0,48341000
43483000,60706000,47652000,102960000,0,0,40817000
466350000,728410000,575850000,614800000,186710000,163880000,238520000
576660000,645090000,550480000,612010000,430370000,637620000,1096300000
4144500000,6965500000,6126800000,5665900000,4354700000,2003500000,1326000000
6783500000,9825900000,11231000000,13017000000,8252900000,7820500000,5658200000
90837000,0,110790000,58631000,20634000,64190000,0
325280000,99503000,429800000,395690000,147970000,230180000,0
21828000,7844500,31656000,0,886440000,806420000,1017000000
164620000,321900000,172630000,160710000,19770000,20389000,15293000
103440000,55517000,100770000,187960000,26550000,53251000,20806000
3459000000,2793000000,2963700000,2587900000,1039500000,4852500000,555190000
859650000,1153000000,1075900000,1018500000,120480000,69855000,169030000
201090000,107170000,113950000,152960000,876470000,685060000,105620000
90086000,0,96331000,82153000,47986000,40219000,0
3495500000,5789300000,4399100000,3990400000,8618100000,8993300000,4737700000
33043000,426060000,265210000,615010000,297020000,583370000,107280000
29771000,63842000,32155000,65509000,89920000,61521000,64259000
102860000,0,527460000,389410000,152800000,28823000,0
0,0,59067000,54235000,491680000,0,0
135340000,67481000,54044000,137000000,150700000,248030000,77835000
0,229190000,157750000,137420000,88192000,109360000,0
128950000,216510000,166090000,158810000,56864000,33979000,12121000
94789000,272360000,235810000,287580000,223910000,348990000,99003000
42311000,9542700,15360000,23929000,141300000,12378000,150230000
41674000000,53327000000,37137000000,39582000000,8129600000,8032800000,4209400000
104870000,238650000,135190000,70002000,0,0,0
75161000,82804000,0,0,149590000,0,1974900000
98108000,237810000,228530000,267770000,546290000,586030000,403230000
48092000,55195000,85668000,48690000,58360000,61374000,51769000
169340000,46974000,19626000,72450000,331390000,279800000,180140000
58123000,17237000,24915000,35324000,12670000,0,0
1046700000,2647900000,2193500000,1944800000,2037500000,1785300000,30315000
35193000,118100000,110810000,126270000,150330000,83587000,0
170300000,186660000,170410000,81815000,119760000,0,27597000
0,996810000,180300000,210340000,725170000,1023800000,2918100000
67977000,140550000,29284000,101430000,364700000,504160000,238610000
2043800000,3860900000,3083900000,3687000000,173020000,186600000,217270000
20147000,52789000,0,79579000,0,37379000,0
14183000,33874000,24565000,91369000,35640000,67555000,68632000
140740000,507770000,356820000,352530000,13805000,142110000,0
0,246090000,0,201530000,0,0,0
604680000,966290000,745230000,725100000,36799000,277210000,228670000
914570000,1293600000,1371400000,1212000000,1213000000,1341300000,591580000
188070000,567180000,513360000,596340000,53980000,179080000,158330000
102670000,69854000,136170000,169610000,103110000,40530000,7817100
143750000,224620000,316620000,161750000,279650000,257670000,68003000
706170000,1019900000,568490000,641220000,369790000,317930000,202730000
66717000,283460000,163890000,84153000,172770000,160010000,133760000
81311000,9821200,10415000,59700000,42921000,0,40245000
127200000,299350000,202750000,262190000,2226600000,1821900000,1105700000
207910000,196930000,200810000,271270000,2343800000,2093200000,1201100000
0,55387000,21216000,54016000,35261000,0,0
4875700,26509000,29556000,6052400,125430000,183200000,5023800
432240000,725900000,459570000,493830000,299940000,331320000,227660000
553560000,732500000,756260000,856840000,652220000,676930000,172960000
0,35270000,81312000,63677000,0,0,0
723950000,1717800000,1236100000,1170600000,610100000,1123600000,994570000
0,0,24031000,33648000,19789000,45755000,0
5480500000,7604100000,6177100000,6817600000,7840100000,7304300000,2917600000
502420000,364280000,291700000,316900000,80771000,105350000,27084000
119330000,167310000,174420000,130100000,1314100000,1059200000,594930000
0,0,0,0,71238000,68563000,0
342830000,272210000,217150000,317670000,507180000,569750000,197280000
0,203380000,208570000,164610000,57762000,82061000,54089000
52824000,403300000,216770000,228490000,965550000,702130000,202900000
1055600000,1151900000,804610000,980720000,987880000,1409600000,668780000
903360000,1240300000,1437300000,970720000,26204000000,23361000000,17144000000
0,240870000,331300000,284620000,596490000,299710000,189890000
368680000,377120000,238730000,222840000,285700000,601240000,288450000
168720000,722120000,594710000,629580000,2324700000,1682600000,973790000
0,0,0,0,19144000,175510000,74802000
35041000,68767000,45724000,59688000,176410000,164670000,41065000
302920000,584610000,359700000,404780000,5638800000,6543800000,2265100000
53182000,62255000,108400000,60767000,146260000,38283000,95466000
21204000,0,0,47757000,52919000,0,0
15022000000,7089500000,14676000000,14420000000,77772000,159230000,30931000
400370000,535130000,751240000,751160000,657960000,533480000,537410000
2298500000,4558100000,3710500000,4758700000,1492500000,1675100000,1131600000
4964300000,5907900000,2402400000,4566400000,3597800000,2743400000,3598700000
351860000,825920000,754300000,681480000,59578000,135310000,14147000
741020000,712660000,392490000,545660000,668030000,666320000,3614800000
200090000,94725000,117640000,151360000,192500000,267710000,18168000
21559000,122810000,0,60896000,117740000,158060000,123700000
16008000,0,0,32164000,62338000,87710000,0
87351000,152650000,95968000,138610000,44129000,72538000,0
904600000,2348300000,1198500000,1803400000,8322700000,8239600000,5834800000
472000000,275650000,440120000,462620000,2222400000,1410800000,974190000
181760000,254480000,325650000,328790000,2568700000,2840000000,2603300000
0,0,71560000,45690000,31823000,75625000,97322000
64704000,75161000,54171000,107490000,0,0,0
0,0,0,0,313770000,155450000,162920000
104790000,68931000,55771000,50474000,137050000,174260000,0
981750000,1331400000,1651500000,1903900000,2522100000,2262300000,1224200000
27501000,50540000,100290000,157580000,355370000,410460000,0
2637300000,3833000000,4044300000,2697600000,3511900000,3125300000,955670000
69565000,75699000,74538000,126060000,0,40963000,31356000
0,53662000,74808000,0,0,0,0
577950000,448050000,477460000,474690000,2819300000,3139700000,2262500000
62828000,65068000,53082000,63051000,106610000,96640000,69857000
473890000,511490000,251830000,494270000,400190000,472330000,255020000
85310000,985280000,734490000,9535100,132020000,178960000,87304000
3660400000,5010800000,8344700000,5694800000,4549600000,10252000000,5521600000
122850000,91141000,85644000,86589000,68088000,48104000,23348000
113660000,148930000,256240000,226760000,615410000,519420000,84328000
0,0,0,0,56543000,70716000,23117000
66121000,41906000,30156000,50765000,16676000,116910000,89566000
163700000,402990000,427400000,562830000,15964000,69630000,195510000
369880000,671710000,666940000,755320000,251400000,179550000,248180000
464560000,1134700000,827790000,1686600000,2164600000,1669300000,507920000
50186000,9079800,35226000,35870000,0,44329000,37231000
0,0,0,59763000,122440000,267630000,42637000
277940000,207280000,129640000,225510000,764300000,1184200000,1022000000
241220000,236850000,248680000,331680000,169690000,208760000,184690000
568370000,771570000,655800000,624110000,734540000,912720000,541310000
175450000,136130000,91172000,136700000,549690000,232090000,133270000
0,0,0,0,174140000,201890000,66276000
52906000,111410000,90379000,84519000,0,31311000,0
0,0,35365000,0,190470000,165450000,145270000
666700000,849350000,827390000,477050000,380400000,364280000,216090000
6886300000,9092300000,8383900000,8965000000,4225300000,5217000000,5747700000
339890000,160420000,502410000,221750000,479800000,524640000,389910000
26211000,0,0,0,217220000,70251000,75504000
57437000,130490000,260070000,338710000,67846000,100820000,73806000
490710000,186840000,589710000,593730000,294160000,450070000,151940000
147890000,521830000,344170000,450520000,49989000,35299000,467840000
0,2745600,0,16114000,0,0,0
0,0,37185000,0,230980000,304920000,428410000
497830000,184450000,101180000,165520000,2472400000,3376500000,1739500000
209050000,246760000,161210000,170640000,959370000,34286000,12874000
133590000,193110000,107330000,151960000,261000000,307480000,278580000
45359000,18045000,9224800,12323000,512950000,384660000,341420000
286850000,162260000,218490000,196220000,731020000,325440000,540670000
41648000,139960000,197920000,116800000,180650000,121170000,0
16954000000,26466000000,24265000000,24241000000,23018000000,24497000000,11778000000
403940000,1125700000,778400000,706020000,1054400000,665980000,428560000
35155000,97867000,123190000,169560000,166360000,204800000,201380000
657220000,1081500000,963780000,1167900000,259280000,339710000,162240000
808580000,1897600000,1753900000,2039900000,2714000000,2859000000,1103400000
9447700,0,0,9077500,195550000,192800000,96637000
